evaluations raw_y
1 32.0000000000
73 34.0000000000
128 36.0000000000
330 40.0000000000
383 42.0000000000
543 44.0000000000
816 46.0000000000
5052 26.0000000000
evaluations raw_y
1 28.0000000000
8 30.0000000000
18 32.0000000000
26 34.0000000000
276 36.0000000000
304 38.0000000000
380 40.0000000000
493 42.0000000000
588 44.0000000000
708 46.0000000000
5052 24.0000000000
evaluations raw_y
1 26.0000000000
9 30.0000000000
19 32.0000000000
114 34.0000000000
197 36.0000000000
363 38.0000000000
383 40.0000000000
509 42.0000000000
5052 28.0000000000
evaluations raw_y
1 24.0000000000
5 28.0000000000
9 34.0000000000
83 36.0000000000
317 38.0000000000
355 40.0000000000
563 42.0000000000
661 44.0000000000
1264 46.0000000000
5052 30.0000000000
evaluations raw_y
1 22.0000000000
2 24.0000000000
4 28.0000000000
5 30.0000000000
23 34.0000000000
294 36.0000000000
442 38.0000000000
552 40.0000000000
579 42.0000000000
687 44.0000000000
1034 46.0000000000
5052 26.0000000000
evaluations raw_y
1 28.0000000000
25 30.0000000000
39 32.0000000000
193 34.0000000000
202 36.0000000000
360 38.0000000000
396 40.0000000000
474 42.0000000000
941 44.0000000000
1335 46.0000000000
5052 32.0000000000
evaluations raw_y
1 24.0000000000
2 28.0000000000
3 32.0000000000
5 34.0000000000
275 36.0000000000
303 38.0000000000
368 40.0000000000
535 44.0000000000
1589 46.0000000000
5052 30.0000000000
evaluations raw_y
1 18.0000000000
2 28.0000000000
11 30.0000000000
60 36.0000000000
302 38.0000000000
437 40.0000000000
546 42.0000000000
5052 26.0000000000
evaluations raw_y
1 28.0000000000
2 30.0000000000
11 32.0000000000
20 36.0000000000
271 38.0000000000
291 40.0000000000
429 42.0000000000
590 44.0000000000
729 46.0000000000
5052 24.0000000000
evaluations raw_y
1 26.0000000000
5 28.0000000000
14 34.0000000000
193 36.0000000000
324 38.0000000000
477 40.0000000000
642 42.0000000000
775 44.0000000000
944 46.0000000000
5052 36.0000000000
evaluations raw_y
1 26.0000000000
6 28.0000000000
23 30.0000000000
41 32.0000000000
93 34.0000000000
181 38.0000000000
354 40.0000000000
609 42.0000000000
2237 44.0000000000
5052 30.0000000000
evaluations raw_y
1 30.0000000000
66 32.0000000000
154 34.0000000000
159 36.0000000000
251 38.0000000000
275 40.0000000000
484 42.0000000000
679 44.0000000000
5052 22.0000000000
evaluations raw_y
1 28.0000000000
8 30.0000000000
14 34.0000000000
192 36.0000000000
314 38.0000000000
520 40.0000000000
762 42.0000000000
974 44.0000000000
1386 46.0000000000
5052 24.0000000000
evaluations raw_y
1 28.0000000000
15 30.0000000000
18 32.0000000000
121 34.0000000000
323 36.0000000000
382 38.0000000000
568 40.0000000000
1150 42.0000000000
1568 44.0000000000
5052 32.0000000000
evaluations raw_y
1 26.0000000000
3 28.0000000000
15 30.0000000000
51 34.0000000000
252 36.0000000000
394 40.0000000000
609 42.0000000000
778 44.0000000000
1376 46.0000000000
5052 26.0000000000
evaluations raw_y
1 24.0000000000
2 28.0000000000
18 30.0000000000
20 32.0000000000
99 34.0000000000
306 36.0000000000
345 38.0000000000
548 42.0000000000
627 44.0000000000
1249 46.0000000000
5052 30.0000000000
evaluations raw_y
1 28.0000000000
3 30.0000000000
28 34.0000000000
265 36.0000000000
489 38.0000000000
627 40.0000000000
810 42.0000000000
1944 44.0000000000
5052 24.0000000000
evaluations raw_y
1 12.0000000000
2 24.0000000000
4 26.0000000000
9 30.0000000000
18 32.0000000000
108 34.0000000000
150 36.0000000000
252 38.0000000000
357 40.0000000000
690 42.0000000000
786 44.0000000000
1830 46.0000000000
5052 32.0000000000
evaluations raw_y
1 20.0000000000
2 24.0000000000
5 28.0000000000
21 32.0000000000
37 36.0000000000
391 38.0000000000
450 40.0000000000
523 42.0000000000
632 44.0000000000
5052 28.0000000000
evaluations raw_y
1 32.0000000000
27 34.0000000000
160 36.0000000000
256 38.0000000000
359 42.0000000000
721 44.0000000000
2219 46.0000000000
5052 30.0000000000
