evaluations raw_y
1 32.0000000000
52 34.0000000000
123 36.0000000000
194 38.0000000000
295 40.0000000000
462 42.0000000000
652 44.0000000000
1013 46.0000000000
5048 44.0000000000
evaluations raw_y
1 20.0000000000
2 26.0000000000
5 28.0000000000
9 32.0000000000
30 34.0000000000
127 36.0000000000
194 38.0000000000
256 40.0000000000
358 42.0000000000
608 44.0000000000
1187 46.0000000000
5048 42.0000000000
evaluations raw_y
1 26.0000000000
4 30.0000000000
29 32.0000000000
78 34.0000000000
162 36.0000000000
254 38.0000000000
270 40.0000000000
355 42.0000000000
4007 44.0000000000
5048 38.0000000000
evaluations raw_y
1 24.0000000000
2 26.0000000000
3 28.0000000000
9 30.0000000000
10 32.0000000000
14 34.0000000000
138 36.0000000000
292 38.0000000000
430 40.0000000000
1270 42.0000000000
1643 44.0000000000
4115 46.0000000000
5048 40.0000000000
evaluations raw_y
1 30.0000000000
4 32.0000000000
49 34.0000000000
82 36.0000000000
124 38.0000000000
125 40.0000000000
347 42.0000000000
701 44.0000000000
5048 38.0000000000
evaluations raw_y
1 34.0000000000
80 36.0000000000
124 38.0000000000
368 40.0000000000
573 42.0000000000
904 44.0000000000
4302 46.0000000000
5048 46.0000000000
evaluations raw_y
1 24.0000000000
2 28.0000000000
6 30.0000000000
13 32.0000000000
23 36.0000000000
119 38.0000000000
181 40.0000000000
461 42.0000000000
1303 44.0000000000
5048 44.0000000000
evaluations raw_y
1 22.0000000000
2 28.0000000000
3 30.0000000000
25 32.0000000000
121 34.0000000000
165 38.0000000000
361 40.0000000000
1093 42.0000000000
5048 40.0000000000
evaluations raw_y
1 26.0000000000
8 30.0000000000
22 32.0000000000
86 34.0000000000
268 36.0000000000
406 38.0000000000
1256 40.0000000000
2548 42.0000000000
5048 40.0000000000
evaluations raw_y
1 24.0000000000
2 30.0000000000
20 32.0000000000
70 34.0000000000
272 36.0000000000
359 38.0000000000
469 40.0000000000
740 42.0000000000
1085 44.0000000000
5048 38.0000000000
evaluations raw_y
1 26.0000000000
6 32.0000000000
133 34.0000000000
182 36.0000000000
252 38.0000000000
412 40.0000000000
602 42.0000000000
786 44.0000000000
968 46.0000000000
5048 46.0000000000
evaluations raw_y
1 30.0000000000
15 32.0000000000
122 34.0000000000
187 36.0000000000
241 38.0000000000
426 40.0000000000
593 42.0000000000
1191 44.0000000000
3738 46.0000000000
5048 38.0000000000
evaluations raw_y
1 28.0000000000
2 30.0000000000
9 32.0000000000
65 34.0000000000
121 36.0000000000
145 38.0000000000
555 40.0000000000
1344 42.0000000000
3752 44.0000000000
5048 42.0000000000
evaluations raw_y
1 22.0000000000
2 26.0000000000
3 28.0000000000
29 30.0000000000
77 32.0000000000
84 34.0000000000
139 36.0000000000
257 38.0000000000
608 40.0000000000
1224 42.0000000000
1482 44.0000000000
5048 40.0000000000
evaluations raw_y
1 28.0000000000
6 32.0000000000
14 34.0000000000
112 36.0000000000
229 38.0000000000
304 40.0000000000
3142 42.0000000000
4619 44.0000000000
5048 42.0000000000
evaluations raw_y
1 30.0000000000
17 32.0000000000
28 36.0000000000
199 38.0000000000
264 40.0000000000
540 42.0000000000
1637 44.0000000000
5048 38.0000000000
evaluations raw_y
1 24.0000000000
3 28.0000000000
20 30.0000000000
71 32.0000000000
94 34.0000000000
189 36.0000000000
407 38.0000000000
779 40.0000000000
2013 42.0000000000
2901 44.0000000000
3441 46.0000000000
5048 44.0000000000
evaluations raw_y
1 26.0000000000
2 32.0000000000
23 34.0000000000
67 36.0000000000
207 38.0000000000
311 40.0000000000
526 42.0000000000
532 44.0000000000
5048 42.0000000000
evaluations raw_y
1 26.0000000000
18 28.0000000000
42 32.0000000000
121 34.0000000000
246 36.0000000000
356 38.0000000000
448 40.0000000000
882 42.0000000000
3774 44.0000000000
5048 38.0000000000
evaluations raw_y
1 26.0000000000
16 30.0000000000
66 32.0000000000
68 34.0000000000
97 38.0000000000
169 40.0000000000
386 42.0000000000
582 44.0000000000
820 46.0000000000
1881 48.0000000000
5048 44.0000000000
