evaluations raw_y
1 1.3227513228
3 1.7730496454
57 1.9747235387
5002 0.7400828893
evaluations raw_y
1 1.0841283608
3 1.2690355330
8 1.5006002401
353 1.5605493134
592 1.5923566879
1140 1.7531556802
2759 1.7934002869
2939 1.9747235387
5002 0.6426735219
evaluations raw_y
1 0.9944311854
4 1.0271158587
10 1.1150758252
15 1.3935340022
214 1.4723203769
2199 1.5299877601
2256 1.5451174289
2272 1.6600265604
2449 1.7934002869
2462 2.1968365554
2591 2.5562372188
4240 2.8868360277
5002 1.2291052114
evaluations raw_y
1 0.8132726090
2 1.1150758252
3 1.3455328310
5002 1.2690355330
evaluations raw_y
1 1.3572204126
3 1.5006002401
4 1.8142235123
352 2.1968365554
538 2.2935779817
3854 2.3277467412
5002 0.5276487970
evaluations raw_y
1 1.2291052114
3 1.5006002401
14 1.7337031900
84 2.0798668885
184 2.3992322457
5002 1.0072522160
evaluations raw_y
1 1.0766580534
52 1.2007684918
282 1.2487512488
442 1.3935340022
443 1.6600265604
460 1.7730496454
501 1.7934002869
688 2.0000000000
708 2.2281639929
850 2.5562372188
1560 2.7839643653
5002 0.5312367191
evaluations raw_y
1 1.3340448239
3 1.4450867052
6 1.5605493134
1517 1.8355359765
2462 2.2603978300
3035 2.2935779817
3273 2.6427061311
5002 1.3007284079
evaluations raw_y
1 0.9293680297
2 1.1312217195
3 1.4188422247
10 1.4450867052
5002 1.1737089202
evaluations raw_y
1 1.0072522160
3 1.3340448239
959 1.4450867052
1012 1.5006002401
1323 1.5605493134
1334 2.0798668885
1335 2.1079258010
5002 0.8532423208
evaluations raw_y
1 1.0766580534
2 1.6254876463
3855 1.9260400616
4058 2.3629489603
5002 1.0766580534
evaluations raw_y
1 0.8674531575
2 1.0407993339
22 1.2690355330
76 1.3455328310
87 1.3812154696
192 1.4318442153
224 1.4863258026
291 1.5151515152
356 1.6087516088
1116 1.8355359765
1475 2.0259319287
5002 0.2903600465
evaluations raw_y
1 0.8674531575
2 0.9944311854
3 1.0271158587
7 1.1825922422
45 1.3935340022
378 1.4188422247
394 1.4585764294
939 1.4723203769
946 1.6960651289
983 1.8573551263
1033 2.0525451560
1040 2.1079258010
2643 2.5562372188
5002 1.1071744907
evaluations raw_y
1 1.1150758252
5002 0.4121332015
evaluations raw_y
1 0.8722958828
3 1.2291052114
4 1.5006002401
15 1.8142235123
45 1.9025875190
57 2.0259319287
89 2.0525451560
5002 0.7365939894
evaluations raw_y
1 0.6124448800
2 1.2690355330
5002 0.2759991168
evaluations raw_y
1 0.9462528388
3 1.6087516088
4 1.6960651289
69 1.7531556802
234 1.7934002869
4368 1.8573551263
5002 1.1563367253
evaluations raw_y
1 1.3116474292
3 1.5762925599
7 1.6254876463
39 1.7337031900
45 1.7730496454
52 1.9500780031
5002 0.8922198430
evaluations raw_y
1 1.0993843448
3 1.3455328310
18 1.4188422247
341 1.4723203769
413 1.5006002401
420 1.5299877601
469 1.9025875190
671 2.0798668885
1373 2.1968365554
1589 2.5987525988
5002 1.0477787091
evaluations raw_y
1 1.2291052114
3 1.4723203769
14 1.6600265604
128 1.6960651289
273 1.9260400616
288 2.0259319287
1903 2.0525451560
1922 2.2603978300
5002 1.1150758252
