evaluations raw_y
1 1.0477787091
2 1.1737089202
3 1.4585764294
15 1.7934002869
33 1.9260400616
55 2.1968365554
99 2.2281639929
236 2.3629489603
265 2.5562372188
302 2.6881720430
335 2.8344671202
444 3.1172069825
512 3.6231884058
526 3.7091988131
538 3.7993920973
5004 3.7993920973
evaluations raw_y
1 0.8486082824
3 1.4723203769
8 1.6254876463
51 2.2281639929
159 2.3992322457
177 2.7352297593
277 3.1172069825
315 3.7091988131
490 3.7993920973
5004 2.0525451560
evaluations raw_y
1 1.1737089202
3 1.3691128149
8 1.7934002869
10 1.8796992481
40 1.9025875190
56 1.9500780031
60 1.9747235387
126 2.6881720430
223 2.7352297593
281 2.8868360277
1226 3.2467532468
1485 3.3875338753
5004 2.1968365554
evaluations raw_y
1 1.1825922422
2 1.2899896801
5 1.5605493134
26 1.5923566879
31 2.0525451560
64 2.1079258010
367 2.3277467412
682 2.3629489603
1102 2.3992322457
1372 2.8344671202
1425 3.0562347188
1832 3.1172069825
2164 3.3156498674
2868 3.4626038781
3215 3.7993920973
5004 2.0798668885
evaluations raw_y
1 1.0477787091
2 1.2588116818
4 1.2794268168
8 1.4060742407
13 1.5923566879
40 1.6087516088
67 2.4366471735
217 2.4752475248
325 2.7352297593
628 3.3875338753
2695 3.4626038781
2896 3.6231884058
5004 3.6231884058
evaluations raw_y
1 0.5597850425
2 1.9260400616
42 2.6427061311
438 2.7352297593
577 2.8344671202
813 3.0562347188
1054 3.1806615776
1066 3.3875338753
1689 3.4626038781
1985 3.6231884058
2454 4.0983606557
5004 2.2603978300
evaluations raw_y
1 1.6087516088
36 1.9025875190
48 1.9260400616
50 1.9500780031
68 2.0259319287
89 2.0525451560
110 2.0798668885
125 2.1079258010
149 2.5150905433
222 2.6881720430
466 2.8868360277
520 2.9411764706
616 2.9976019185
705 3.1172069825
771 3.3875338753
906 3.5410764873
5004 1.6778523490
evaluations raw_y
1 1.0917030568
5 1.4450867052
10 1.6600265604
50 2.1968365554
293 2.2935779817
470 2.5150905433
777 2.5987525988
1048 2.6427061311
1366 2.7839643653
2993 3.0562347188
4629 3.3875338753
5004 1.0339123242
evaluations raw_y
1 0.7768800497
2 1.0993843448
4 1.4188422247
9 1.5006002401
31 1.6600265604
37 1.7730496454
58 1.8796992481
78 2.1968365554
264 2.3992322457
348 2.4752475248
514 2.7839643653
640 2.9411764706
1059 3.4626038781
1274 3.5410764873
1432 3.8940809969
3846 4.0983606557
5004 2.1079258010
evaluations raw_y
1 1.8142235123
3 1.9747235387
58 2.3277467412
229 2.5562372188
321 2.5987525988
598 2.9976019185
669 3.1172069825
681 3.1806615776
1126 3.8940809969
3482 4.3252595156
5004 2.0259319287
evaluations raw_y
1 1.6087516088
11 1.9260400616
51 2.2281639929
62 2.3992322457
153 2.5987525988
241 2.6881720430
397 2.8344671202
557 3.1172069825
5004 2.1663778163
evaluations raw_y
1 1.5451174289
4 1.7730496454
33 1.7934002869
36 2.0259319287
96 2.1663778163
111 2.3992322457
231 2.6427061311
429 3.1806615776
469 3.7091988131
740 3.8940809969
919 3.9936102236
997 4.0983606557
5004 2.3277467412
evaluations raw_y
1 0.9819324430
2 1.0008006405
5 1.1825922422
7 1.3340448239
12 1.3691128149
13 1.4060742407
21 1.9747235387
55 2.2281639929
57 2.5987525988
76 3.4626038781
5004 3.4626038781
evaluations raw_y
1 0.9462528388
2 1.0692899914
6 1.2007684918
7 1.2195121951
10 1.3572204126
11 1.6087516088
33 1.8796992481
48 2.0798668885
88 2.5562372188
706 2.6427061311
817 2.9976019185
1238 3.0562347188
1795 3.1172069825
1926 3.3875338753
2150 3.4626038781
2228 3.7993920973
2713 3.8940809969
3903 3.9936102236
5004 2.1663778163
evaluations raw_y
1 0.6426735219
2 0.8090614887
3 1.8355359765
223 2.0000000000
319 2.1367521368
321 2.3277467412
436 2.4752475248
541 2.5562372188
994 2.5987525988
1083 2.8868360277
1147 2.9976019185
1150 3.5410764873
3036 3.8940809969
5004 2.1968365554
evaluations raw_y
1 0.8261731659
2 1.6087516088
15 2.2281639929
436 2.2603978300
496 2.3277467412
555 2.3992322457
571 2.4366471735
698 2.5987525988
703 2.9411764706
879 3.4626038781
5004 1.6087516088
evaluations raw_y
1 1.3812154696
11 1.7531556802
50 2.0000000000
122 2.1079258010
124 2.1663778163
163 2.4752475248
168 2.9976019185
246 3.1172069825
294 3.1806615776
361 3.5410764873
5004 1.6254876463
evaluations raw_y
1 1.2195121951
2 1.2291052114
4 1.3691128149
16 1.6600265604
68 1.7730496454
71 2.2603978300
132 2.5150905433
135 2.8344671202
704 3.0562347188
788 3.4626038781
2217 3.6231884058
2371 3.9936102236
5004 2.3992322457
evaluations raw_y
1 0.8486082824
2 1.5451174289
44 1.6087516088
56 1.9025875190
80 1.9260400616
202 2.0000000000
239 2.1968365554
271 2.2935779817
277 2.5562372188
355 2.8344671202
426 2.8868360277
520 3.2467532468
1554 3.3156498674
1740 3.3875338753
2301 3.5410764873
5004 1.6425755585
evaluations raw_y
1 1.7146776406
2 1.7531556802
24 1.7730496454
34 2.1968365554
264 2.4366471735
394 2.4752475248
419 2.6427061311
584 2.7352297593
590 2.9976019185
900 3.0562347188
4562 3.4626038781
5004 2.2603978300
