evaluations raw_y
1 32.0000000000
71 34.0000000000
107 38.0000000000
149 40.0000000000
180 42.0000000000
320 44.0000000000
441 46.0000000000
5048 46.0000000000
evaluations raw_y
1 30.0000000000
28 32.0000000000
80 36.0000000000
139 38.0000000000
275 40.0000000000
346 44.0000000000
5048 44.0000000000
evaluations raw_y
1 22.0000000000
2 24.0000000000
3 28.0000000000
14 30.0000000000
30 32.0000000000
68 34.0000000000
122 36.0000000000
340 38.0000000000
412 40.0000000000
469 42.0000000000
586 44.0000000000
1156 46.0000000000
5048 44.0000000000
evaluations raw_y
1 28.0000000000
4 30.0000000000
54 32.0000000000
60 34.0000000000
69 36.0000000000
233 38.0000000000
234 40.0000000000
346 42.0000000000
2153 44.0000000000
5048 44.0000000000
evaluations raw_y
1 32.0000000000
104 36.0000000000
234 38.0000000000
545 40.0000000000
5048 38.0000000000
evaluations raw_y
1 24.0000000000
2 28.0000000000
3 30.0000000000
18 32.0000000000
75 36.0000000000
194 38.0000000000
195 40.0000000000
3397 42.0000000000
5048 42.0000000000
evaluations raw_y
1 26.0000000000
2 34.0000000000
90 36.0000000000
195 38.0000000000
225 40.0000000000
456 42.0000000000
4776 44.0000000000
5048 44.0000000000
evaluations raw_y
1 26.0000000000
3 28.0000000000
7 32.0000000000
89 36.0000000000
304 38.0000000000
307 40.0000000000
555 42.0000000000
712 44.0000000000
2578 46.0000000000
5048 46.0000000000
evaluations raw_y
1 22.0000000000
2 24.0000000000
6 26.0000000000
12 28.0000000000
23 36.0000000000
239 38.0000000000
348 40.0000000000
520 42.0000000000
580 44.0000000000
5048 44.0000000000
evaluations raw_y
1 20.0000000000
2 22.0000000000
4 26.0000000000
6 30.0000000000
20 34.0000000000
88 36.0000000000
167 38.0000000000
198 40.0000000000
299 42.0000000000
349 44.0000000000
5048 44.0000000000
evaluations raw_y
1 20.0000000000
2 30.0000000000
24 32.0000000000
96 34.0000000000
126 38.0000000000
239 40.0000000000
602 42.0000000000
5048 42.0000000000
evaluations raw_y
1 28.0000000000
5 32.0000000000
77 34.0000000000
150 36.0000000000
253 38.0000000000
292 40.0000000000
372 42.0000000000
5048 40.0000000000
evaluations raw_y
1 30.0000000000
23 32.0000000000
88 34.0000000000
133 36.0000000000
235 38.0000000000
251 40.0000000000
347 42.0000000000
1008 44.0000000000
5048 44.0000000000
evaluations raw_y
1 26.0000000000
3 28.0000000000
8 30.0000000000
58 32.0000000000
143 34.0000000000
173 36.0000000000
211 38.0000000000
389 40.0000000000
471 42.0000000000
5048 42.0000000000
evaluations raw_y
1 26.0000000000
5 34.0000000000
137 36.0000000000
307 38.0000000000
510 40.0000000000
1892 42.0000000000
5048 42.0000000000
evaluations raw_y
1 24.0000000000
2 26.0000000000
5 28.0000000000
8 30.0000000000
27 32.0000000000
28 34.0000000000
166 36.0000000000
196 38.0000000000
237 40.0000000000
347 42.0000000000
1298 44.0000000000
5048 44.0000000000
evaluations raw_y
1 26.0000000000
8 30.0000000000
48 32.0000000000
73 34.0000000000
106 36.0000000000
199 38.0000000000
232 40.0000000000
292 42.0000000000
969 44.0000000000
3327 46.0000000000
5048 42.0000000000
evaluations raw_y
1 30.0000000000
26 32.0000000000
49 36.0000000000
143 38.0000000000
249 40.0000000000
366 42.0000000000
398 44.0000000000
5048 44.0000000000
evaluations raw_y
1 20.0000000000
2 28.0000000000
4 34.0000000000
65 36.0000000000
130 38.0000000000
220 40.0000000000
313 42.0000000000
354 44.0000000000
414 46.0000000000
5048 42.0000000000
evaluations raw_y
1 24.0000000000
2 26.0000000000
4 30.0000000000
10 32.0000000000
48 34.0000000000
70 36.0000000000
98 38.0000000000
200 40.0000000000
258 42.0000000000
386 44.0000000000
5048 44.0000000000
