evaluations raw_y
1 0.7507507508
2 1.1230907457
3 1.6425755585
5 1.6960651289
9 1.8355359765
34 2.0798668885
101 2.1663778163
353 2.2603978300
479 2.6881720430
5000 1.0407993339
evaluations raw_y
1 1.0008006405
2 1.1312217195
3 1.1478420569
5 1.2100677638
6 1.6778523490
27 2.0259319287
440 2.1968365554
691 2.3629489603
694 2.6427061311
4691 3.1806615776
5000 1.4060742407
evaluations raw_y
1 0.8579272478
2 0.9238728751
3 0.9405568096
5 1.5451174289
42 1.7730496454
52 1.7934002869
59 1.9747235387
429 2.0525451560
538 2.0798668885
649 2.2935779817
672 2.3277467412
2054 2.3992322457
2269 2.4752475248
5000 1.1230907457
evaluations raw_y
1 0.9578544061
3 1.3227513228
5 1.3935340022
13 1.8142235123
120 1.8355359765
203 2.0798668885
337 2.6881720430
3045 2.7839643653
3287 2.8868360277
3290 3.2467532468
5000 1.2195121951
evaluations raw_y
1 1.0204081633
2 1.1071744907
3 1.7146776406
32 1.7730496454
73 2.0259319287
159 2.1968365554
1046 2.2281639929
1314 2.4366471735
5000 0.5276487970
evaluations raw_y
1 0.9520182788
2 1.2899896801
4 1.3227513228
10 1.4863258026
34 1.6778523490
41 1.8796992481
174 1.9260400616
212 2.2935779817
1058 2.3277467412
3036 2.5987525988
5000 1.2899896801
evaluations raw_y
1 1.2007684918
4 1.6254876463
16 1.6778523490
21 1.7146776406
95 2.0798668885
162 2.5150905433
5000 1.1825922422
evaluations raw_y
1 1.6960651289
21 1.7934002869
60 2.0525451560
106 2.1079258010
197 2.1663778163
259 2.1968365554
1490 2.5987525988
5000 0.9405568096
evaluations raw_y
1 1.0407993339
2 1.5151515152
29 2.1079258010
812 2.1968365554
908 2.4752475248
4641 2.5150905433
5000 1.1150758252
evaluations raw_y
1 0.9349289454
2 1.2291052114
4 1.5923566879
12 2.0525451560
224 2.0798668885
3817 2.1079258010
5000 0.8532423208
evaluations raw_y
1 0.8261731659
2 1.3116474292
5 1.7934002869
23 2.1663778163
196 2.3629489603
721 2.5150905433
5000 0.8722958828
evaluations raw_y
1 0.8973438622
3 1.0841283608
7 1.6960651289
9 1.7531556802
17 1.8142235123
49 2.3629489603
1365 2.5150905433
5000 1.0766580534
evaluations raw_y
1 0.7543753772
3 1.8573551263
45 2.3992322457
2379 2.7352297593
5000 0.8579272478
evaluations raw_y
1 1.1563367253
2 1.4450867052
16 1.8796992481
409 2.1367521368
464 2.2281639929
559 2.2935779817
575 2.3992322457
1166 2.6881720430
5000 1.2388503469
evaluations raw_y
1 1.0072522160
3 1.7934002869
31 2.3629489603
735 2.5987525988
5000 0.8440243079
evaluations raw_y
1 0.9819324430
3 1.3116474292
12 1.7730496454
34 1.8142235123
52 2.0000000000
175 2.1367521368
196 2.1968365554
781 2.2603978300
1111 2.3629489603
1724 2.5987525988
5000 1.3340448239
evaluations raw_y
1 0.7331378299
3 1.0137875101
6 1.6600265604
38 1.7730496454
63 2.0000000000
83 2.3992322457
629 2.5562372188
3616 2.8868360277
3766 2.9976019185
4314 3.1806615776
5000 1.2487512488
evaluations raw_y
1 0.8579272478
4 0.9462528388
5 1.4318442153
13 1.4585764294
19 1.5605493134
33 1.6960651289
37 1.7531556802
54 1.7934002869
76 1.8142235123
119 1.8355359765
220 2.0259319287
532 2.4366471735
5000 1.1394712853
evaluations raw_y
1 0.5054589567
2 1.3572204126
17 1.4585764294
22 1.7146776406
40 1.7531556802
50 1.9500780031
96 2.1968365554
112 2.4366471735
2666 2.4752475248
3809 2.5987525988
5000 1.6778523490
evaluations raw_y
1 0.7034327518
4 1.1649580615
6 1.3691128149
16 1.8355359765
61 2.0000000000
113 2.0259319287
163 2.2281639929
346 2.6427061311
5000 1.1825922422
