evaluations raw_y
1 1.3340448239
8 1.3455328310
9 2.1367521368
149 2.2935779817
1674 2.4366471735
5002 1.2899896801
evaluations raw_y
1 1.0407993339
2 1.0993843448
3 1.5006002401
10 1.9500780031
514 2.0259319287
543 2.3277467412
777 2.3992322457
1088 2.6427061311
1211 2.6881720430
1233 3.1172069825
5002 0.9819324430
evaluations raw_y
1 0.9293680297
5 1.4188422247
19 1.4585764294
24 1.5151515152
32 2.1079258010
713 2.1968365554
984 2.2603978300
1109 2.2935779817
5002 1.1150758252
evaluations raw_y
1 1.1478420569
5 1.4060742407
15 1.4723203769
16 1.5151515152
18 2.2603978300
159 2.3277467412
822 2.3629489603
5002 1.0204081633
evaluations raw_y
1 1.4060742407
16 1.4723203769
21 1.5299877601
40 1.8142235123
72 1.9500780031
3398 2.2935779817
5002 1.0548523207
evaluations raw_y
1 1.3812154696
13 1.4450867052
19 1.7730496454
43 1.9500780031
5002 1.1230907457
evaluations raw_y
1 1.4863258026
5 2.1663778163
344 2.1968365554
903 2.8868360277
1861 3.2467532468
5002 1.0477787091
evaluations raw_y
1 0.7654623393
2 1.4585764294
18 1.5151515152
20 2.0000000000
21 2.1968365554
1661 2.3992322457
3503 2.7839643653
5002 0.9637625289
evaluations raw_y
1 1.0620220901
3 1.1737089202
6 1.2899896801
7 1.3691128149
8 1.6425755585
13 1.9500780031
64 2.0259319287
418 2.4366471735
543 2.4752475248
5002 0.8486082824
evaluations raw_y
1 1.2690355330
2 1.3340448239
5 1.4863258026
10 1.5006002401
11 1.6778523490
64 1.8142235123
65 1.9025875190
77 1.9747235387
195 2.2935779817
4615 2.3277467412
4788 2.4752475248
5002 0.9944311854
evaluations raw_y
1 0.8132726090
2 1.0993843448
3 1.4188422247
9 1.4585764294
26 1.7934002869
105 1.8142235123
112 2.1079258010
120 2.2281639929
220 2.3629489603
259 2.6427061311
5002 1.4723203769
evaluations raw_y
1 1.5923566879
14 1.7146776406
15 1.8573551263
35 2.0000000000
421 2.0525451560
433 2.0798668885
1113 2.2281639929
1378 2.3992322457
2052 2.5987525988
5002 1.0339123242
evaluations raw_y
1 1.4450867052
2 1.6087516088
6 1.7337031900
47 1.7934002869
68 2.0000000000
141 2.2603978300
849 2.5562372188
1158 2.5987525988
2446 2.8344671202
5002 1.2487512488
evaluations raw_y
1 1.1916110582
8 1.3455328310
17 1.8796992481
147 1.9500780031
171 2.1079258010
190 2.2935779817
2232 2.5150905433
5002 1.4188422247
evaluations raw_y
1 0.7263219059
2 1.0204081633
6 1.1478420569
10 1.4450867052
12 2.0259319287
1618 2.1079258010
1636 2.1367521368
1752 2.2281639929
1916 2.3629489603
2513 2.3992322457
3009 2.4752475248
5002 1.0271158587
evaluations raw_y
1 1.0548523207
2 1.0917030568
3 1.2100677638
4 1.2487512488
9 1.9747235387
78 2.1367521368
87 2.1663778163
1508 2.2281639929
1513 2.3992322457
4868 2.5150905433
5002 1.0339123242
evaluations raw_y
1 1.2690355330
13 1.6087516088
17 1.8142235123
39 2.1663778163
221 2.2281639929
283 2.3992322457
1802 2.5987525988
5002 1.0204081633
evaluations raw_y
1 1.1916110582
2 1.3007284079
15 1.4450867052
51 1.6087516088
73 1.8355359765
254 1.8573551263
270 1.8796992481
549 2.1663778163
642 2.2281639929
1425 2.3277467412
3668 2.4366471735
3706 2.6881720430
5002 1.0271158587
evaluations raw_y
1 1.2899896801
12 1.3340448239
16 1.3455328310
20 1.7337031900
40 1.8355359765
52 1.9500780031
62 2.1663778163
1713 2.2603978300
1726 2.5987525988
3282 2.8344671202
5002 1.1150758252
evaluations raw_y
1 1.1916110582
10 1.2007684918
15 1.2100677638
26 1.5299877601
29 2.1968365554
3678 2.2935779817
5002 1.1394712853
