evaluations raw_y
1 1.0477787091
2 1.1737089202
3 1.2487512488
4 1.2794268168
8 1.5762925599
16 1.6960651289
23 1.7146776406
31 1.7337031900
35 1.7934002869
38 1.8142235123
49 1.8355359765
53 2.1968365554
76 2.3277467412
114 2.4366471735
203 2.5562372188
444 2.5987525988
529 2.6881720430
623 2.7839643653
886 2.8868360277
1327 3.0562347188
1542 3.9936102236
5000 2.7352297593
evaluations raw_y
1 1.3812154696
10 1.4723203769
12 1.6778523490
31 1.7730496454
35 1.8355359765
41 2.0259319287
56 2.1663778163
99 2.1968365554
133 2.5562372188
143 3.3875338753
1238 3.4626038781
5000 1.7531556802
evaluations raw_y
1 0.8579272478
2 1.4318442153
18 1.4723203769
29 1.5299877601
59 1.7531556802
94 1.9025875190
361 1.9260400616
384 2.0798668885
431 2.1079258010
471 2.1367521368
506 2.1968365554
509 2.3629489603
834 2.4366471735
2725 2.6427061311
5000 0.5558025789
evaluations raw_y
1 1.1150758252
3 1.1312217195
4 1.8796992481
29 1.9260400616
40 2.0525451560
61 2.2603978300
204 2.2935779817
383 2.3629489603
484 2.4366471735
513 2.5562372188
526 2.7839643653
735 3.0562347188
808 3.2467532468
1746 3.4626038781
5000 2.2935779817
evaluations raw_y
1 1.3116474292
9 1.4318442153
23 1.5923566879
24 1.8573551263
47 1.9260400616
59 2.0000000000
62 2.1663778163
136 2.2603978300
183 2.7352297593
524 2.9976019185
716 3.0562347188
5000 2.0000000000
evaluations raw_y
1 1.0407993339
3 1.0917030568
8 1.1916110582
9 2.4752475248
108 2.8344671202
236 2.9411764706
5000 1.8573551263
evaluations raw_y
1 0.9578544061
2 1.2794268168
7 1.4318442153
13 1.5299877601
35 1.6960651289
39 1.7146776406
59 2.1079258010
153 2.2603978300
220 2.5150905433
323 2.6427061311
427 2.6881720430
460 2.8868360277
4020 2.9411764706
4059 3.2467532468
4087 3.3875338753
4100 3.5410764873
4181 3.7091988131
4294 3.9936102236
5000 1.5299877601
evaluations raw_y
1 1.1916110582
3 1.7337031900
18 1.8355359765
21 1.9025875190
37 2.0259319287
100 2.1079258010
108 2.1663778163
125 2.3992322457
145 2.5987525988
334 2.6427061311
435 3.0562347188
692 3.1806615776
735 3.2467532468
1647 3.3156498674
2706 3.7091988131
2805 4.0983606557
5000 2.2935779817
evaluations raw_y
1 0.9697439876
2 1.1737089202
4 1.3116474292
6 1.4585764294
15 1.5151515152
63 1.5605493134
84 1.5762925599
90 1.7934002869
102 2.0259319287
147 2.5562372188
688 2.6427061311
1008 2.8344671202
2454 3.0562347188
2559 3.1172069825
2571 3.2467532468
2674 5.1867219917
5000 1.0407993339
evaluations raw_y
1 0.9758001561
234 1.3227513228
262 1.6600265604
297 1.7730496454
342 2.0798668885
405 2.1367521368
455 2.4366471735
593 2.4752475248
684 2.5562372188
707 2.5987525988
952 2.7352297593
1022 2.8344671202
1642 2.8868360277
1655 2.9976019185
1671 3.3156498674
1754 3.6231884058
5000 3.1172069825
evaluations raw_y
1 1.1230907457
4 1.2899896801
10 1.4585764294
23 1.5451174289
25 1.6254876463
34 1.6425755585
46 1.6778523490
53 1.9747235387
93 2.6427061311
189 2.8868360277
247 2.9976019185
3309 3.7091988131
5000 2.7839643653
evaluations raw_y
1 1.1916110582
2 1.3691128149
4 1.6087516088
14 1.8142235123
46 2.0259319287
129 2.1968365554
145 2.4366471735
157 2.4752475248
165 2.8868360277
485 3.1806615776
652 3.2467532468
689 3.6231884058
1011 3.7091988131
1549 4.0983606557
5000 2.7839643653
evaluations raw_y
1 1.5006002401
6 1.5605493134
19 1.6778523490
33 2.0525451560
105 2.1663778163
167 2.3277467412
198 2.9976019185
4251 3.0562347188
4477 3.2467532468
4590 3.3156498674
4808 3.3875338753
5000 2.3277467412
evaluations raw_y
1 2.0525451560
21 2.1663778163
45 2.2935779817
90 2.3629489603
107 2.3992322457
131 2.5562372188
157 2.7839643653
251 2.9411764706
395 3.3875338753
934 3.6231884058
5000 2.7352297593
evaluations raw_y
1 0.8486082824
3 1.1478420569
4 1.6960651289
8 1.8355359765
10 1.9260400616
87 2.0259319287
90 2.0525451560
115 2.1079258010
142 2.1367521368
180 2.9411764706
364 3.2467532468
5000 2.1968365554
evaluations raw_y
1 0.9238728751
2 1.3116474292
5 1.5605493134
24 1.6960651289
26 2.0525451560
52 2.0798668885
67 2.1367521368
68 2.2935779817
88 2.5150905433
818 2.5562372188
1066 2.7352297593
3227 3.1172069825
4806 3.9936102236
5000 1.8355359765
evaluations raw_y
1 1.1563367253
4 1.2100677638
7 1.5605493134
16 2.0525451560
57 2.1079258010
113 2.1968365554
187 2.3277467412
203 2.4752475248
226 2.5562372188
239 2.8344671202
303 3.2467532468
3700 3.3875338753
5000 2.1367521368
evaluations raw_y
1 1.0841283608
2 1.8573551263
302 1.8796992481
413 2.0525451560
504 2.2935779817
578 2.7352297593
763 2.8344671202
2808 2.8868360277
5000 1.4450867052
evaluations raw_y
1 1.2007684918
17 1.4188422247
18 1.9747235387
36 2.4752475248
68 2.7352297593
574 3.1172069825
5000 2.2603978300
evaluations raw_y
1 0.9405568096
4 1.3340448239
12 1.3691128149
17 1.5299877601
22 1.5923566879
33 1.9260400616
49 2.1367521368
63 2.3277467412
92 2.6881720430
158 2.7352297593
220 3.0562347188
971 3.1172069825
1252 3.2467532468
5000 2.6881720430
