evaluations raw_y
1 0.6076810890
2 1.1312217195
4 1.2487512488
26 1.3691128149
40 1.9025875190
231 2.0525451560
264 2.4366471735
431 2.4752475248
783 2.5987525988
5000 1.1230907457
evaluations raw_y
1 0.9637625289
2 1.1737089202
4 1.3812154696
9 1.5299877601
55 1.8573551263
68 1.9260400616
137 2.0000000000
140 2.0525451560
193 2.3277467412
4225 2.5987525988
5000 0.8440243079
evaluations raw_y
1 0.8771929825
3 1.1825922422
5 1.2100677638
6 1.2794268168
9 1.3340448239
12 1.3572204126
13 1.6600265604
22 2.2603978300
176 2.6427061311
1785 2.9411764706
2457 3.0562347188
5000 1.2388503469
evaluations raw_y
1 0.6322711179
2 1.2291052114
6 1.3116474292
7 1.4318442153
8 1.5006002401
16 1.6425755585
18 1.6600265604
4353 1.7146776406
4792 1.8573551263
4806 1.9025875190
4810 2.0798668885
4901 2.2603978300
5000 1.8796992481
evaluations raw_y
1 1.3340448239
3 1.3572204126
4 1.4863258026
5 1.5451174289
7 1.6960651289
33 1.8142235123
68 1.9260400616
196 2.0525451560
687 2.2281639929
727 2.4366471735
907 2.6427061311
1085 2.8868360277
2848 2.9411764706
5000 1.3455328310
evaluations raw_y
1 0.9881422925
3 1.0917030568
4 1.5299877601
17 1.5762925599
22 1.6960651289
23 2.1663778163
616 2.2281639929
1002 2.3992322457
3089 2.5150905433
5000 1.7337031900
evaluations raw_y
1 1.2899896801
2 1.3572204126
20 1.4060742407
22 2.0000000000
81 2.0259319287
224 2.1663778163
5000 1.4060742407
evaluations raw_y
1 1.0271158587
4 1.3572204126
6 1.6778523490
9 2.3277467412
2863 2.6427061311
5000 1.0477787091
evaluations raw_y
1 1.1916110582
2 1.3455328310
8 1.5605493134
56 1.5923566879
76 2.3277467412
556 2.3629489603
837 2.4366471735
1410 2.5150905433
5000 1.0407993339
evaluations raw_y
1 1.0271158587
2 1.2195121951
6 1.3007284079
7 1.7730496454
18 1.9747235387
33 2.2935779817
916 2.3629489603
1699 2.3992322457
3396 2.4752475248
4442 2.6427061311
5000 1.2899896801
evaluations raw_y
1 1.6600265604
69 2.0259319287
166 2.1968365554
443 2.3992322457
5000 1.1649580615
evaluations raw_y
1 1.0841283608
2 1.2291052114
4 1.2487512488
5 1.3572204126
7 1.4188422247
8 1.6778523490
24 1.8573551263
173 2.1663778163
1096 2.5150905433
5000 1.1478420569
evaluations raw_y
1 1.6960651289
2 1.7934002869
7 1.8355359765
104 2.6427061311
343 2.7839643653
2146 2.9411764706
5000 1.1478420569
evaluations raw_y
1 1.0917030568
2 1.2195121951
10 1.2487512488
11 1.2588116818
13 1.7934002869
73 1.9500780031
76 2.3629489603
2988 2.4366471735
2998 2.5987525988
5000 1.3572204126
evaluations raw_y
1 1.3935340022
7 1.6087516088
8 1.7934002869
19 2.0259319287
31 2.1663778163
489 2.5987525988
5000 1.1071744907
evaluations raw_y
1 0.9238728751
5 0.9462528388
8 1.2195121951
12 1.2291052114
13 1.7146776406
14 1.7730496454
36 1.9747235387
130 2.0259319287
143 2.1968365554
148 2.3629489603
199 2.3992322457
1613 2.4752475248
1677 2.6427061311
5000 1.5151515152
evaluations raw_y
1 1.5151515152
8 1.6778523490
73 1.7531556802
191 1.8796992481
301 2.0259319287
320 2.1079258010
524 2.2935779817
904 2.3992322457
1140 2.4366471735
1145 2.5150905433
1862 2.5987525988
2095 2.9976019185
5000 1.5923566879
evaluations raw_y
1 0.9881422925
2 1.2899896801
3 1.4318442153
5 1.9747235387
13 2.2603978300
5000 1.5006002401
evaluations raw_y
1 1.4585764294
10 1.8355359765
179 1.8796992481
238 2.4366471735
5000 1.2690355330
evaluations raw_y
1 1.1150758252
3 1.1563367253
14 1.3007284079
52 1.5923566879
54 1.6960651289
208 1.7531556802
332 2.1968365554
5000 0.9758001561
