evaluations raw_y
1 0.5915759584
2 1.0072522160
3 1.4863258026
4 1.9260400616
15 2.1968365554
258 2.3277467412
683 2.3629489603
1670 2.8344671202
3055 2.9411764706
5000 1.0407993339
evaluations raw_y
1 0.9758001561
4 1.3455328310
5 1.4863258026
8 2.0259319287
306 2.3992322457
757 2.7839643653
2906 2.9411764706
5000 1.3007284079
evaluations raw_y
1 1.3691128149
7 1.3935340022
14 1.7531556802
25 2.0000000000
171 2.1367521368
379 2.3992322457
456 2.5562372188
1811 2.5987525988
5000 1.1737089202
evaluations raw_y
1 0.7543753772
2 1.1150758252
5 1.3227513228
7 1.4318442153
9 1.8573551263
20 2.0798668885
134 2.6881720430
5000 0.6507027590
evaluations raw_y
1 0.8532423208
2 1.4318442153
9 1.6254876463
35 1.6600265604
38 1.7730496454
50 1.8142235123
99 2.0000000000
138 2.2935779817
613 2.3992322457
4952 2.9976019185
5000 0.6507027590
evaluations raw_y
1 1.3116474292
3 1.5006002401
7 1.5451174289
16 1.9260400616
27 2.1968365554
738 2.2935779817
984 2.3277467412
1644 2.3629489603
3536 2.5987525988
5000 1.2487512488
evaluations raw_y
1 0.6271951831
2 0.9637625289
3 1.1312217195
4 1.2899896801
5 1.3691128149
7 1.7730496454
34 1.8142235123
113 1.9025875190
273 1.9500780031
611 1.9747235387
659 2.0000000000
872 2.1367521368
1174 2.6427061311
5000 0.8771929825
evaluations raw_y
1 0.7768800497
2 1.5451174289
25 1.7531556802
29 2.0798668885
174 2.2603978300
441 2.3629489603
601 2.5150905433
1353 2.6427061311
5000 1.6600265604
evaluations raw_y
1 0.6760411033
2 0.6849315068
3 1.0766580534
4 1.2195121951
5 1.5006002401
35 1.6960651289
81 1.8355359765
95 2.0525451560
104 2.3992322457
1611 2.4366471735
2639 2.7352297593
3517 2.9411764706
5000 1.1394712853
evaluations raw_y
1 0.9881422925
2 1.3455328310
7 1.4060742407
9 1.6425755585
61 1.7146776406
92 2.1367521368
151 2.2281639929
684 2.4366471735
2222 2.6427061311
5000 1.1394712853
evaluations raw_y
1 1.4060742407
12 1.5451174289
40 1.7337031900
74 1.8573551263
81 1.9025875190
161 2.0000000000
211 2.5562372188
955 2.5987525988
3152 2.7352297593
5000 0.9349289454
evaluations raw_y
1 1.1825922422
3 1.2100677638
7 1.6087516088
14 1.8142235123
43 1.8355359765
66 1.9747235387
146 2.3277467412
1253 2.3992322457
1774 2.5562372188
5000 1.0766580534
evaluations raw_y
1 0.2919878533
2 1.1737089202
6 1.2007684918
8 1.2899896801
11 1.5006002401
19 1.5299877601
25 1.7531556802
49 1.9747235387
183 2.0259319287
209 2.0798668885
397 2.1968365554
440 2.3992322457
661 2.7352297593
5000 1.5299877601
evaluations raw_y
1 0.9944311854
4 1.5923566879
22 1.7730496454
57 1.8796992481
83 2.0525451560
337 2.2281639929
1107 2.8344671202
1582 2.8868360277
5000 0.9349289454
evaluations raw_y
1 1.2794268168
5 1.3455328310
8 1.4060742407
13 1.4863258026
22 1.5151515152
25 1.7146776406
31 1.7934002869
50 1.8355359765
74 2.1663778163
387 2.5562372188
4257 2.6427061311
5000 0.8871540099
evaluations raw_y
1 0.7966857871
2 1.0477787091
4 1.1737089202
5 1.3227513228
6 1.8142235123
13 1.8573551263
32 2.1367521368
304 2.2935779817
807 2.5562372188
1619 2.5987525988
5000 1.3227513228
evaluations raw_y
1 0.9349289454
2 1.5151515152
3 1.5451174289
15 1.7730496454
31 1.7934002869
52 1.8796992481
66 1.9260400616
365 2.0000000000
390 2.2603978300
508 2.3277467412
767 2.7352297593
5000 1.7337031900
evaluations raw_y
1 1.4863258026
8 1.6960651289
21 2.7352297593
5000 1.0477787091
evaluations raw_y
1 1.3935340022
17 1.7730496454
93 1.9025875190
101 1.9260400616
138 2.0000000000
250 2.1968365554
276 2.2935779817
2132 2.3629489603
3216 2.4366471735
4053 2.5562372188
5000 0.6453278265
evaluations raw_y
1 1.1071744907
5 1.3116474292
6 1.4863258026
20 1.6960651289
44 1.9260400616
120 1.9747235387
208 2.0798668885
306 2.3277467412
1355 2.4366471735
1622 2.5562372188
2775 2.6881720430
5000 0.7654623393
