evaluations raw_y
1 32.0000000000
7 36.0000000000
57 38.0000000000
113 40.0000000000
5004 40.0000000000
evaluations raw_y
1 18.0000000000
3 24.0000000000
4 30.0000000000
50 32.0000000000
117 34.0000000000
136 36.0000000000
904 38.0000000000
1417 40.0000000000
5004 38.0000000000
evaluations raw_y
1 28.0000000000
20 30.0000000000
23 32.0000000000
172 34.0000000000
250 36.0000000000
379 38.0000000000
669 40.0000000000
4027 42.0000000000
5004 42.0000000000
evaluations raw_y
1 20.0000000000
3 30.0000000000
37 32.0000000000
141 34.0000000000
207 36.0000000000
372 38.0000000000
475 40.0000000000
5004 38.0000000000
evaluations raw_y
1 24.0000000000
2 26.0000000000
4 30.0000000000
49 32.0000000000
100 34.0000000000
127 36.0000000000
217 38.0000000000
434 40.0000000000
5004 40.0000000000
evaluations raw_y
1 26.0000000000
6 30.0000000000
20 34.0000000000
44 36.0000000000
85 38.0000000000
265 40.0000000000
5004 38.0000000000
evaluations raw_y
1 28.0000000000
11 32.0000000000
41 34.0000000000
130 36.0000000000
244 38.0000000000
1686 40.0000000000
1923 42.0000000000
5004 42.0000000000
evaluations raw_y
1 18.0000000000
2 24.0000000000
3 26.0000000000
6 30.0000000000
18 32.0000000000
60 34.0000000000
133 36.0000000000
200 38.0000000000
314 40.0000000000
616 42.0000000000
710 44.0000000000
5004 42.0000000000
evaluations raw_y
1 18.0000000000
2 20.0000000000
3 22.0000000000
4 26.0000000000
7 28.0000000000
12 30.0000000000
91 32.0000000000
184 34.0000000000
222 36.0000000000
366 38.0000000000
4104 40.0000000000
5004 38.0000000000
evaluations raw_y
1 30.0000000000
6 32.0000000000
38 34.0000000000
65 36.0000000000
120 38.0000000000
196 40.0000000000
5004 40.0000000000
evaluations raw_y
1 26.0000000000
2 28.0000000000
7 30.0000000000
10 32.0000000000
56 34.0000000000
102 36.0000000000
155 38.0000000000
568 40.0000000000
1449 42.0000000000
5004 42.0000000000
evaluations raw_y
1 28.0000000000
33 32.0000000000
143 36.0000000000
289 38.0000000000
348 40.0000000000
479 42.0000000000
5004 38.0000000000
evaluations raw_y
1 28.0000000000
5 30.0000000000
56 32.0000000000
72 34.0000000000
75 36.0000000000
153 38.0000000000
249 40.0000000000
468 42.0000000000
1863 44.0000000000
5004 42.0000000000
evaluations raw_y
1 22.0000000000
2 26.0000000000
4 30.0000000000
32 32.0000000000
76 34.0000000000
93 36.0000000000
145 38.0000000000
221 40.0000000000
4261 42.0000000000
5004 42.0000000000
evaluations raw_y
1 24.0000000000
2 30.0000000000
24 32.0000000000
92 34.0000000000
184 36.0000000000
313 38.0000000000
430 40.0000000000
3248 42.0000000000
5004 42.0000000000
evaluations raw_y
1 22.0000000000
2 24.0000000000
3 26.0000000000
6 28.0000000000
12 30.0000000000
67 32.0000000000
169 34.0000000000
226 36.0000000000
302 40.0000000000
510 42.0000000000
1005 44.0000000000
5004 44.0000000000
evaluations raw_y
1 32.0000000000
49 34.0000000000
93 36.0000000000
232 38.0000000000
5004 38.0000000000
evaluations raw_y
1 24.0000000000
4 26.0000000000
7 32.0000000000
49 36.0000000000
66 38.0000000000
3753 40.0000000000
5004 38.0000000000
evaluations raw_y
1 28.0000000000
14 30.0000000000
49 32.0000000000
96 34.0000000000
217 36.0000000000
247 38.0000000000
2271 40.0000000000
5004 40.0000000000
evaluations raw_y
1 24.0000000000
3 32.0000000000
92 34.0000000000
292 36.0000000000
5004 34.0000000000
