evaluations raw_y
1 0.7297139521
2 1.0008006405
4 2.0525451560
42 2.3629489603
4933 2.5150905433
5000 1.4318442153
evaluations raw_y
1 1.1071744907
6 1.2690355330
7 1.5451174289
12 1.6087516088
20 2.1367521368
234 2.1968365554
470 2.5150905433
642 2.9411764706
5000 1.0548523207
evaluations raw_y
1 1.6087516088
17 1.6600265604
55 1.8573551263
56 1.9260400616
131 1.9500780031
270 2.0259319287
385 2.0798668885
509 2.4366471735
655 2.4752475248
5000 1.0917030568
evaluations raw_y
1 0.8394895903
2 1.2899896801
5 1.5451174289
9 1.6778523490
21 2.2281639929
5000 0.7507507508
evaluations raw_y
1 1.3007284079
2 1.3812154696
13 1.4585764294
20 1.8796992481
49 1.9500780031
162 2.1367521368
1774 2.4366471735
5000 0.7331378299
evaluations raw_y
1 1.0137875101
2 1.1825922422
5 1.3455328310
13 1.3691128149
14 1.4723203769
20 1.5151515152
23 1.6960651289
33 2.0259319287
168 2.1079258010
347 2.1968365554
856 2.2935779817
1225 2.3992322457
5000 1.1230907457
evaluations raw_y
1 1.2690355330
2 1.3812154696
4 1.4863258026
5 1.9025875190
20 2.0798668885
31 2.5150905433
5000 1.0008006405
evaluations raw_y
1 1.1649580615
6 1.2195121951
10 1.3227513228
11 1.5762925599
33 2.4366471735
471 2.4752475248
919 2.8344671202
5000 1.5151515152
evaluations raw_y
1 1.0766580534
3 1.2100677638
5 1.2588116818
9 1.6425755585
19 1.6600265604
22 1.8573551263
48 1.9747235387
99 2.1079258010
125 2.3992322457
2497 2.5150905433
5000 1.5006002401
evaluations raw_y
1 0.8771929825
2 1.1230907457
5 1.5006002401
24 1.9260400616
36 2.2603978300
452 2.5150905433
3329 2.5987525988
5000 0.9819324430
evaluations raw_y
1 1.1394712853
3 1.5006002401
6 1.5923566879
32 2.2281639929
50 2.4366471735
975 2.4752475248
1530 2.5150905433
5000 0.8350033400
evaluations raw_y
1 0.6940588562
2 0.9944311854
3 1.0271158587
4 1.1916110582
8 1.2195121951
9 1.3007284079
15 1.3935340022
17 1.8355359765
32 1.9260400616
179 1.9747235387
304 2.0259319287
341 2.4366471735
912 2.5150905433
925 2.5987525988
4243 2.8344671202
5000 0.6731287022
evaluations raw_y
1 1.1825922422
2 1.4723203769
3 2.1367521368
763 2.1968365554
2165 2.2935779817
2744 2.3277467412
3147 2.3629489603
4932 2.3992322457
5000 0.9462528388
evaluations raw_y
1 0.9293680297
2 1.4060742407
3 1.5605493134
10 1.6600265604
28 2.1079258010
513 2.1367521368
631 2.4366471735
3084 2.5150905433
3088 2.6427061311
5000 0.5120852110
evaluations raw_y
1 1.1563367253
2 1.5006002401
10 1.6960651289
17 2.0798668885
44 2.5562372188
791 2.7352297593
5000 1.1312217195
evaluations raw_y
1 1.0072522160
2 1.2588116818
4 1.2899896801
5 1.4188422247
11 1.5006002401
33 1.6960651289
41 1.8796992481
184 1.9025875190
201 2.3992322457
402 2.4366471735
5000 1.8355359765
evaluations raw_y
1 0.8771929825
2 1.1071744907
7 1.1230907457
9 1.3116474292
10 1.3455328310
18 1.8355359765
56 2.0259319287
874 2.2603978300
925 2.6427061311
1555 2.6881720430
5000 1.3116474292
evaluations raw_y
1 0.8771929825
2 1.0137875101
7 1.1312217195
9 1.4060742407
10 1.5006002401
37 1.5451174289
47 1.7730496454
69 2.1079258010
967 2.4366471735
1744 2.5562372188
2290 3.1172069825
5000 0.9293680297
evaluations raw_y
1 0.8532423208
2 0.9578544061
3 1.0477787091
5 1.3116474292
8 1.6425755585
30 1.9500780031
80 2.1663778163
128 2.6427061311
5000 1.2899896801
evaluations raw_y
1 0.8261731659
2 1.6778523490
36 1.9500780031
111 2.3277467412
390 2.3629489603
5000 0.7130633200
