evaluations raw_y
1 1.0008006405
2 1.2291052114
3 1.5605493134
17 1.8142235123
86 2.0798668885
241 2.1968365554
722 2.4366471735
5010 0.9578544061
evaluations raw_y
1 1.4863258026
6 1.5923566879
14 1.7934002869
46 1.8142235123
77 2.0259319287
263 2.0798668885
4069 2.2935779817
5010 1.0407993339
evaluations raw_y
1 1.1916110582
2 1.2794268168
12 1.4723203769
20 1.9747235387
39 2.0259319287
218 2.2603978300
342 2.2935779817
1633 2.5562372188
2184 2.5987525988
2459 2.6881720430
5010 0.9881422925
evaluations raw_y
1 0.9819324430
3 1.2794268168
10 1.5923566879
23 1.7531556802
103 2.1663778163
201 2.9976019185
5010 0.5827505828
evaluations raw_y
1 0.9184423218
3 1.9260400616
39 2.2603978300
2020 2.6427061311
5010 1.3812154696
evaluations raw_y
1 1.0137875101
2 1.3007284079
4 1.7146776406
32 1.8796992481
80 2.0259319287
304 2.1663778163
353 2.4752475248
390 2.5562372188
3580 2.8344671202
5010 0.8175277959
evaluations raw_y
1 1.0407993339
3 1.0841283608
5 1.3116474292
9 1.3340448239
11 1.3691128149
16 1.6960651289
40 2.0259319287
77 2.1968365554
97 2.2603978300
5010 0.7807620237
evaluations raw_y
1 1.0917030568
2 1.2007684918
8 1.2100677638
9 1.3227513228
11 2.0525451560
97 2.1367521368
3312 2.3277467412
3438 2.4366471735
3680 2.5562372188
4282 2.6427061311
5010 0.8007687380
evaluations raw_y
1 0.9238728751
3 0.9758001561
4 1.6778523490
67 1.7146776406
122 1.7337031900
206 2.1367521368
837 2.2281639929
1083 2.5150905433
5010 2.0000000000
evaluations raw_y
1 1.2588116818
9 1.8355359765
159 1.9260400616
194 2.1663778163
221 2.5987525988
4594 2.6427061311
5010 1.3455328310
evaluations raw_y
1 1.1478420569
7 1.4863258026
8 1.5151515152
17 1.7730496454
39 2.0259319287
679 2.6427061311
5010 2.0259319287
evaluations raw_y
1 1.3007284079
10 1.3227513228
18 1.7146776406
23 1.9260400616
43 2.0525451560
454 2.2603978300
859 2.6881720430
5010 2.1079258010
evaluations raw_y
1 1.0841283608
3 1.5151515152
11 1.6600265604
36 1.7531556802
39 1.7730496454
43 2.0000000000
94 2.1079258010
3418 2.1367521368
5010 0.4244482173
evaluations raw_y
1 1.1394712853
5 1.2195121951
11 1.7531556802
18 1.9500780031
63 2.3277467412
136 2.4366471735
1386 2.4752475248
3853 2.7352297593
5010 0.9349289454
evaluations raw_y
1 1.8796992481
290 2.0259319287
500 2.0525451560
999 2.1079258010
3332 2.2935779817
3725 2.8868360277
5010 0.7692307692
evaluations raw_y
1 0.9944311854
3 1.0072522160
5 1.1071744907
6 1.2291052114
7 1.3340448239
11 2.0000000000
104 2.2935779817
493 2.6881720430
584 2.7839643653
5010 0.8132726090
evaluations raw_y
1 1.0841283608
3 1.1563367253
4 1.2100677638
6 1.2899896801
11 1.7934002869
28 1.9260400616
34 2.0000000000
169 2.3629489603
2172 2.5987525988
2504 2.6427061311
5010 0.4865706501
evaluations raw_y
1 1.2899896801
3 1.6960651289
5 2.2281639929
308 2.3629489603
354 2.5562372188
5010 1.4060742407
evaluations raw_y
1 1.3227513228
2 1.6254876463
5 1.6600265604
27 1.7146776406
101 1.9025875190
196 1.9500780031
278 2.1367521368
5010 0.6480041472
evaluations raw_y
1 1.4863258026
13 1.9500780031
57 1.9747235387
162 2.1968365554
183 2.2281639929
331 2.6427061311
3569 2.7352297593
5010 0.8305647841
