evaluations raw_y
1 1.3340448239
4 1.9025875190
10 1.9260400616
138 2.4752475248
5000 1.0072522160
evaluations raw_y
1 0.7730364873
2 1.0271158587
4 1.5151515152
15 1.7146776406
18 1.8355359765
129 2.2935779817
5000 1.2291052114
evaluations raw_y
1 0.7229612493
2 0.9184423218
3 1.2195121951
4 1.3340448239
6 1.9260400616
52 1.9747235387
92 2.3629489603
201 2.7839643653
5000 1.0841283608
evaluations raw_y
1 0.7229612493
2 1.6254876463
5 1.6425755585
28 2.0000000000
94 2.3277467412
466 2.9976019185
5000 1.5605493134
evaluations raw_y
1 0.9184423218
2 1.1150758252
3 1.1230907457
6 1.1825922422
9 1.7934002869
40 1.9025875190
56 2.7352297593
5000 1.1649580615
evaluations raw_y
1 1.2487512488
4 1.3691128149
10 1.8142235123
14 1.9025875190
49 2.1968365554
219 2.5150905433
403 2.5987525988
1743 2.6881720430
5000 1.3812154696
evaluations raw_y
1 1.5151515152
14 1.6087516088
39 1.8573551263
42 2.0000000000
391 2.3277467412
4552 2.6427061311
5000 1.2690355330
evaluations raw_y
1 1.4060742407
11 1.4188422247
21 1.7337031900
84 1.8355359765
98 2.1079258010
201 2.2603978300
5000 0.8305647841
evaluations raw_y
1 1.2588116818
3 1.6600265604
22 1.7146776406
50 1.8796992481
126 1.9025875190
200 1.9260400616
296 2.0259319287
412 2.2603978300
1323 2.3992322457
2146 2.4366471735
3223 2.4752475248
3437 2.6427061311
5000 0.8821453776
evaluations raw_y
1 1.5605493134
27 2.0798668885
3012 2.1079258010
3462 2.2935779817
3556 2.4366471735
3706 2.5150905433
4018 2.9411764706
5000 1.8355359765
evaluations raw_y
1 1.5006002401
12 2.0798668885
31 2.1079258010
100 2.2281639929
522 2.2935779817
5000 1.1150758252
evaluations raw_y
1 1.2291052114
2 1.3812154696
4 1.9025875190
63 2.0798668885
144 2.1079258010
189 2.1367521368
518 2.1663778163
2686 2.3629489603
4019 2.4752475248
4363 2.5987525988
4569 2.6427061311
5000 0.6849315068
evaluations raw_y
1 0.9130752374
2 1.0841283608
8 1.2388503469
10 1.2794268168
12 1.6600265604
22 2.1079258010
534 2.3629489603
1147 2.5987525988
1942 2.6427061311
4571 2.7839643653
5000 1.0137875101
evaluations raw_y
1 1.3227513228
15 1.9025875190
19 2.1079258010
30 2.1968365554
441 2.3277467412
557 2.9976019185
5000 1.3935340022
evaluations raw_y
1 1.4723203769
6 1.5151515152
15 1.7146776406
36 1.9025875190
38 2.0000000000
173 2.1663778163
393 2.3277467412
725 2.5987525988
4591 2.7352297593
5000 1.3007284079
evaluations raw_y
1 1.4060742407
4 1.6087516088
10 1.6254876463
52 1.9500780031
65 2.1079258010
287 2.1663778163
376 2.1968365554
597 2.3277467412
2589 2.3629489603
2843 2.3992322457
2986 2.4752475248
3431 2.5150905433
5000 0.9881422925
evaluations raw_y
1 1.0766580534
3 1.5151515152
8 1.7337031900
23 1.7730496454
81 1.8573551263
98 1.9260400616
438 2.1968365554
527 2.3629489603
2670 2.6881720430
5000 0.9520182788
evaluations raw_y
1 0.8218277449
3 1.5151515152
7 1.9025875190
5000 0.7098239637
evaluations raw_y
1 1.0993843448
2 1.1230907457
3 1.2100677638
6 1.3935340022
8 1.6778523490
19 1.9025875190
87 2.0000000000
124 2.0259319287
156 2.1367521368
353 2.1663778163
360 2.4366471735
538 2.4752475248
559 2.5150905433
5000 0.8871540099
evaluations raw_y
1 1.0993843448
3 1.4188422247
4 1.4585764294
17 2.1079258010
147 2.3992322457
176 3.1806615776
5000 1.2007684918
