evaluations raw_y
1 1.0620220901
2 1.1394712853
13 1.1563367253
14 1.3116474292
22 1.4723203769
34 1.5923566879
49 1.7934002869
115 1.8796992481
846 2.0525451560
870 2.1079258010
5000 0.5206164098
evaluations raw_y
1 0.8973438622
2 1.2388503469
6 1.3455328310
9 2.1663778163
83 2.2603978300
224 2.3629489603
3631 2.5987525988
5000 1.0993843448
evaluations raw_y
1 0.8486082824
2 0.8922198430
3 1.4450867052
8 1.9500780031
243 2.0259319287
395 2.1968365554
433 2.5562372188
5000 1.1394712853
evaluations raw_y
1 1.1649580615
6 1.2794268168
16 1.8355359765
50 1.9747235387
55 2.1663778163
58 2.2281639929
1239 2.3277467412
1262 2.4752475248
1813 2.5562372188
3236 2.7839643653
5000 1.3691128149
evaluations raw_y
1 1.2388503469
4 1.2899896801
6 1.4585764294
10 1.7146776406
21 1.7531556802
90 1.7730496454
93 2.0798668885
303 2.1663778163
731 2.4366471735
5000 0.9819324430
evaluations raw_y
1 1.4318442153
2 1.7337031900
89 2.3629489603
108 2.5987525988
5000 1.2899896801
evaluations raw_y
1 0.9881422925
2 1.2100677638
4 1.7146776406
16 1.8355359765
88 2.4752475248
119 2.6881720430
5000 0.9349289454
evaluations raw_y
1 1.0993843448
3 1.2487512488
5 1.2690355330
7 1.3455328310
38 1.4450867052
58 1.8355359765
73 1.9260400616
893 1.9500780031
978 2.0259319287
991 2.5562372188
5000 1.6778523490
evaluations raw_y
1 1.2100677638
3 1.2794268168
9 1.3572204126
15 1.5151515152
30 1.5762925599
35 1.7146776406
42 1.9500780031
261 1.9747235387
410 2.0798668885
462 2.1079258010
601 2.4366471735
2094 2.4752475248
2106 3.1806615776
2183 3.3875338753
5000 0.9520182788
evaluations raw_y
1 1.4060742407
5 1.6087516088
25 2.1968365554
732 2.3277467412
3067 2.3629489603
4042 2.4366471735
5000 1.5605493134
evaluations raw_y
1 1.3007284079
5 1.7934002869
17 2.1367521368
411 2.1968365554
1010 2.2603978300
1222 2.3629489603
2039 2.6427061311
5000 1.0072522160
evaluations raw_y
1 0.8821453776
2 1.9260400616
10 2.0798668885
160 2.2935779817
544 2.6427061311
5000 1.4723203769
evaluations raw_y
1 1.2487512488
6 1.4450867052
30 1.6960651289
35 1.7146776406
42 2.0525451560
50 2.1968365554
917 2.2603978300
5000 1.3572204126
evaluations raw_y
1 1.3007284079
2 1.4060742407
3 1.4188422247
9 1.5605493134
11 1.9500780031
47 2.0000000000
80 2.1367521368
1644 2.1663778163
3594 2.1968365554
3615 2.3992322457
4566 2.4366471735
5000 1.5923566879
evaluations raw_y
1 0.9077705156
3 1.5451174289
4 2.0525451560
240 2.2935779817
625 2.5150905433
1608 2.7839643653
2067 2.8868360277
5000 0.8579272478
evaluations raw_y
1 0.9819324430
3 1.1649580615
4 1.3935340022
6 1.4450867052
142 1.5923566879
176 1.8355359765
268 2.0000000000
324 2.0525451560
658 2.3992322457
1332 2.5987525988
5000 0.8532423208
evaluations raw_y
1 0.9637625289
2 1.0917030568
4 1.6087516088
25 1.6425755585
27 1.7337031900
79 1.9747235387
5000 0.8922198430
evaluations raw_y
1 1.0339123242
2 1.0477787091
3 1.2690355330
9 1.4188422247
16 1.9747235387
204 2.0798668885
267 2.1079258010
402 2.2281639929
484 2.2603978300
1266 2.3277467412
5000 0.9462528388
evaluations raw_y
1 0.9025270758
2 1.1230907457
3 1.4863258026
15 1.8355359765
50 1.9500780031
60 2.0000000000
174 2.0798668885
388 2.1079258010
423 2.2603978300
961 2.5562372188
5000 1.0204081633
evaluations raw_y
1 1.3935340022
23 1.4450867052
34 1.5923566879
120 1.6600265604
123 1.6960651289
146 1.8796992481
178 2.1367521368
317 2.1663778163
411 2.2935779817
489 2.5562372188
615 2.6427061311
5000 0.8175277959
