evaluations raw_y
1 32.0000000000
33 36.0000000000
179 38.0000000000
289 40.0000000000
384 42.0000000000
524 44.0000000000
5052 44.0000000000
evaluations raw_y
1 28.0000000000
11 30.0000000000
15 34.0000000000
142 36.0000000000
200 38.0000000000
280 40.0000000000
396 42.0000000000
525 44.0000000000
5052 44.0000000000
evaluations raw_y
1 26.0000000000
3 28.0000000000
6 30.0000000000
10 32.0000000000
37 34.0000000000
139 36.0000000000
338 38.0000000000
446 40.0000000000
527 42.0000000000
538 44.0000000000
5052 42.0000000000
evaluations raw_y
1 24.0000000000
2 26.0000000000
3 28.0000000000
7 30.0000000000
8 32.0000000000
21 34.0000000000
40 36.0000000000
267 38.0000000000
268 40.0000000000
467 42.0000000000
630 44.0000000000
1094 46.0000000000
5052 46.0000000000
evaluations raw_y
1 28.0000000000
14 30.0000000000
100 34.0000000000
226 36.0000000000
327 38.0000000000
362 40.0000000000
523 44.0000000000
844 46.0000000000
5052 46.0000000000
evaluations raw_y
1 22.0000000000
4 28.0000000000
14 30.0000000000
30 32.0000000000
139 36.0000000000
317 38.0000000000
410 40.0000000000
435 42.0000000000
700 44.0000000000
1976 46.0000000000
5052 46.0000000000
evaluations raw_y
1 24.0000000000
5 28.0000000000
9 30.0000000000
28 32.0000000000
101 34.0000000000
195 36.0000000000
252 40.0000000000
856 42.0000000000
881 44.0000000000
5052 44.0000000000
evaluations raw_y
1 30.0000000000
8 32.0000000000
34 34.0000000000
97 36.0000000000
216 38.0000000000
288 40.0000000000
441 42.0000000000
634 44.0000000000
5052 44.0000000000
evaluations raw_y
1 22.0000000000
2 28.0000000000
8 34.0000000000
159 36.0000000000
320 38.0000000000
381 40.0000000000
515 42.0000000000
556 44.0000000000
5038 46.0000000000
5052 44.0000000000
evaluations raw_y
1 26.0000000000
5 30.0000000000
30 32.0000000000
136 36.0000000000
227 38.0000000000
418 40.0000000000
531 42.0000000000
686 44.0000000000
5052 44.0000000000
evaluations raw_y
1 28.0000000000
12 32.0000000000
33 34.0000000000
226 36.0000000000
277 38.0000000000
474 40.0000000000
665 42.0000000000
851 44.0000000000
5052 44.0000000000
evaluations raw_y
1 22.0000000000
2 24.0000000000
3 32.0000000000
9 34.0000000000
97 36.0000000000
240 42.0000000000
704 44.0000000000
5052 44.0000000000
evaluations raw_y
1 24.0000000000
4 32.0000000000
26 34.0000000000
31 36.0000000000
132 38.0000000000
385 40.0000000000
562 42.0000000000
826 44.0000000000
872 46.0000000000
5052 44.0000000000
evaluations raw_y
1 26.0000000000
4 28.0000000000
12 32.0000000000
142 34.0000000000
180 36.0000000000
274 38.0000000000
361 40.0000000000
529 42.0000000000
612 44.0000000000
5052 44.0000000000
evaluations raw_y
1 28.0000000000
3 30.0000000000
21 34.0000000000
244 36.0000000000
349 40.0000000000
862 42.0000000000
5052 42.0000000000
evaluations raw_y
1 24.0000000000
2 32.0000000000
105 34.0000000000
217 36.0000000000
395 38.0000000000
522 40.0000000000
590 42.0000000000
713 44.0000000000
983 46.0000000000
5052 46.0000000000
evaluations raw_y
1 22.0000000000
2 26.0000000000
4 28.0000000000
8 30.0000000000
38 32.0000000000
141 34.0000000000
198 38.0000000000
494 40.0000000000
870 42.0000000000
3058 44.0000000000
5052 42.0000000000
evaluations raw_y
1 20.0000000000
2 28.0000000000
25 30.0000000000
107 34.0000000000
185 36.0000000000
208 38.0000000000
402 40.0000000000
531 42.0000000000
619 44.0000000000
718 46.0000000000
5052 44.0000000000
evaluations raw_y
1 20.0000000000
2 22.0000000000
5 24.0000000000
6 28.0000000000
7 30.0000000000
75 32.0000000000
78 34.0000000000
228 38.0000000000
467 40.0000000000
772 42.0000000000
939 44.0000000000
5052 44.0000000000
evaluations raw_y
1 24.0000000000
6 26.0000000000
8 32.0000000000
15 36.0000000000
254 38.0000000000
338 40.0000000000
368 42.0000000000
1153 44.0000000000
5052 42.0000000000
