evaluations raw_y
1 1.3691128149
10 1.6778523490
21 1.7146776406
38 1.9260400616
187 2.0000000000
447 2.0525451560
563 2.3992322457
654 2.6427061311
4420 3.1172069825
5010 0.8486082824
evaluations raw_y
1 1.6087516088
33 1.8573551263
64 2.1367521368
985 2.5562372188
3646 2.5987525988
3713 2.6427061311
5010 1.0477787091
evaluations raw_y
1 0.8048937540
3 1.5451174289
7 1.8142235123
76 1.9500780031
77 1.9747235387
165 2.1079258010
233 2.3992322457
2697 2.8344671202
5010 1.7146776406
evaluations raw_y
1 1.2588116818
2 1.3227513228
17 1.4188422247
31 1.4863258026
33 1.7730496454
92 1.8355359765
244 1.8573551263
302 1.9260400616
343 2.0798668885
586 2.1367521368
1872 2.1968365554
2717 2.4366471735
4747 2.4752475248
5010 0.8973438622
evaluations raw_y
1 1.2794268168
5 1.5762925599
17 1.8355359765
57 1.9025875190
104 2.5562372188
1246 2.9976019185
5010 0.9637625289
evaluations raw_y
1 1.1478420569
4 1.3340448239
14 1.9260400616
20 2.1079258010
408 2.4752475248
1057 2.5562372188
3079 2.6881720430
5010 1.0407993339
evaluations raw_y
1 1.0072522160
2 1.1230907457
7 1.1737089202
14 1.2690355330
16 1.3691128149
18 1.4060742407
20 1.8796992481
42 2.1079258010
71 2.2603978300
156 2.8868360277
5010 1.1916110582
evaluations raw_y
1 1.0841283608
5 1.4318442153
12 1.5006002401
14 1.5299877601
20 1.6254876463
34 1.8355359765
157 2.2603978300
323 2.5150905433
5010 1.0620220901
evaluations raw_y
1 1.7730496454
33 1.8355359765
79 2.0000000000
263 2.0259319287
325 2.1367521368
397 2.4366471735
888 2.6427061311
5010 1.1916110582
evaluations raw_y
1 1.1649580615
3 1.3116474292
5 1.6254876463
11 1.8573551263
38 2.4366471735
122 2.4752475248
317 2.5562372188
1623 2.6881720430
5010 0.8922198430
evaluations raw_y
1 1.1649580615
2 1.2100677638
5 1.3116474292
7 1.5299877601
22 1.7146776406
42 2.0000000000
281 2.0525451560
332 2.1968365554
448 2.2281639929
3071 2.3277467412
4744 2.6427061311
5010 1.5299877601
evaluations raw_y
1 0.8132726090
2 0.9578544061
3 1.2487512488
6 1.5299877601
13 1.7146776406
70 1.8355359765
133 2.3629489603
2115 3.1172069825
5010 0.8973438622
evaluations raw_y
1 1.0137875101
2 1.4585764294
4 1.8142235123
106 2.0000000000
397 2.1079258010
532 2.4366471735
904 2.7352297593
5010 0.7730364873
evaluations raw_y
1 1.6425755585
3 1.7934002869
62 2.3277467412
503 2.4366471735
1899 2.5150905433
5010 1.3812154696
evaluations raw_y
1 1.5006002401
20 1.5605493134
23 1.5762925599
89 1.9260400616
264 1.9500780031
395 2.0525451560
640 2.3992322457
1357 2.4752475248
2881 2.5562372188
3973 3.3875338753
5010 0.8871540099
evaluations raw_y
1 0.7692307692
2 1.5762925599
9 1.9500780031
46 2.1663778163
65 2.2281639929
1127 2.2603978300
1528 2.3992322457
1850 2.9411764706
5010 0.7002801120
evaluations raw_y
1 0.5827505828
2 1.0993843448
4 1.2195121951
6 1.4585764294
12 1.6254876463
16 1.6425755585
33 2.0000000000
147 2.5987525988
561 3.2467532468
5010 1.2487512488
evaluations raw_y
1 1.4585764294
7 1.6778523490
14 2.0798668885
251 2.5987525988
5010 0.9520182788
evaluations raw_y
1 0.8305647841
2 0.8350033400
3 1.0841283608
4 1.2794268168
10 1.6600265604
91 1.8142235123
145 2.2603978300
1927 2.3992322457
4663 2.4366471735
5010 1.1563367253
evaluations raw_y
1 1.1649580615
10 1.4060742407
11 1.5151515152
18 1.7146776406
20 1.7337031900
80 1.7730496454
83 1.9260400616
139 2.0525451560
185 2.6427061311
3086 2.7839643653
5010 0.7730364873
