evaluations raw_y
1 1.0477787091
2 1.1737089202
3 1.4585764294
7 1.5451174289
26 1.6960651289
120 1.7531556802
128 1.9025875190
184 2.0798668885
450 2.1968365554
463 2.2281639929
550 2.2603978300
604 2.4366471735
650 2.4752475248
653 2.5562372188
700 2.6881720430
701 3.1806615776
828 3.4626038781
1887 3.5410764873
5052 3.5410764873
evaluations raw_y
1 1.5762925599
16 1.8573551263
19 2.0000000000
33 2.3277467412
166 2.5562372188
167 2.6881720430
485 2.7352297593
583 2.7839643653
630 2.8868360277
993 3.5410764873
1646 4.2087542088
5052 2.4752475248
evaluations raw_y
1 1.6778523490
11 1.9260400616
128 2.3629489603
376 2.8868360277
494 3.3156498674
5052 2.9976019185
evaluations raw_y
1 1.5006002401
6 1.5923566879
18 1.6600265604
38 1.7934002869
41 2.0798668885
205 2.1367521368
268 2.2935779817
425 2.4366471735
501 3.2467532468
663 3.3875338753
784 3.4626038781
5052 2.5150905433
evaluations raw_y
1 0.9025270758
2 1.1649580615
4 1.2100677638
6 1.7146776406
23 1.8796992481
142 1.9747235387
151 2.0798668885
287 2.1367521368
348 2.4752475248
829 2.8868360277
959 2.9411764706
978 2.9976019185
1283 3.1172069825
2408 3.3875338753
5052 3.3875338753
evaluations raw_y
1 1.2794268168
12 1.5299877601
27 1.8573551263
32 2.0259319287
184 2.1663778163
483 2.3992322457
834 2.7352297593
1120 2.8344671202
1122 3.2467532468
1307 3.7091988131
3126 3.7993920973
5052 3.7993920973
evaluations raw_y
1 1.2899896801
2 1.5151515152
10 1.6254876463
19 1.7730496454
54 1.8142235123
87 1.8796992481
98 2.0525451560
107 2.2935779817
233 2.3277467412
275 2.7839643653
870 2.8344671202
945 3.1806615776
1405 3.7993920973
5052 3.7993920973
evaluations raw_y
1 0.7507507508
3 0.9077705156
4 1.1478420569
7 1.2690355330
10 1.9260400616
190 2.1663778163
256 2.3277467412
392 2.3629489603
630 2.4366471735
738 2.6881720430
791 2.9411764706
800 3.0562347188
1088 3.1806615776
3053 3.3875338753
4839 3.4626038781
5052 3.3875338753
evaluations raw_y
1 1.0407993339
2 1.0917030568
5 1.3116474292
7 1.5151515152
12 1.5762925599
14 1.6087516088
28 1.7934002869
33 1.8142235123
73 1.8355359765
111 1.8573551263
167 2.3992322457
382 2.5562372188
777 2.5987525988
1059 2.7352297593
1205 3.4626038781
1829 3.6231884058
1979 3.7091988131
5052 2.2603978300
evaluations raw_y
1 1.0692899914
3 1.1825922422
4 1.3935340022
8 1.5605493134
12 1.6087516088
51 1.7934002869
70 2.0259319287
77 2.5150905433
529 2.5987525988
752 2.6427061311
775 2.8868360277
893 3.3156498674
1213 3.7091988131
5052 2.3277467412
evaluations raw_y
1 2.0000000000
109 2.0259319287
186 2.1663778163
390 2.3629489603
615 2.7839643653
719 3.1172069825
