evaluations raw_y
1 1.0008006405
2 1.6087516088
11 1.7337031900
17 1.9500780031
19 2.1079258010
41 2.2603978300
1559 2.4752475248
4451 2.7352297593
5000 1.6425755585
evaluations raw_y
1 1.1230907457
4 1.3935340022
5 1.4585764294
126 1.5151515152
138 1.5451174289
141 1.5762925599
146 1.6087516088
159 1.6600265604
160 1.8796992481
305 2.1367521368
352 2.3992322457
981 2.4366471735
5000 1.3227513228
evaluations raw_y
1 1.5006002401
65 1.7146776406
87 1.7531556802
105 1.9500780031
200 2.3277467412
565 2.3629489603
1149 2.4752475248
5000 0.9349289454
evaluations raw_y
1 0.9405568096
2 1.7146776406
13 1.7934002869
27 1.9500780031
56 2.2281639929
229 2.5562372188
5000 0.9520182788
evaluations raw_y
1 1.3116474292
7 1.7934002869
178 1.8573551263
219 1.9025875190
274 1.9260400616
393 2.1968365554
485 2.4366471735
4369 2.7352297593
4729 3.1806615776
5000 0.8973438622
evaluations raw_y
1 1.1563367253
5 1.2388503469
86 1.3007284079
101 1.3227513228
105 1.3455328310
107 1.4188422247
114 1.5762925599
119 1.7531556802
123 1.8355359765
195 2.0798668885
462 2.3629489603
499 2.5150905433
1597 2.7352297593
5000 1.4188422247
evaluations raw_y
1 2.0525451560
669 2.2935779817
687 2.3277467412
1452 2.4752475248
2088 2.6881720430
5000 1.2291052114
evaluations raw_y
1 1.1563367253
3 1.4450867052
267 1.5299877601
297 1.6254876463
306 1.6960651289
340 1.8573551263
348 1.9025875190
486 2.0798668885
689 2.1079258010
958 2.1968365554
1254 2.2281639929
1426 2.3992322457
2293 2.4752475248
5000 1.0993843448
evaluations raw_y
1 1.1825922422
2 1.2388503469
3 1.2899896801
5 1.3455328310
14 1.4585764294
38 1.5605493134
55 1.6600265604
56 1.7531556802
91 1.8573551263
109 2.0259319287
150 2.0798668885
171 2.5150905433
177 2.6881720430
5000 0.7196315486
evaluations raw_y
1 0.8175277959
2 1.1649580615
3 1.1737089202
6 1.2195121951
21 1.2291052114
24 1.5451174289
37 1.6087516088
83 1.7146776406
131 1.7730496454
133 1.9500780031
386 2.3629489603
916 2.3992322457
2466 2.7352297593
5000 0.9184423218
evaluations raw_y
1 0.8350033400
2 1.5451174289
117 1.6960651289
133 1.7337031900
136 1.7531556802
158 1.7730496454
170 2.3992322457
4190 2.4752475248
5000 1.3455328310
evaluations raw_y
1 1.2794268168
5 1.6087516088
7 1.8355359765
9 2.5150905433
477 2.5987525988
5000 0.9130752374
evaluations raw_y
1 1.2690355330
2 1.4723203769
6 1.7730496454
7 1.7934002869
10 2.2281639929
52 2.3992322457
60 2.7352297593
3116 2.8344671202
5000 1.1563367253
evaluations raw_y
1 1.1230907457
4 1.3340448239
11 1.7531556802
145 2.0798668885
1086 2.2603978300
1143 2.3992322457
4321 2.5987525988
4412 2.6427061311
4464 2.6881720430
5000 1.2100677638
evaluations raw_y
1 1.5605493134
55 1.7337031900
129 1.9025875190
319 2.0525451560
337 2.4366471735
2263 2.5562372188
5000 0.8261731659
evaluations raw_y
1 0.8821453776
2 1.1150758252
3 1.1737089202
4 1.5605493134
6 1.6425755585
7 1.6600265604
11 1.8142235123
51 2.0000000000
73 2.1079258010
133 2.2603978300
630 2.3629489603
865 2.4752475248
5000 1.0766580534
evaluations raw_y
1 0.9130752374
3 1.7934002869
193 1.9260400616
296 2.1663778163
510 2.2935779817
1019 2.6427061311
1064 2.8344671202
5000 0.8821453776
evaluations raw_y
1 0.7654623393
2 1.0692899914
4 1.4863258026
5 1.6778523490
30 1.7730496454
142 2.2281639929
1884 2.2935779817
1944 2.9976019185
5000 1.0477787091
evaluations raw_y
1 1.2100677638
2 1.3691128149
12 1.4060742407
42 1.5151515152
45 1.6087516088
89 2.2935779817
914 2.5150905433
1481 3.3156498674
5000 0.7471607890
evaluations raw_y
1 1.0477787091
2 1.1916110582
3 1.3572204126
30 1.4585764294
41 1.6960651289
86 1.9260400616
260 2.3992322457
560 2.5150905433
989 2.6427061311
1074 2.8344671202
5000 0.8821453776
