evaluations raw_y
1 0.5983724270
2 1.3935340022
7 1.4188422247
10 1.5451174289
64 1.5605493134
746 1.6600265604
1335 1.8142235123
3683 1.8573551263
3750 1.8796992481
3911 2.0798668885
4800 2.5562372188
5002 1.8796992481
evaluations raw_y
1 0.8048937540
2 1.2899896801
12 1.5451174289
29 2.0259319287
365 2.0525451560
820 2.3629489603
1293 2.4752475248
5002 0.9881422925
evaluations raw_y
1 0.8305647841
2 1.3340448239
3 1.3572204126
6 1.3812154696
9 1.6600265604
2068 2.0798668885
2290 2.1367521368
2649 2.5150905433
4199 2.5987525988
5002 0.8871540099
evaluations raw_y
1 1.1394712853
2 1.3116474292
5 1.3691128149
10 1.8142235123
43 2.0798668885
242 2.1968365554
332 2.3629489603
696 2.5987525988
5002 1.1478420569
evaluations raw_y
1 1.1563367253
3 1.2690355330
8 1.5151515152
11 1.6425755585
24 1.7531556802
33 2.0000000000
3626 2.2935779817
3633 2.4752475248
5002 0.6297229219
evaluations raw_y
1 1.5006002401
4 2.0000000000
5002 0.9130752374
evaluations raw_y
1 1.2588116818
4 1.3340448239
5 1.4863258026
6 2.1968365554
5002 1.1737089202
evaluations raw_y
1 1.0339123242
2 1.3227513228
3 1.4188422247
5002 0.8674531575
evaluations raw_y
1 0.8871540099
3 1.5923566879
16 1.8796992481
84 1.9260400616
1158 1.9747235387
1813 2.1079258010
1821 2.2281639929
1887 2.2603978300
2044 2.2935779817
2060 2.3277467412
2095 2.4366471735
2103 2.6427061311
5002 0.5188875052
evaluations raw_y
1 1.3935340022
4 1.6254876463
15 1.6600265604
5002 0.9025270758
evaluations raw_y
1 1.4863258026
7 1.6254876463
234 1.6778523490
474 1.7730496454
5002 1.6778523490
evaluations raw_y
1 0.8579272478
2 1.6087516088
7 1.6778523490
2678 2.0798668885
5002 0.9520182788
evaluations raw_y
1 1.2291052114
4 1.2487512488
10 1.5923566879
16 1.6600265604
36 2.1968365554
5002 0.7365939894
evaluations raw_y
1 1.4585764294
6 1.5605493134
9 1.5923566879
13 1.6960651289
18 2.3992322457
5002 1.0008006405
evaluations raw_y
1 1.0620220901
2 1.0917030568
4 1.3935340022
8 1.4450867052
37 1.5151515152
522 1.5923566879
775 1.6087516088
992 1.7337031900
1021 1.9747235387
1022 2.0259319287
1236 2.3277467412
1244 2.3629489603
1261 2.4752475248
5002 1.5451174289
evaluations raw_y
1 1.3340448239
2 1.3455328310
3 1.3572204126
16 1.3935340022
1804 1.4723203769
1824 1.5299877601
1848 1.5605493134
1855 1.7934002869
1938 1.8573551263
1941 2.1079258010
2821 2.3992322457
3483 2.4366471735
3484 2.5562372188
4005 2.5987525988
5002 0.6645401382
evaluations raw_y
1 0.6645401382
2 0.7730364873
3 0.8350033400
4 0.9238728751
5 1.3812154696
60 1.4188422247
214 1.4723203769
220 1.4863258026
318 1.6960651289
605 1.9500780031
633 2.4752475248
5002 0.8973438622
evaluations raw_y
1 1.2100677638
2 1.4585764294
9 1.6778523490
30 1.8796992481
2593 2.0525451560
3488 2.1079258010
5002 1.2588116818
evaluations raw_y
1 1.3935340022
2 1.5605493134
8 1.7146776406
22 1.7730496454
5002 1.3455328310
evaluations raw_y
1 1.2007684918
9 1.3455328310
16 1.3691128149
17 1.6254876463
5002 0.7807620237
