evaluations raw_y
1 1.0477787091
2 1.1737089202
3 1.4585764294
5 1.7531556802
78 1.7934002869
86 1.8355359765
101 1.9747235387
103 2.0000000000
147 2.1663778163
157 2.3629489603
202 2.5150905433
204 3.1172069825
405 3.2467532468
646 3.7091988131
1055 3.9936102236
1223 4.0983606557
5016 1.6254876463
evaluations raw_y
1 0.9349289454
3 1.0339123242
5 2.0259319287
28 2.1663778163
390 2.2281639929
395 2.3992322457
453 2.5150905433
740 2.7352297593
1342 2.8344671202
1680 3.5410764873
5016 3.5410764873
evaluations raw_y
1 1.7337031900
72 1.9500780031
121 2.0798668885
134 2.3992322457
205 2.4366471735
230 2.7839643653
371 2.8344671202
425 3.0562347188
665 3.1806615776
907 3.3156498674
4157 3.9936102236
5016 1.5451174289
evaluations raw_y
1 1.1150758252
3 1.4585764294
14 1.4863258026
52 1.7934002869
101 1.8573551263
119 2.5562372188
185 2.5987525988
526 2.7839643653
659 2.9411764706
1442 3.0562347188
1617 3.1806615776
2189 3.2467532468
3162 3.7091988131
3721 3.8940809969
5016 1.8142235123
evaluations raw_y
1 1.2007684918
2 1.6087516088
11 2.0000000000
64 2.1079258010
92 2.1367521368
98 2.3629489603
105 2.5150905433
122 2.5987525988
128 2.8344671202
935 2.9976019185
1775 3.5410764873
2691 3.8940809969
5016 1.5762925599
evaluations raw_y
1 1.0072522160
2 1.6425755585
4 1.8142235123
64 1.9747235387
66 2.1968365554
139 2.3277467412
175 2.3629489603
186 2.4752475248
314 2.7839643653
686 3.3156498674
5016 1.9500780031
evaluations raw_y
1 1.5923566879
23 1.6087516088
41 1.7934002869
64 2.0000000000
77 2.2603978300
109 2.3992322457
194 2.4752475248
331 2.5150905433
455 2.5562372188
466 2.6881720430
491 2.8868360277
651 2.9976019185
671 3.0562347188
745 3.6231884058
2290 3.7091988131
4999 3.7993920973
5016 1.7146776406
evaluations raw_y
1 1.4585764294
9 1.4723203769
10 1.4863258026
23 1.5299877601
27 1.6254876463
36 2.1968365554
141 2.2603978300
159 2.3277467412
228 2.5562372188
455 2.6427061311
737 2.7839643653
805 3.0562347188
1004 3.2467532468
1060 3.5410764873
3082 3.7091988131
3329 3.9936102236
5016 2.8344671202
evaluations raw_y
1 1.3812154696
6 1.4188422247
8 1.5923566879
10 1.6087516088
15 1.8355359765
57 1.9500780031
94 2.0259319287
152 2.1968365554
203 2.2281639929
222 2.3277467412
237 2.7352297593
270 2.8868360277
292 3.1806615776
322 3.2467532468
475 3.5410764873
2545 4.2087542088
3997 4.3252595156
5016 3.0562347188
evaluations raw_y
1 0.7331378299
2 1.0692899914
3 1.2100677638
5 1.2487512488
18 1.2794268168
31 1.4863258026
47 1.8355359765
76 2.0000000000
126 2.0798668885
175 2.3992322457
359 2.4752475248
392 2.6427061311
445 2.6881720430
803 2.9411764706
