evaluations raw_y
1 1.0477787091
2 1.1737089202
3 1.4585764294
7 1.5451174289
24 1.5923566879
51 1.6778523490
53 1.9025875190
86 1.9260400616
134 1.9747235387
151 2.1079258010
187 2.1367521368
423 2.2281639929
428 2.6427061311
468 2.6881720430
894 3.1806615776
914 3.2467532468
1068 3.6231884058
1274 3.7091988131
5050 2.6881720430
evaluations raw_y
1 0.8871540099
2 1.0339123242
3 1.0407993339
5 1.8355359765
19 1.8573551263
86 2.0259319287
236 2.2281639929
391 2.5150905433
431 3.1806615776
751 3.6231884058
956 3.8940809969
5050 2.8344671202
evaluations raw_y
1 0.9077705156
2 1.2588116818
5 1.5605493134
20 1.5762925599
25 1.6087516088
33 1.8355359765
71 1.8796992481
92 2.5150905433
713 2.8868360277
1405 2.9411764706
1547 3.3156498674
5050 1.8573551263
evaluations raw_y
1 1.3691128149
4 1.4450867052
6 1.8142235123
30 1.8796992481
90 1.9500780031
106 2.0000000000
197 2.0525451560
256 2.1079258010
290 2.1663778163
532 2.2935779817
776 2.3629489603
852 2.3992322457
878 2.6427061311
993 2.9411764706
1019 2.9976019185
1223 3.3875338753
1428 3.8940809969
5050 3.0562347188
evaluations raw_y
1 0.9130752374
3 1.3935340022
16 2.2281639929
84 2.3992322457
442 2.6881720430
1869 2.8344671202
2288 2.8868360277
2724 2.9976019185
2930 3.1806615776
3271 3.4626038781
3338 3.6231884058
3859 3.7091988131
4422 3.9936102236
4754 4.0983606557
5050 1.3227513228
evaluations raw_y
1 1.2899896801
4 1.4585764294
8 1.5151515152
17 1.6087516088
29 1.6254876463
47 1.6425755585
67 1.7531556802
75 1.8796992481
78 2.0798668885
172 2.2603978300
238 2.3992322457
363 2.7352297593
374 2.8868360277
962 3.1172069825
1502 3.1806615776
5050 2.6881720430
evaluations raw_y
1 1.2195121951
3 1.2899896801
7 1.3227513228
9 1.7934002869
19 1.9500780031
33 2.2935779817
368 2.3277467412
493 2.6881720430
1188 2.8868360277
1302 2.9976019185
1474 3.4626038781
5050 1.6600265604
evaluations raw_y
1 1.0548523207
3 1.2487512488
5 1.6254876463
23 1.6600265604
25 2.4366471735
169 2.5150905433
409 2.5562372188
513 2.6427061311
698 2.7352297593
766 2.7839643653
1063 2.8344671202
1238 3.1806615776
1354 3.2467532468
1456 3.4626038781
1937 3.5410764873
4599 3.6231884058
5050 1.6960651289
evaluations raw_y
1 0.9077705156
3 1.3572204126
6 1.3691128149
20 1.5605493134
27 1.8796992481
115 2.4366471735
516 2.4752475248
645 2.5150905433
838 2.6881720430
870 2.7352297593
907 2.7839643653
995 2.8868360277
1745 3.2467532468
2578 3.3156498674
3974 3.4626038781
5050 1.3691128149
evaluations raw_y
1 1.1478420569
2 1.4863258026
9 1.5923566879
18 1.6778523490
42 1.9260400616
181 2.7839643653
451 2.9411764706
