evaluations raw_y
1 32.0000000000
87 34.0000000000
102 36.0000000000
127 38.0000000000
225 40.0000000000
299 42.0000000000
686 44.0000000000
1566 46.0000000000
5000 46.0000000000
evaluations raw_y
1 24.0000000000
4 28.0000000000
19 34.0000000000
25 36.0000000000
198 38.0000000000
382 40.0000000000
493 42.0000000000
760 44.0000000000
790 46.0000000000
5000 46.0000000000
evaluations raw_y
1 22.0000000000
2 24.0000000000
5 26.0000000000
6 28.0000000000
28 30.0000000000
31 34.0000000000
64 36.0000000000
133 38.0000000000
243 40.0000000000
263 42.0000000000
303 44.0000000000
1301 46.0000000000
5000 44.0000000000
evaluations raw_y
1 36.0000000000
75 38.0000000000
234 40.0000000000
963 42.0000000000
1590 44.0000000000
5000 44.0000000000
evaluations raw_y
1 28.0000000000
15 30.0000000000
38 32.0000000000
54 34.0000000000
106 36.0000000000
247 38.0000000000
463 40.0000000000
5000 40.0000000000
evaluations raw_y
1 24.0000000000
3 26.0000000000
6 28.0000000000
12 32.0000000000
32 34.0000000000
44 36.0000000000
59 38.0000000000
442 40.0000000000
2102 42.0000000000
5000 42.0000000000
evaluations raw_y
1 26.0000000000
19 28.0000000000
31 30.0000000000
276 32.0000000000
382 34.0000000000
630 36.0000000000
1101 38.0000000000
1291 40.0000000000
1725 42.0000000000
5000 42.0000000000
evaluations raw_y
1 28.0000000000
18 30.0000000000
35 32.0000000000
71 34.0000000000
1047 36.0000000000
1223 38.0000000000
1241 40.0000000000
1335 44.0000000000
1392 46.0000000000
2879 48.0000000000
5000 46.0000000000
evaluations raw_y
1 30.0000000000
28 32.0000000000
49 34.0000000000
79 36.0000000000
2962 38.0000000000
5000 38.0000000000
evaluations raw_y
1 22.0000000000
2 28.0000000000
3 30.0000000000
9 32.0000000000
42 34.0000000000
262 36.0000000000
302 38.0000000000
434 40.0000000000
639 42.0000000000
3777 44.0000000000
5000 44.0000000000
evaluations raw_y
1 24.0000000000
2 28.0000000000
10 32.0000000000
19 34.0000000000
29 36.0000000000
93 38.0000000000
194 40.0000000000
5000 40.0000000000
evaluations raw_y
1 28.0000000000
3 34.0000000000
17 36.0000000000
38 40.0000000000
83 42.0000000000
4175 44.0000000000
5000 42.0000000000
evaluations raw_y
1 22.0000000000
3 28.0000000000
7 30.0000000000
19 32.0000000000
67 34.0000000000
84 36.0000000000
189 38.0000000000
192 40.0000000000
459 42.0000000000
499 44.0000000000
5000 44.0000000000
evaluations raw_y
1 20.0000000000
2 30.0000000000
31 32.0000000000
38 34.0000000000
88 36.0000000000
181 38.0000000000
5000 36.0000000000
evaluations raw_y
1 26.0000000000
14 28.0000000000
17 30.0000000000
19 32.0000000000
31 34.0000000000
50 36.0000000000
101 38.0000000000
493 40.0000000000
717 42.0000000000
5000 42.0000000000
evaluations raw_y
1 20.0000000000
3 22.0000000000
4 28.0000000000
18 34.0000000000
36 36.0000000000
111 38.0000000000
224 40.0000000000
368 42.0000000000
456 44.0000000000
5000 44.0000000000
evaluations raw_y
1 28.0000000000
2 32.0000000000
8 36.0000000000
30 38.0000000000
73 40.0000000000
155 42.0000000000
5000 42.0000000000
evaluations raw_y
1 20.0000000000
2 28.0000000000
9 30.0000000000
32 32.0000000000
49 34.0000000000
704 36.0000000000
761 38.0000000000
937 40.0000000000
969 42.0000000000
5000 42.0000000000
evaluations raw_y
1 28.0000000000
2 34.0000000000
37 36.0000000000
65 38.0000000000
242 40.0000000000
1404 42.0000000000
1867 44.0000000000
5000 44.0000000000
evaluations raw_y
1 26.0000000000
4 30.0000000000
20 32.0000000000
49 34.0000000000
176 36.0000000000
242 38.0000000000
371 40.0000000000
1119 42.0000000000
5000 42.0000000000
