evaluations raw_y
1 1.0477787091
2 1.1737089202
3 1.4585764294
15 1.5299877601
33 1.7934002869
42 1.9500780031
154 1.9747235387
246 2.0525451560
261 2.1367521368
272 2.1968365554
399 2.3277467412
460 3.2467532468
1597 3.3875338753
5004 1.1312217195
evaluations raw_y
1 0.8821453776
2 1.1394712853
5 1.4450867052
10 1.5299877601
20 1.5605493134
25 1.6087516088
50 1.7146776406
74 2.1367521368
218 2.2603978300
316 2.3629489603
505 2.4366471735
507 2.5150905433
674 3.1172069825
5004 1.2588116818
evaluations raw_y
1 0.8532423208
2 1.6254876463
42 1.7730496454
62 2.1367521368
266 2.5150905433
441 2.5987525988
471 3.1806615776
539 3.5410764873
5004 1.4863258026
evaluations raw_y
1 1.5762925599
3 1.7337031900
7 1.8355359765
40 1.8573551263
49 2.0000000000
55 2.1968365554
287 2.2603978300
340 2.5150905433
423 2.6881720430
971 2.8868360277
1085 3.1172069825
1278 3.3156498674
1433 3.7993920973
5004 0.8486082824
evaluations raw_y
1 1.4060742407
4 1.5451174289
5 1.7730496454
111 2.1079258010
378 2.1968365554
414 2.4752475248
571 2.5987525988
610 3.0562347188
689 3.1172069825
5004 1.0766580534
evaluations raw_y
1 1.4723203769
5 1.6254876463
15 1.6425755585
60 1.8573551263
148 2.0798668885
187 2.2935779817
198 2.6427061311
316 2.6881720430
325 3.2467532468
572 3.7993920973
5004 0.5206164098
evaluations raw_y
1 1.4060742407
8 1.4723203769
21 2.0798668885
241 2.3992322457
380 2.4366471735
431 2.4752475248
433 2.5987525988
556 3.9936102236
1235 4.3252595156
5004 1.2588116818
evaluations raw_y
1 0.7807620237
2 1.5605493134
4 2.5562372188
1474 2.5987525988
2253 2.9411764706
5004 0.9520182788
evaluations raw_y
1 1.9500780031
46 2.1079258010
196 2.2935779817
267 2.6881720430
460 2.8344671202
608 3.0562347188
1265 3.1172069825
5004 0.9462528388
evaluations raw_y
1 1.2007684918
4 1.4450867052
16 1.4863258026
20 1.5451174289
69 2.2935779817
445 2.4366471735
470 2.4752475248
508 2.9411764706
542 3.1806615776
555 3.2467532468
716 3.5410764873
5004 1.4585764294
evaluations raw_y
1 1.3340448239
7 1.4723203769
11 1.5151515152
41 2.1968365554
363 2.2935779817
387 2.3277467412
455 2.6427061311
479 2.6881720430
582 2.9976019185
759 3.3156498674
5004 2.1367521368
evaluations raw_y
1 1.1071744907
2 1.5151515152
12 1.5299877601
23 1.7146776406
32 2.0798668885
319 2.4366471735
385 2.5150905433
418 2.7839643653
439 2.8868360277
464 3.1172069825
572 3.2467532468
5004 1.4585764294
evaluations raw_y
1 1.0548523207
3 1.1230907457
5 1.4723203769
24 1.7337031900
46 1.7531556802
49 1.8796992481
62 1.9260400616
210 2.1079258010
379 2.1367521368
390 2.1663778163
419 2.2935779817
425 2.3629489603
592 2.7839643653
769 3.1806615776
5004 0.7654623393
evaluations raw_y
1 1.3455328310
10 1.5151515152
16 1.6425755585
20 1.6960651289
32 1.8573551263
48 1.8796992481
60 1.9260400616
141 2.0000000000
256 2.1663778163
297 2.4366471735
390 2.4752475248
480 2.6881720430
497 2.7352297593
499 2.8344671202
649 2.8868360277
833 2.9976019185
5004 0.6971556051
evaluations raw_y
1 1.2195121951
2 1.4585764294
12 2.0000000000
119 2.1079258010
185 2.3629489603
227 2.4366471735
261 2.5987525988
437 3.0562347188
827 3.1172069825
5004 1.0841283608
evaluations raw_y
1 1.1649580615
3 1.3116474292
11 1.7730496454
23 1.7934002869
152 1.8573551263
261 2.2281639929
358 2.3992322457
374 3.0562347188
936 3.3156498674
1016 3.4626038781
5004 1.3007284079
evaluations raw_y
1 0.8175277959
2 0.9405568096
5 1.8573551263
101 2.1367521368
232 2.1968365554
235 2.2281639929
306 2.2603978300
336 2.2935779817
359 2.7839643653
411 2.8344671202
617 3.1806615776
867 3.2467532468
978 3.3156498674
5004 0.5617977528
evaluations raw_y
1 1.2195121951
6 1.6600265604
40 1.9025875190
104 1.9260400616
107 1.9500780031
258 2.0525451560
264 2.1079258010
305 2.1367521368
346 2.3277467412
404 2.3629489603
452 2.4366471735
512 3.0562347188
612 3.1172069825
622 3.7993920973
962 3.8940809969
5004 0.5499340079
evaluations raw_y
1 1.4060742407
4 2.0000000000
130 2.0798668885
289 2.8344671202
888 3.0562347188
1118 3.1806615776
5004 0.7926442613
evaluations raw_y
1 1.3340448239
5 1.3455328310
18 1.4188422247
20 1.5451174289
25 2.1079258010
223 2.8868360277
1028 3.2467532468
5004 1.0137875101
