evaluations raw_y
1 1.0477787091
2 1.1737089202
3 1.4585764294
7 1.5451174289
19 1.7934002869
30 1.9260400616
90 2.3992322457
293 2.4752475248
324 2.6427061311
329 2.7839643653
640 2.9411764706
910 3.0562347188
5012 3.0562347188
evaluations raw_y
1 1.0008006405
2 1.4585764294
7 1.4723203769
17 1.5006002401
34 1.7730496454
43 1.9500780031
158 2.1079258010
406 2.3992322457
434 2.6881720430
881 2.7352297593
1257 2.7839643653
1278 3.2467532468
1911 3.7993920973
5012 2.5987525988
evaluations raw_y
1 1.1737089202
2 1.2195121951
3 1.2487512488
4 1.4060742407
19 1.6960651289
86 2.0000000000
159 2.0525451560
294 2.0798668885
426 2.1079258010
601 2.1663778163
634 2.2281639929
663 2.7839643653
756 2.8344671202
1326 2.9976019185
1412 3.1172069825
4427 3.5410764873
5012 3.5410764873
evaluations raw_y
1 0.8674531575
2 1.4723203769
5 1.5006002401
8 1.6087516088
10 2.4752475248
337 2.7839643653
811 2.8868360277
1336 2.9976019185
1534 3.0562347188
3676 3.2467532468
5012 2.3629489603
evaluations raw_y
1 0.6172839506
2 0.9578544061
3 1.3455328310
5 1.9747235387
84 2.0525451560
125 2.3629489603
438 2.6881720430
1061 2.8344671202
1335 3.1172069825
1412 3.2467532468
1439 3.9936102236
5012 3.9936102236
evaluations raw_y
1 1.4863258026
2 1.5605493134
11 1.6254876463
19 1.9747235387
234 2.0525451560
302 2.1367521368
368 2.1968365554
412 2.2281639929
553 2.3277467412
570 2.3992322457
648 2.5562372188
658 2.6881720430
827 2.7839643653
891 2.8868360277
1073 2.9976019185
1348 3.0562347188
5006 3.1172069825
5012 2.8868360277
evaluations raw_y
1 1.1394712853
4 1.6778523490
20 1.8796992481
32 1.9500780031
221 2.0259319287
266 2.2935779817
278 2.4366471735
997 2.5150905433
1002 2.8344671202
1146 2.8868360277
1175 3.1172069825
1262 3.1806615776
1366 3.2467532468
1370 3.3156498674
1453 3.5410764873
1978 3.6231884058
5012 3.6231884058
evaluations raw_y
1 1.6960651289
27 1.9025875190
85 2.1663778163
189 2.6881720430
1515 2.8868360277
1698 2.9976019185
1969 3.1806615776
2660 3.2467532468
3117 3.3156498674
5012 3.3156498674
evaluations raw_y
1 1.1478420569
9 2.2281639929
340 2.3629489603
881 2.5150905433
1142 2.6427061311
1193 2.9976019185
1360 3.3156498674
1500 3.3875338753
1620 3.5410764873
1623 4.0983606557
5012 4.0983606557
evaluations raw_y
1 1.2794268168
2 1.3935340022
6 1.4723203769
10 1.5605493134
14 1.7934002869
18 1.9025875190
133 1.9500780031
307 2.0259319287
359 2.0525451560
529 2.1968365554
540 2.6427061311
724 2.6881720430
848 2.8344671202
957 2.8868360277
1307 2.9411764706
1420 2.9976019185
1559 3.6231884058
5012 3.6231884058
evaluations raw_y
1 1.1737089202
4 1.7337031900
31 1.9025875190
38 1.9260400616
60 2.1367521368
259 2.6427061311
868 2.6881720430
1010 3.0562347188
1638 3.1172069825
1980 3.3156498674
1989 3.7993920973
2371 4.0983606557
5012 4.0983606557
evaluations raw_y
1 1.2690355330
2 1.6087516088
5 1.7934002869
96 1.9500780031
151 2.3629489603
352 2.5150905433
840 3.1806615776
1265 3.3875338753
1657 3.5410764873
5012 3.3875338753
evaluations raw_y
1 1.2100677638
4 1.7934002869
10 1.8796992481
22 2.2603978300
117 2.3992322457
1042 2.6427061311
1145 2.6881720430
1364 3.1172069825
5012 2.6881720430
evaluations raw_y
1 1.5451174289
11 1.8573551263
80 1.9500780031
120 1.9747235387
166 2.1079258010
385 2.8344671202
1651 2.8868360277
1836 3.3875338753
2096 3.5410764873
2142 3.8940809969
5012 3.5410764873
evaluations raw_y
1 1.0271158587
3 1.1916110582
5 1.2487512488
7 1.6087516088
12 1.6425755585
27 1.6960651289
67 1.7934002869
123 2.0259319287
182 2.0525451560
315 2.0798668885
455 2.1367521368
557 2.2281639929
567 2.3277467412
868 2.5562372188
961 2.6881720430
1000 2.8344671202
1339 3.0562347188
1529 3.3875338753
5012 3.3875338753
evaluations raw_y
1 0.8579272478
3 0.9881422925
6 1.1737089202
8 1.4585764294
19 1.5151515152
20 1.5762925599
37 1.6087516088
66 1.8573551263
79 2.1663778163
220 2.2935779817
233 2.3277467412
686 2.4752475248
789 2.5150905433
933 2.6427061311
957 2.6881720430
1149 2.9411764706
1169 3.1172069825
5012 3.1172069825
evaluations raw_y
1 0.8579272478
3 1.0271158587
5 1.2291052114
7 1.4723203769
8 1.5923566879
29 1.7146776406
36 2.0525451560
114 2.1079258010
448 2.6427061311
1041 2.7839643653
1111 2.8344671202
1219 3.5410764873
5012 2.3277467412
evaluations raw_y
1 0.9578544061
2 1.3116474292
4 1.4450867052
8 1.6778523490
104 2.0259319287
237 2.3992322457
397 2.5562372188
451 2.9411764706
1180 2.9976019185
1214 4.3252595156
5012 4.3252595156
evaluations raw_y
1 0.7543753772
3 1.5605493134
13 1.9500780031
97 1.9747235387
141 2.1367521368
179 2.2281639929
195 2.3629489603
972 2.5987525988
1024 2.9976019185
1627 3.2467532468
1980 3.6231884058
5012 3.6231884058
evaluations raw_y
1 0.8922198430
2 1.0548523207
3 1.3935340022
10 1.6254876463
18 1.9025875190
42 2.3277467412
179 2.3629489603
686 2.6881720430
934 3.1172069825
2282 3.2467532468
5012 3.2467532468
