evaluations raw_y
1 32.0000000000
72 34.0000000000
218 36.0000000000
322 38.0000000000
366 40.0000000000
703 42.0000000000
925 44.0000000000
5052 38.0000000000
evaluations raw_y
1 22.0000000000
3 24.0000000000
5 26.0000000000
7 32.0000000000
281 34.0000000000
381 38.0000000000
744 40.0000000000
2267 42.0000000000
3396 44.0000000000
5052 30.0000000000
evaluations raw_y
1 26.0000000000
3 28.0000000000
7 30.0000000000
35 32.0000000000
326 34.0000000000
451 36.0000000000
641 38.0000000000
1015 40.0000000000
1143 42.0000000000
3618 44.0000000000
5052 34.0000000000
evaluations raw_y
1 26.0000000000
3 32.0000000000
84 34.0000000000
241 36.0000000000
394 38.0000000000
520 40.0000000000
637 42.0000000000
1894 44.0000000000
5052 30.0000000000
evaluations raw_y
1 32.0000000000
147 34.0000000000
232 36.0000000000
269 38.0000000000
979 40.0000000000
1740 42.0000000000
5052 34.0000000000
evaluations raw_y
1 26.0000000000
3 30.0000000000
20 32.0000000000
45 34.0000000000
219 36.0000000000
230 38.0000000000
599 40.0000000000
696 42.0000000000
939 44.0000000000
5052 40.0000000000
evaluations raw_y
1 28.0000000000
7 30.0000000000
14 34.0000000000
219 36.0000000000
268 38.0000000000
667 40.0000000000
5052 32.0000000000
evaluations raw_y
1 24.0000000000
2 28.0000000000
55 30.0000000000
80 32.0000000000
195 34.0000000000
345 36.0000000000
365 38.0000000000
779 40.0000000000
1462 42.0000000000
5052 32.0000000000
evaluations raw_y
1 28.0000000000
31 30.0000000000
98 32.0000000000
232 34.0000000000
356 36.0000000000
423 40.0000000000
917 42.0000000000
1094 44.0000000000
5052 34.0000000000
evaluations raw_y
1 16.0000000000
2 24.0000000000
3 30.0000000000
88 32.0000000000
123 34.0000000000
254 36.0000000000
362 38.0000000000
524 42.0000000000
812 44.0000000000
1079 46.0000000000
5052 36.0000000000
evaluations raw_y
1 26.0000000000
2 30.0000000000
10 32.0000000000
18 34.0000000000
112 36.0000000000
136 38.0000000000
266 40.0000000000
355 42.0000000000
2031 44.0000000000
5052 36.0000000000
evaluations raw_y
1 24.0000000000
2 26.0000000000
7 28.0000000000
9 30.0000000000
202 32.0000000000
321 34.0000000000
522 36.0000000000
636 38.0000000000
1001 40.0000000000
1445 42.0000000000
1637 44.0000000000
1836 46.0000000000
3750 48.0000000000
5052 36.0000000000
evaluations raw_y
1 28.0000000000
73 30.0000000000
115 32.0000000000
164 36.0000000000
275 38.0000000000
437 40.0000000000
502 42.0000000000
3170 44.0000000000
5052 30.0000000000
evaluations raw_y
1 26.0000000000
2 32.0000000000
10 34.0000000000
157 36.0000000000
464 38.0000000000
662 40.0000000000
735 42.0000000000
993 44.0000000000
5052 36.0000000000
evaluations raw_y
1 32.0000000000
145 36.0000000000
438 38.0000000000
688 40.0000000000
689 42.0000000000
1056 44.0000000000
1748 46.0000000000
1999 48.0000000000
5052 34.0000000000
evaluations raw_y
1 28.0000000000
3 32.0000000000
12 34.0000000000
17 38.0000000000
166 40.0000000000
240 42.0000000000
473 44.0000000000
620 46.0000000000
5052 36.0000000000
evaluations raw_y
1 24.0000000000
2 32.0000000000
66 34.0000000000
104 36.0000000000
353 40.0000000000
641 42.0000000000
994 44.0000000000
1681 46.0000000000
3487 48.0000000000
5052 32.0000000000
evaluations raw_y
1 24.0000000000
4 28.0000000000
69 34.0000000000
235 36.0000000000
455 40.0000000000
768 42.0000000000
1257 44.0000000000
5052 36.0000000000
evaluations raw_y
1 26.0000000000
39 28.0000000000
101 30.0000000000
216 32.0000000000
371 36.0000000000
589 40.0000000000
850 42.0000000000
2485 44.0000000000
5052 46.0000000000
evaluations raw_y
1 24.0000000000
4 26.0000000000
5 28.0000000000
6 30.0000000000
16 32.0000000000
104 36.0000000000
363 38.0000000000
530 40.0000000000
607 42.0000000000
1531 44.0000000000
5052 24.0000000000
