evaluations raw_y
1 1.2487512488
2 1.4060742407
1914 1.4450867052
1964 1.5451174289
2031 1.5923566879
2133 1.7337031900
2145 1.7531556802
2155 1.9500780031
2256 2.2603978300
2480 2.3629489603
3683 2.8344671202
5002 0.4634779385
evaluations raw_y
1 1.3455328310
4 1.5923566879
811 1.6087516088
884 1.8573551263
912 1.9260400616
920 1.9500780031
924 2.1079258010
1539 2.1663778163
1568 2.2281639929
2753 2.7839643653
5002 0.9637625289
evaluations raw_y
1 1.0137875101
2 1.4585764294
403 1.5451174289
429 1.5762925599
450 1.7730496454
490 1.8355359765
499 2.1968365554
586 2.2603978300
1332 2.4366471735
2856 2.5562372188
3197 2.7352297593
3339 3.1172069825
5002 0.9819324430
evaluations raw_y
1 1.1825922422
4 1.2690355330
6 1.3935340022
11 1.4188422247
19 1.4863258026
23 1.5451174289
53 1.5923566879
80 1.7337031900
129 1.7730496454
136 1.7934002869
185 1.8355359765
308 1.9025875190
406 2.0259319287
425 2.0525451560
904 2.1079258010
918 2.3277467412
1760 2.3629489603
5002 0.7768800497
evaluations raw_y
1 1.0407993339
2 1.2007684918
3 1.2690355330
49 1.5451174289
131 1.8355359765
212 1.8573551263
749 1.9260400616
775 2.2603978300
1713 2.4366471735
5002 1.2007684918
evaluations raw_y
1 1.6778523490
2323 1.6960651289
2341 1.7337031900
2359 2.0525451560
2447 2.1663778163
4578 2.2603978300
5002 0.9077705156
evaluations raw_y
1 1.0692899914
2 1.7531556802
1541 1.7934002869
1615 2.0798668885
2281 2.2603978300
4268 2.4366471735
5002 1.0008006405
evaluations raw_y
1 1.1071744907
2 1.1825922422
3 1.3572204126
14 1.4188422247
21 1.6600265604
181 1.7730496454
185 1.7934002869
234 1.9025875190
365 1.9500780031
401 1.9747235387
408 2.1367521368
2021 2.2935779817
2957 2.6881720430
5002 0.7617306520
evaluations raw_y
1 1.3572204126
4 1.3812154696
6 1.4585764294
36 1.6778523490
48 1.7146776406
402 1.9747235387
683 2.0000000000
723 2.1367521368
780 2.1663778163
5002 1.2899896801
evaluations raw_y
1 1.3227513228
21 1.3691128149
30 1.5151515152
687 1.6087516088
1127 1.6600265604
1183 1.8142235123
1966 2.0798668885
2076 2.2935779817
3634 2.3992322457
5002 0.8871540099
evaluations raw_y
1 1.7934002869
1992 2.2281639929
2236 2.5987525988
4463 2.6881720430
5002 0.8821453776
evaluations raw_y
1 1.2100677638
4 1.2690355330
25 1.2899896801
153 1.5451174289
1284 1.6600265604
1306 1.7146776406
1332 1.7337031900
1946 1.8142235123
2239 2.1079258010
3459 2.6427061311
5002 0.9349289454
evaluations raw_y
1 0.8973438622
2 1.3007284079
310 1.5451174289
337 1.7934002869
523 1.8355359765
606 2.2603978300
903 2.4752475248
1559 2.9976019185
5002 0.9184423218
evaluations raw_y
1 1.0766580534
20 1.1230907457
54 1.4188422247
313 1.5762925599
471 1.6960651289
745 2.1079258010
2039 2.1968365554
2135 2.2603978300
3020 2.5987525988
3404 2.6881720430
5002 0.9238728751
evaluations raw_y
1 1.7934002869
2421 2.0798668885
3679 2.3629489603
5002 0.9819324430
evaluations raw_y
1 1.3812154696
415 1.5299877601
545 1.5762925599
610 1.5923566879
786 1.7531556802
912 1.7934002869
968 1.8573551263
1035 1.9025875190
1073 1.9260400616
1097 2.0525451560
1107 2.5150905433
2112 2.6881720430
3340 2.7352297593
5002 1.3812154696
evaluations raw_y
1 1.0841283608
3 1.6087516088
83 1.8796992481
3139 2.1079258010
3466 2.1367521368
4398 2.2603978300
5002 0.6148548942
evaluations raw_y
1 0.8350033400
2 1.1649580615
5 1.1825922422
77 1.3340448239
333 1.3812154696
357 1.4863258026
433 1.5762925599
1188 1.6960651289
2008 1.7146776406
2198 1.8142235123
2307 2.0259319287
3784 2.1663778163
4666 2.3277467412
5002 1.3007284079
evaluations raw_y
1 1.6254876463
3 1.6778523490
83 1.8573551263
1249 2.0259319287
1271 2.1663778163
1383 2.2281639929
2035 2.2935779817
2203 2.4752475248
5002 1.1916110582
evaluations raw_y
1 0.7768800497
2 1.2487512488
3 1.3227513228
10 1.6087516088
17 1.7730496454
2318 1.8142235123
2330 1.8573551263
2428 1.9025875190
2518 1.9747235387
2525 2.1968365554
3026 2.5562372188
5002 1.3455328310
