evaluations raw_y
1 32.0000000000
30 34.0000000000
70 36.0000000000
223 38.0000000000
257 40.0000000000
433 42.0000000000
4486 44.0000000000
5012 44.0000000000
evaluations raw_y
1 18.0000000000
2 28.0000000000
6 32.0000000000
130 34.0000000000
233 36.0000000000
352 40.0000000000
621 42.0000000000
733 44.0000000000
5012 44.0000000000
evaluations raw_y
1 22.0000000000
2 24.0000000000
10 26.0000000000
12 28.0000000000
34 30.0000000000
78 32.0000000000
125 34.0000000000
146 36.0000000000
230 38.0000000000
376 40.0000000000
5012 40.0000000000
evaluations raw_y
1 20.0000000000
2 24.0000000000
4 28.0000000000
10 32.0000000000
206 34.0000000000
210 36.0000000000
333 38.0000000000
472 40.0000000000
650 42.0000000000
5012 42.0000000000
evaluations raw_y
1 24.0000000000
3 26.0000000000
13 30.0000000000
125 32.0000000000
173 34.0000000000
184 36.0000000000
313 38.0000000000
374 40.0000000000
524 42.0000000000
1700 44.0000000000
5012 44.0000000000
evaluations raw_y
1 22.0000000000
2 24.0000000000
3 26.0000000000
4 28.0000000000
9 30.0000000000
33 32.0000000000
128 34.0000000000
265 36.0000000000
277 38.0000000000
805 40.0000000000
912 42.0000000000
5012 42.0000000000
evaluations raw_y
1 18.0000000000
2 28.0000000000
4 32.0000000000
13 34.0000000000
179 36.0000000000
238 38.0000000000
547 40.0000000000
645 42.0000000000
5012 42.0000000000
evaluations raw_y
1 22.0000000000
2 24.0000000000
4 26.0000000000
5 30.0000000000
20 32.0000000000
33 34.0000000000
223 36.0000000000
231 38.0000000000
498 40.0000000000
702 42.0000000000
873 44.0000000000
5012 44.0000000000
evaluations raw_y
1 26.0000000000
2 28.0000000000
3 30.0000000000
119 32.0000000000
181 34.0000000000
318 36.0000000000
470 40.0000000000
1093 42.0000000000
5012 42.0000000000
evaluations raw_y
1 24.0000000000
4 26.0000000000
8 32.0000000000
49 34.0000000000
281 36.0000000000
433 38.0000000000
740 40.0000000000
916 42.0000000000
1336 44.0000000000
5012 44.0000000000
evaluations raw_y
1 28.0000000000
7 32.0000000000
114 34.0000000000
226 36.0000000000
238 38.0000000000
338 40.0000000000
512 42.0000000000
604 44.0000000000
5012 44.0000000000
evaluations raw_y
1 24.0000000000
2 28.0000000000
15 30.0000000000
71 34.0000000000
232 36.0000000000
356 38.0000000000
475 42.0000000000
5012 42.0000000000
evaluations raw_y
1 30.0000000000
5 32.0000000000
85 34.0000000000
157 36.0000000000
212 38.0000000000
335 40.0000000000
413 42.0000000000
1494 44.0000000000
5012 44.0000000000
evaluations raw_y
1 22.0000000000
5 26.0000000000
6 28.0000000000
23 30.0000000000
25 32.0000000000
230 34.0000000000
244 36.0000000000
605 38.0000000000
993 40.0000000000
5012 40.0000000000
evaluations raw_y
1 20.0000000000
2 28.0000000000
8 30.0000000000
113 32.0000000000
196 34.0000000000
308 36.0000000000
316 38.0000000000
614 40.0000000000
5012 40.0000000000
evaluations raw_y
1 22.0000000000
4 26.0000000000
7 28.0000000000
13 30.0000000000
20 32.0000000000
123 34.0000000000
219 36.0000000000
258 38.0000000000
419 40.0000000000
518 42.0000000000
816 44.0000000000
5012 44.0000000000
evaluations raw_y
1 20.0000000000
2 24.0000000000
3 28.0000000000
4 34.0000000000
45 36.0000000000
139 38.0000000000
228 40.0000000000
315 42.0000000000
709 44.0000000000
5012 44.0000000000
evaluations raw_y
1 32.0000000000
130 34.0000000000
308 36.0000000000
603 38.0000000000
806 40.0000000000
2171 42.0000000000
5012 40.0000000000
evaluations raw_y
1 26.0000000000
2 28.0000000000
13 30.0000000000
47 32.0000000000
103 36.0000000000
380 38.0000000000
830 40.0000000000
5012 38.0000000000
evaluations raw_y
1 24.0000000000
2 30.0000000000
4 32.0000000000
20 34.0000000000
117 38.0000000000
319 40.0000000000
501 42.0000000000
5012 40.0000000000
