evaluations raw_y
1 32.0000000000
7 34.0000000000
35 36.0000000000
75 38.0000000000
102 40.0000000000
148 42.0000000000
667 44.0000000000
5016 26.0000000000
evaluations raw_y
1 30.0000000000
136 32.0000000000
212 34.0000000000
230 36.0000000000
369 38.0000000000
398 40.0000000000
629 42.0000000000
681 44.0000000000
816 46.0000000000
920 48.0000000000
5016 24.0000000000
evaluations raw_y
1 24.0000000000
4 26.0000000000
6 30.0000000000
63 32.0000000000
71 36.0000000000
166 38.0000000000
258 40.0000000000
303 42.0000000000
307 44.0000000000
581 46.0000000000
5016 26.0000000000
evaluations raw_y
1 26.0000000000
16 28.0000000000
34 30.0000000000
78 32.0000000000
170 34.0000000000
238 36.0000000000
274 38.0000000000
623 40.0000000000
905 42.0000000000
987 44.0000000000
5016 28.0000000000
evaluations raw_y
1 28.0000000000
2 30.0000000000
17 32.0000000000
81 34.0000000000
100 38.0000000000
202 40.0000000000
281 42.0000000000
1115 44.0000000000
5016 26.0000000000
evaluations raw_y
1 24.0000000000
4 26.0000000000
7 28.0000000000
12 30.0000000000
59 34.0000000000
69 36.0000000000
118 38.0000000000
202 40.0000000000
270 42.0000000000
493 44.0000000000
1291 46.0000000000
5016 22.0000000000
evaluations raw_y
1 24.0000000000
2 28.0000000000
5 32.0000000000
6 34.0000000000
40 36.0000000000
99 38.0000000000
152 40.0000000000
251 42.0000000000
344 44.0000000000
5016 26.0000000000
evaluations raw_y
1 32.0000000000
73 34.0000000000
125 36.0000000000
221 38.0000000000
422 40.0000000000
541 42.0000000000
930 44.0000000000
1015 46.0000000000
5016 28.0000000000
evaluations raw_y
1 20.0000000000
2 26.0000000000
4 28.0000000000
13 30.0000000000
36 32.0000000000
40 36.0000000000
114 38.0000000000
130 40.0000000000
400 42.0000000000
458 44.0000000000
822 46.0000000000
5016 20.0000000000
evaluations raw_y
1 22.0000000000
4 28.0000000000
36 30.0000000000
69 32.0000000000
99 34.0000000000
162 36.0000000000
202 38.0000000000
528 40.0000000000
678 42.0000000000
5016 24.0000000000
evaluations raw_y
1 22.0000000000
3 26.0000000000
5 28.0000000000
10 30.0000000000
12 32.0000000000
66 34.0000000000
125 36.0000000000
144 38.0000000000
323 40.0000000000
530 42.0000000000
932 44.0000000000
5016 20.0000000000
evaluations raw_y
1 22.0000000000
2 26.0000000000
5 30.0000000000
9 32.0000000000
14 34.0000000000
19 36.0000000000
103 38.0000000000
151 40.0000000000
227 42.0000000000
5016 26.0000000000
evaluations raw_y
1 24.0000000000
3 28.0000000000
5 30.0000000000
40 32.0000000000
128 36.0000000000
162 38.0000000000
248 40.0000000000
343 42.0000000000
5016 18.0000000000
evaluations raw_y
1 28.0000000000
23 30.0000000000
51 32.0000000000
78 34.0000000000
129 36.0000000000
208 38.0000000000
237 40.0000000000
398 42.0000000000
447 44.0000000000
606 46.0000000000
5016 22.0000000000
evaluations raw_y
1 30.0000000000
7 32.0000000000
61 34.0000000000
65 36.0000000000
183 38.0000000000
330 40.0000000000
773 42.0000000000
5016 28.0000000000
evaluations raw_y
1 26.0000000000
4 32.0000000000
260 34.0000000000
336 36.0000000000
442 38.0000000000
532 40.0000000000
594 42.0000000000
1799 44.0000000000
5016 26.0000000000
evaluations raw_y
1 24.0000000000
2 26.0000000000
4 30.0000000000
86 32.0000000000
113 34.0000000000
125 36.0000000000
315 38.0000000000
386 40.0000000000
633 42.0000000000
5016 22.0000000000
evaluations raw_y
1 26.0000000000
4 28.0000000000
6 30.0000000000
16 32.0000000000
34 34.0000000000
69 36.0000000000
91 38.0000000000
125 40.0000000000
177 42.0000000000
299 44.0000000000
403 46.0000000000
5016 26.0000000000
evaluations raw_y
1 32.0000000000
57 34.0000000000
68 38.0000000000
158 40.0000000000
214 42.0000000000
350 44.0000000000
5016 30.0000000000
evaluations raw_y
1 26.0000000000
2 28.0000000000
13 30.0000000000
63 32.0000000000
94 34.0000000000
123 36.0000000000
225 38.0000000000
759 40.0000000000
995 42.0000000000
1820 44.0000000000
5016 30.0000000000
