evaluations raw_y
1 32.0000000000
65 34.0000000000
99 36.0000000000
173 38.0000000000
426 40.0000000000
455 42.0000000000
1947 44.0000000000
5052 44.0000000000
evaluations raw_y
1 26.0000000000
3 28.0000000000
5 32.0000000000
99 36.0000000000
300 38.0000000000
496 40.0000000000
968 42.0000000000
1429 44.0000000000
5052 44.0000000000
evaluations raw_y
1 28.0000000000
40 32.0000000000
87 34.0000000000
312 36.0000000000
434 38.0000000000
570 40.0000000000
726 42.0000000000
2254 44.0000000000
5052 40.0000000000
evaluations raw_y
1 24.0000000000
2 28.0000000000
9 30.0000000000
16 36.0000000000
217 38.0000000000
552 40.0000000000
897 42.0000000000
1166 44.0000000000
1532 46.0000000000
5052 46.0000000000
evaluations raw_y
1 18.0000000000
2 24.0000000000
7 26.0000000000
26 28.0000000000
83 30.0000000000
147 32.0000000000
196 34.0000000000
224 36.0000000000
527 38.0000000000
529 40.0000000000
704 42.0000000000
866 44.0000000000
1423 46.0000000000
5052 46.0000000000
evaluations raw_y
1 24.0000000000
4 28.0000000000
27 34.0000000000
75 36.0000000000
249 38.0000000000
269 40.0000000000
5052 40.0000000000
evaluations raw_y
1 26.0000000000
3 30.0000000000
25 32.0000000000
104 36.0000000000
335 38.0000000000
1416 40.0000000000
5052 40.0000000000
evaluations raw_y
1 24.0000000000
3 32.0000000000
104 34.0000000000
215 36.0000000000
245 38.0000000000
312 40.0000000000
610 42.0000000000
5052 42.0000000000
evaluations raw_y
1 26.0000000000
4 28.0000000000
6 30.0000000000
88 34.0000000000
188 36.0000000000
251 38.0000000000
3494 40.0000000000
5052 36.0000000000
evaluations raw_y
1 28.0000000000
2 30.0000000000
30 32.0000000000
31 34.0000000000
74 36.0000000000
126 40.0000000000
270 42.0000000000
513 44.0000000000
5052 44.0000000000
evaluations raw_y
1 24.0000000000
4 26.0000000000
5 28.0000000000
8 32.0000000000
104 36.0000000000
185 38.0000000000
209 40.0000000000
2055 42.0000000000
5052 42.0000000000
evaluations raw_y
1 24.0000000000
3 26.0000000000
10 28.0000000000
12 30.0000000000
24 34.0000000000
138 36.0000000000
181 38.0000000000
420 40.0000000000
569 42.0000000000
5052 42.0000000000
evaluations raw_y
1 28.0000000000
12 30.0000000000
145 32.0000000000
188 34.0000000000
314 36.0000000000
363 38.0000000000
433 40.0000000000
3965 42.0000000000
5052 40.0000000000
evaluations raw_y
1 30.0000000000
18 32.0000000000
101 34.0000000000
182 36.0000000000
291 38.0000000000
497 40.0000000000
972 42.0000000000
5052 42.0000000000
evaluations raw_y
1 22.0000000000
2 28.0000000000
7 32.0000000000
121 34.0000000000
192 38.0000000000
207 40.0000000000
535 42.0000000000
985 44.0000000000
5052 42.0000000000
evaluations raw_y
1 26.0000000000
3 28.0000000000
8 32.0000000000
46 34.0000000000
135 36.0000000000
160 38.0000000000
549 40.0000000000
723 42.0000000000
1560 44.0000000000
5052 42.0000000000
evaluations raw_y
1 22.0000000000
4 24.0000000000
5 26.0000000000
6 34.0000000000
410 36.0000000000
511 38.0000000000
888 40.0000000000
5052 38.0000000000
evaluations raw_y
1 20.0000000000
2 28.0000000000
11 30.0000000000
13 32.0000000000
88 34.0000000000
122 38.0000000000
485 40.0000000000
741 42.0000000000
5052 42.0000000000
evaluations raw_y
1 28.0000000000
12 30.0000000000
16 34.0000000000
104 40.0000000000
292 44.0000000000
1800 46.0000000000
3530 48.0000000000
5052 46.0000000000
evaluations raw_y
1 22.0000000000
2 24.0000000000
4 28.0000000000
11 32.0000000000
33 36.0000000000
203 38.0000000000
272 40.0000000000
513 42.0000000000
5052 42.0000000000
