evaluations raw_y
1 1.3935340022
3 1.5605493134
31 1.7146776406
37 2.0259319287
168 2.1079258010
549 2.1367521368
749 2.2281639929
1086 2.3992322457
1729 2.5987525988
5000 0.8175277959
evaluations raw_y
1 0.8922198430
3 1.3572204126
4 1.5299877601
5 1.7934002869
18 1.8142235123
453 2.1663778163
1366 2.3277467412
1592 2.3629489603
5000 0.7196315486
evaluations raw_y
1 1.0766580534
2 1.2100677638
11 1.3340448239
13 1.6087516088
40 1.7146776406
78 1.7531556802
196 1.8142235123
312 2.1367521368
726 2.1663778163
1207 2.1968365554
1277 2.8344671202
5000 1.2007684918
evaluations raw_y
1 1.6087516088
5 2.1663778163
662 2.2281639929
3985 2.4366471735
4860 3.7091988131
5000 1.4585764294
evaluations raw_y
1 1.0271158587
2 1.1649580615
4 1.6254876463
24 1.6600265604
33 1.7337031900
83 1.7730496454
148 1.8796992481
179 2.0000000000
261 2.1079258010
800 2.2281639929
891 2.2603978300
1512 2.3629489603
3233 2.4366471735
3530 2.5150905433
3622 2.6881720430
5000 1.4188422247
evaluations raw_y
1 0.9025270758
2 1.1563367253
3 1.5151515152
16 1.7730496454
25 1.9500780031
29 2.4366471735
117 2.6881720430
5000 1.0841283608
evaluations raw_y
1 0.9077705156
3 1.1563367253
4 1.2794268168
13 1.4188422247
43 1.4450867052
52 1.7934002869
67 1.9500780031
203 2.9976019185
5000 0.7730364873
evaluations raw_y
1 1.1230907457
2 1.6425755585
28 2.1367521368
177 2.4366471735
870 2.6427061311
3266 2.8344671202
5000 1.4188422247
evaluations raw_y
1 0.9881422925
2 1.1916110582
4 1.6087516088
14 1.6778523490
40 1.7337031900
104 1.9260400616
186 2.0000000000
279 2.0259319287
340 2.0798668885
405 2.1968365554
502 2.5150905433
537 2.6427061311
5000 1.0692899914
evaluations raw_y
1 1.3116474292
3 1.8142235123
11 1.8796992481
35 2.0798668885
57 2.1663778163
334 2.7352297593
4705 2.8868360277
5000 1.1916110582
evaluations raw_y
1 0.8922198430
2 1.1150758252
3 1.2291052114
5 1.3227513228
12 1.6600265604
21 2.1079258010
444 2.1663778163
1479 2.7352297593
2284 2.7839643653
5000 0.7580351728
evaluations raw_y
1 1.4585764294
3 1.5923566879
13 1.7337031900
61 2.2603978300
136 2.3629489603
1734 2.4366471735
2027 2.5562372188
5000 1.2100677638
evaluations raw_y
1 1.3572204126
2 1.4863258026
12 1.6254876463
24 1.8355359765
84 2.0798668885
174 2.1367521368
195 2.2281639929
409 2.3992322457
442 2.5562372188
1726 2.5987525988
3837 3.0562347188
5000 1.2794268168
evaluations raw_y
1 1.0917030568
5 1.7146776406
29 1.8573551263
32 1.8796992481
128 2.1079258010
190 2.1968365554
222 2.9976019185
5000 1.0548523207
evaluations raw_y
1 1.1825922422
5 1.2794268168
7 1.3812154696
14 1.4318442153
16 1.9500780031
281 2.0000000000
759 2.2281639929
855 2.3992322457
1658 2.4366471735
2643 2.4752475248
5000 1.0008006405
evaluations raw_y
1 0.9697439876
2 1.0137875101
3 1.4450867052
10 1.6425755585
12 1.6960651289
58 1.9500780031
539 2.1968365554
826 2.4752475248
1884 2.5562372188
5000 2.0798668885
evaluations raw_y
1 1.4585764294
3 1.5151515152
25 1.7730496454
32 1.8355359765
44 2.5150905433
1109 3.1806615776
5000 1.0766580534
evaluations raw_y
1 1.1649580615
6 1.9025875190
26 1.9500780031
45 2.0259319287
55 2.2281639929
650 2.3992322457
1061 2.5562372188
1593 2.6427061311
1857 2.7352297593
5000 0.6322711179
evaluations raw_y
1 1.0548523207
2 1.2487512488
4 1.3812154696
20 1.5151515152
21 1.6087516088
27 1.6254876463
29 2.0525451560
218 2.5562372188
5000 0.7692307692
evaluations raw_y
1 1.0137875101
3 1.2794268168
4 1.4863258026
5 1.7337031900
6 2.2281639929
133 2.4366471735
832 2.6881720430
5000 1.0548523207
