evaluations raw_y
1 1.0407993339
3 1.0766580534
4 1.3227513228
5 1.6778523490
8 1.9747235387
48 2.4752475248
161 2.5987525988
5000 0.5206164098
evaluations raw_y
1 0.7730364873
2 0.8722958828
3 1.4450867052
5 1.5299877601
14 1.9025875190
115 2.0525451560
465 2.1663778163
753 2.3277467412
1350 2.4366471735
1589 2.5150905433
1880 2.5987525988
5000 0.8132726090
evaluations raw_y
1 0.9637625289
3 1.9500780031
46 2.0259319287
198 2.0525451560
257 2.1079258010
272 2.2603978300
444 2.3629489603
1040 2.5562372188
5000 0.9349289454
evaluations raw_y
1 1.4318442153
6 1.8142235123
13 1.9260400616
71 2.5150905433
767 2.7352297593
2256 2.8868360277
5000 1.0841283608
evaluations raw_y
1 0.8973438622
2 1.4723203769
3 2.1968365554
90 2.2935779817
475 2.3277467412
798 2.3629489603
2832 2.4366471735
3417 2.9976019185
5000 1.5923566879
evaluations raw_y
1 0.6940588562
3 1.3935340022
8 1.4060742407
13 1.5762925599
46 1.6087516088
61 1.6778523490
62 2.0000000000
72 2.1663778163
394 2.3629489603
2730 2.3992322457
3155 2.7352297593
4974 2.7839643653
5000 1.4723203769
evaluations raw_y
1 1.1150758252
4 1.3116474292
8 1.3455328310
12 1.5151515152
13 2.3992322457
16 2.5150905433
3903 2.5562372188
5000 1.1394712853
evaluations raw_y
1 1.0993843448
2 1.3227513228
6 1.6960651289
15 1.7146776406
84 1.8573551263
95 2.0259319287
423 2.1079258010
942 2.1663778163
1663 2.2281639929
1772 2.2935779817
1843 2.5150905433
5000 0.8871540099
evaluations raw_y
1 0.7807620237
2 0.9077705156
3 1.5151515152
9 1.5762925599
43 1.7531556802
65 1.8355359765
114 2.1663778163
933 2.3992322457
1211 2.5562372188
3945 2.8344671202
5000 1.1071744907
evaluations raw_y
1 1.1825922422
3 1.5299877601
4 1.6254876463
29 1.8355359765
63 2.5987525988
1434 2.6427061311
5000 1.2588116818
evaluations raw_y
1 1.3691128149
2 1.7934002869
17 1.9025875190
58 2.0525451560
95 2.3992322457
1329 2.7839643653
5000 1.0339123242
evaluations raw_y
1 1.0407993339
2 1.2388503469
3 1.4318442153
5 1.4863258026
16 1.5605493134
20 1.6600265604
35 1.7730496454
83 1.8573551263
107 1.9747235387
213 3.1172069825
5000 1.3455328310
evaluations raw_y
1 1.4318442153
14 1.5451174289
19 1.6960651289
21 1.8142235123
78 2.0259319287
234 2.5150905433
1669 2.6881720430
3009 2.7352297593
5000 0.9697439876
evaluations raw_y
1 1.0993843448
6 1.1394712853
8 1.3572204126
14 1.4188422247
15 1.4450867052
18 1.6087516088
25 1.6600265604
64 1.9025875190
65 2.2281639929
94 2.7352297593
2532 2.8868360277
3449 3.0562347188
5000 0.7886435331
evaluations raw_y
1 1.1312217195
2 1.3935340022
4 1.6600265604
81 1.8355359765
102 2.5562372188
4693 2.6427061311
5000 1.7146776406
evaluations raw_y
1 0.9293680297
2 1.0339123242
4 1.1394712853
7 1.5451174289
13 2.0525451560
248 2.0798668885
267 2.1079258010
273 2.2281639929
650 2.3277467412
1679 2.3629489603
1720 3.0562347188
5000 0.9462528388
evaluations raw_y
1 1.3455328310
5 1.4060742407
20 1.8355359765
24 1.8796992481
365 2.0525451560
497 2.1367521368
587 2.5987525988
1503 2.7352297593
5000 1.2690355330
evaluations raw_y
1 0.9819324430
2 0.9944311854
7 1.2195121951
8 1.2690355330
11 1.5006002401
14 1.6960651289
19 2.0000000000
66 2.2281639929
609 2.2935779817
1345 2.3629489603
1692 2.3992322457
3482 2.6427061311
5000 0.8973438622
evaluations raw_y
1 1.0339123242
4 1.2100677638
5 1.4585764294
14 2.0798668885
84 2.2935779817
558 2.4752475248
996 2.6427061311
5000 0.8532423208
evaluations raw_y
1 0.9405568096
4 1.1649580615
11 1.2588116818
12 1.4188422247
23 1.7146776406
52 1.8573551263
166 1.9260400616
274 1.9747235387
345 2.0000000000
404 2.2603978300
643 2.3629489603
769 2.7352297593
4187 2.7839643653
5000 0.7066139062
