evaluations raw_y
1 0.5441880714
2 1.5151515152
4 1.8796992481
43 1.9747235387
283 2.0259319287
288 2.1663778163
332 2.4366471735
1140 2.4752475248
5000 1.0548523207
evaluations raw_y
1 0.9184423218
3 1.2794268168
4 1.5605493134
7 1.5923566879
12 1.6778523490
16 1.8142235123
24 1.8796992481
26 2.1663778163
728 2.5150905433
5000 1.0917030568
evaluations raw_y
1 0.8394895903
2 1.3691128149
5 1.4060742407
56 2.0798668885
206 2.2281639929
957 2.3277467412
1490 2.4752475248
2140 2.8868360277
5000 1.0407993339
evaluations raw_y
1 1.2291052114
2 1.5605493134
15 1.9260400616
17 2.0525451560
324 2.0798668885
384 2.1968365554
3235 2.2603978300
3389 2.3277467412
3547 2.5150905433
5000 1.2195121951
evaluations raw_y
1 1.4450867052
10 1.5299877601
27 2.1663778163
433 2.2603978300
527 2.3277467412
1949 2.3992322457
2504 2.6881720430
5000 1.0692899914
evaluations raw_y
1 0.6760411033
2 0.9025270758
5 1.2899896801
18 1.3455328310
19 1.6600265604
660 1.7730496454
1832 2.0000000000
3436 2.1968365554
4289 2.2281639929
4291 2.7839643653
5000 1.0271158587
evaluations raw_y
1 0.7966857871
2 1.0407993339
3 1.3812154696
5 1.5151515152
20 1.8796992481
175 1.9747235387
207 2.0000000000
258 2.0259319287
280 2.1079258010
344 2.1663778163
2151 2.2935779817
2397 2.9411764706
5000 0.9293680297
evaluations raw_y
1 1.1916110582
2 1.4060742407
9 1.4188422247
132 1.4585764294
141 1.5923566879
155 1.6254876463
205 1.8355359765
216 2.2281639929
464 2.4752475248
3671 2.5562372188
5000 1.1649580615
evaluations raw_y
1 1.1916110582
3 1.2899896801
15 1.3227513228
18 1.3572204126
23 1.5605493134
27 1.6778523490
33 1.6960651289
106 1.8142235123
1593 2.0798668885
3407 2.4752475248
5000 1.0072522160
evaluations raw_y
1 1.0339123242
2 1.3935340022
11 1.6087516088
72 1.7531556802
81 1.8355359765
100 1.9025875190
126 2.0000000000
198 2.0259319287
352 2.0798668885
899 2.2603978300
1557 2.9976019185
5000 1.1312217195
evaluations raw_y
1 1.4723203769
7 1.7531556802
14 1.8142235123
18 2.0000000000
21 2.1079258010
1065 2.7839643653
3865 2.8344671202
5000 2.0525451560
evaluations raw_y
1 1.3116474292
8 1.4863258026
34 1.9747235387
183 2.0259319287
253 2.3277467412
647 2.5562372188
5000 1.2388503469
evaluations raw_y
1 0.4437344693
2 1.2794268168
4 1.3691128149
5 1.4060742407
6 1.9025875190
323 1.9747235387
3342 2.1079258010
3365 2.1367521368
3423 2.1663778163
3444 2.3277467412
4131 2.4752475248
5000 1.3227513228
evaluations raw_y
1 0.9184423218
2 1.8355359765
155 2.0000000000
237 2.0259319287
245 2.3277467412
1558 2.4752475248
3434 2.5562372188
3439 2.8344671202
5000 1.1394712853
evaluations raw_y
1 1.2388503469
3 1.3116474292
4 1.5923566879
5 2.0798668885
142 2.2281639929
5000 0.6148548942
evaluations raw_y
1 1.7934002869
50 2.1079258010
257 2.1968365554
509 2.2935779817
1392 2.3992322457
1969 2.7352297593
4045 3.1806615776
5000 0.5120852110
evaluations raw_y
1 0.9758001561
2 1.1737089202
5 1.2899896801
11 1.4863258026
17 1.6425755585
31 1.7146776406
153 1.8355359765
177 1.8796992481
200 2.2603978300
1176 2.2935779817
2630 2.3629489603
2791 2.5150905433
3387 2.5562372188
5000 1.1649580615
evaluations raw_y
1 1.1394712853
2 2.1663778163
417 2.5150905433
2713 2.5987525988
2758 2.6881720430
5000 0.8674531575
evaluations raw_y
1 1.4060742407
7 1.4318442153
15 1.4863258026
17 1.5605493134
25 2.1367521368
228 2.3992322457
528 2.7839643653
5000 1.1737089202
evaluations raw_y
1 0.9697439876
2 1.2690355330
4 1.2899896801
7 1.5923566879
19 1.9025875190
94 1.9260400616
165 2.0000000000
5000 0.8771929825
