evaluations raw_y
1 1.0477787091
2 1.1737089202
3 1.4585764294
7 1.5451174289
14 1.7531556802
16 1.9260400616
75 1.9500780031
156 2.0798668885
426 2.2935779817
1033 2.4752475248
1209 2.5150905433
1446 2.6427061311
1683 2.6881720430
1748 3.1172069825
2050 3.3156498674
5050 3.3156498674
evaluations raw_y
1 2.2281639929
69 2.2603978300
675 2.3277467412
1470 2.4752475248
1908 2.5562372188
2037 2.6881720430
3135 2.7839643653
3632 3.2467532468
4675 3.4626038781
5050 2.4366471735
evaluations raw_y
1 1.4318442153
20 1.4450867052
22 1.5923566879
35 1.7934002869
57 1.8142235123
70 1.8355359765
87 1.9500780031
107 2.0000000000
169 2.0798668885
451 2.4752475248
1310 2.5562372188
2156 2.7352297593
2274 2.8868360277
2334 3.1172069825
2430 3.6231884058
2458 4.0983606557
5050 3.1806615776
evaluations raw_y
1 0.8394895903
3 1.1312217195
4 1.2100677638
8 1.4450867052
9 1.5299877601
20 1.6600265604
28 1.7146776406
49 2.0000000000
102 2.1663778163
280 2.6427061311
2440 2.7839643653
5050 1.0477787091
evaluations raw_y
1 0.8218277449
2 1.2291052114
3 1.3116474292
7 1.4318442153
15 2.1079258010
288 2.7352297593
3812 2.7839643653
5050 1.1825922422
evaluations raw_y
1 1.6087516088
49 1.6600265604
99 1.9025875190
115 2.0525451560
125 2.1367521368
925 2.4752475248
2978 2.6881720430
3019 2.7839643653
3204 3.3156498674
4214 3.5410764873
4571 3.6231884058
4952 3.7091988131
5050 1.5762925599
evaluations raw_y
1 1.4318442153
5 2.0259319287
370 2.1663778163
746 2.2281639929
754 2.6427061311
2197 2.7839643653
3067 3.2467532468
3376 3.3156498674
4271 3.3875338753
5050 3.3875338753
evaluations raw_y
1 0.5558025789
2 0.6789788159
3 0.9349289454
4 1.1312217195
5 1.2291052114
6 1.7146776406
34 1.7934002869
38 1.8796992481
82 2.0525451560
89 2.3277467412
472 2.3629489603
652 2.4366471735
2245 2.4752475248
2912 2.5987525988
5050 1.1394712853
evaluations raw_y
1 0.5577867024
2 0.5617977528
3 1.3455328310
12 1.4585764294
16 1.4863258026
28 1.7146776406
37 1.8142235123
62 2.0798668885
448 2.2281639929
939 2.2935779817
1177 2.5150905433
2806 2.9976019185
4335 3.0562347188
5050 1.2899896801
evaluations raw_y
1 1.0477787091
6 2.1367521368
509 2.4752475248
2487 2.6881720430
3168 2.7352297593
3978 2.8344671202
4587 3.0562347188
5050 1.9260400616
evaluations raw_y
1 1.1825922422
7 1.2794268168
9 1.4723203769
23 2.5562372188
598 2.9411764706
5050 1.8573551263
evaluations raw_y
1 1.3691128149
9 1.5151515152
21 1.6087516088
25 1.7337031900
30 1.7934002869
34 1.9500780031
106 2.2281639929
768 2.5562372188
1212 2.6427061311
2010 2.8868360277
3590 3.0562347188
5050 1.2588116818
evaluations raw_y
1 0.8871540099
2 1.3116474292
5 1.5299877601
7 1.5923566879
24 2.0000000000
114 2.0525451560
146 2.6881720430
3549 2.8344671202
3765 3.0562347188
4019 3.1806615776
4213 3.9936102236
5050 3.0562347188
evaluations raw_y
1 0.7196315486
2 1.2487512488
5 1.2794268168
11 1.4723203769
13 1.4863258026
14 1.6960651289
23 1.9500780031
34 1.9747235387
234 2.0798668885
290 2.7839643653
3231 2.8344671202
3504 2.9976019185
3604 3.0562347188
3986 3.2467532468
4075 3.4626038781
5050 2.2935779817
evaluations raw_y
1 0.6971556051
2 1.0137875101
3 1.3691128149
12 1.4060742407
27 1.4585764294
42 1.6600265604
65 1.6960651289
80 2.3629489603
462 2.6881720430
1530 2.8868360277
2521 3.3156498674
3911 3.4626038781
4182 3.5410764873
4761 3.6231884058
5022 4.4483985765
5050 3.5410764873
evaluations raw_y
1 1.4723203769
2 1.5151515152
4 1.6425755585
5 1.7337031900
13 2.0259319287
29 2.1079258010
256 2.3277467412
473 2.4366471735
1851 2.6427061311
4443 3.0562347188
5050 1.7337031900
evaluations raw_y
1 1.1071744907
2 1.3691128149
3 1.4863258026
26 1.5605493134
27 2.0798668885
95 2.6427061311
707 2.6881720430
5050 1.7146776406
evaluations raw_y
1 1.2487512488
17 1.9260400616
152 1.9500780031
251 2.1968365554
560 2.4752475248
643 2.5987525988
861 2.7352297593
1245 2.8344671202
1521 3.0562347188
2011 3.3156498674
2230 3.3875338753
3228 3.5410764873
5050 3.1806615776
evaluations raw_y
1 1.1312217195
2 1.3572204126
7 1.4585764294
16 1.6600265604
27 2.0525451560
34 2.1968365554
52 2.7839643653
2415 2.9411764706
3034 2.9976019185
3314 3.0562347188
3611 3.1806615776
5050 2.0259319287
evaluations raw_y
1 1.0271158587
2 1.2899896801
8 1.8142235123
25 1.8355359765
32 2.1663778163
240 2.2281639929
698 2.4752475248
1589 2.5562372188
2283 2.6427061311
2295 2.9411764706
2597 3.3156498674
2796 3.4626038781
3042 3.6231884058
5050 2.0798668885
