evaluations raw_y
1 1.0692899914
2 1.1563367253
3 1.7730496454
71 1.9500780031
106 2.2935779817
566 2.3629489603
567 2.5987525988
5000 0.7692307692
evaluations raw_y
1 0.6426735219
2 1.0841283608
5 1.1150758252
17 1.2291052114
38 1.5006002401
45 1.6778523490
105 1.7146776406
207 1.8796992481
624 2.1663778163
625 2.3992322457
876 2.7839643653
5000 0.8090614887
evaluations raw_y
1 1.2291052114
2 1.7337031900
64 2.0259319287
229 2.0525451560
343 2.1663778163
568 2.2281639929
623 2.3277467412
2642 2.3629489603
3038 2.9976019185
5000 0.9944311854
evaluations raw_y
1 1.3691128149
9 1.4060742407
63 1.6960651289
1963 1.7531556802
1968 1.8355359765
1976 1.8796992481
1979 1.9500780031
1980 2.0525451560
2881 2.1079258010
3747 2.6881720430
4865 2.7352297593
5000 0.5679236711
evaluations raw_y
1 1.1737089202
5 1.5151515152
6 1.5299877601
7 1.6425755585
57 1.6960651289
212 1.9025875190
416 2.6427061311
2479 2.6881720430
4703 2.7839643653
5000 1.4723203769
evaluations raw_y
1 1.2487512488
7 1.4450867052
13 1.4585764294
24 1.7531556802
137 1.9025875190
147 2.2603978300
841 2.3629489603
1252 2.9411764706
5000 1.0339123242
evaluations raw_y
1 1.4318442153
2 1.7531556802
18 1.7934002869
75 1.9500780031
78 2.0525451560
82 2.5562372188
5000 0.9184423218
evaluations raw_y
1 1.1230907457
3 1.4863258026
4 1.6600265604
39 1.7934002869
127 1.8796992481
133 2.2603978300
5000 0.6940588562
evaluations raw_y
1 1.0993843448
4 1.8142235123
1021 1.9500780031
1156 2.0525451560
1160 2.5987525988
1835 2.6881720430
3502 2.8344671202
5000 1.2487512488
evaluations raw_y
1 0.8048937540
2 1.0008006405
4 1.0766580534
11 1.2899896801
12 1.4188422247
17 1.6087516088
28 1.7337031900
40 1.7730496454
401 1.8355359765
411 1.9025875190
861 2.0259319287
866 2.1663778163
896 2.3992322457
5000 0.8771929825
evaluations raw_y
1 0.8674531575
3 1.4450867052
6 1.9500780031
2750 2.1367521368
2930 2.3992322457
5000 1.0204081633
evaluations raw_y
1 1.3116474292
24 1.5299877601
54 1.5451174289
55 1.5923566879
83 1.6600265604
143 1.7531556802
204 2.0525451560
375 2.0798668885
819 2.1663778163
1136 2.2603978300
1204 2.3277467412
2502 2.4366471735
2946 3.0562347188
5000 0.8674531575
evaluations raw_y
1 1.7337031900
36 2.0525451560
66 2.2603978300
5000 0.9405568096
evaluations raw_y
1 1.3007284079
39 1.4318442153
41 1.7337031900
59 1.8355359765
115 2.0000000000
507 2.0259319287
772 2.1367521368
1012 2.4752475248
4680 2.5150905433
5000 1.2195121951
evaluations raw_y
1 0.8674531575
3 1.4863258026
5 1.5923566879
8 1.6960651289
9 1.7337031900
10 1.7531556802
14 1.9500780031
100 2.5150905433
3282 2.5562372188
5000 0.9349289454
evaluations raw_y
1 1.0407993339
3 1.0692899914
9 1.6425755585
23 1.7337031900
54 1.7531556802
90 1.8142235123
105 1.9025875190
221 2.0259319287
327 2.1663778163
1251 2.4752475248
1946 2.8344671202
5000 0.9184423218
evaluations raw_y
1 0.8626639061
2 1.0993843448
3 1.1737089202
7 2.3629489603
5000 0.8922198430
evaluations raw_y
1 1.5006002401
26 1.8355359765
138 2.0798668885
253 2.4366471735
5000 1.1150758252
evaluations raw_y
1 0.7692307692
2 0.7846829881
3 1.3227513228
4 1.4863258026
7 1.5605493134
54 1.6087516088
64 1.6778523490
119 1.9260400616
206 1.9500780031
249 2.1367521368
369 2.3277467412
776 2.3629489603
2798 2.4752475248
5000 0.9184423218
evaluations raw_y
1 1.0548523207
5 1.1394712853
9 1.3227513228
41 1.4723203769
76 1.5451174289
92 1.7934002869
110 1.9747235387
135 2.1079258010
141 2.3629489603
145 2.5562372188
5000 1.2899896801
