evaluations raw_y
1 26.0000000000
6 28.0000000000
119 30.0000000000
564 32.0000000000
1075 34.0000000000
1178 36.0000000000
5002 28.0000000000
evaluations raw_y
1 26.0000000000
3 30.0000000000
10 34.0000000000
417 36.0000000000
5002 28.0000000000
evaluations raw_y
1 22.0000000000
2 30.0000000000
124 32.0000000000
319 34.0000000000
481 36.0000000000
2457 38.0000000000
5002 24.0000000000
evaluations raw_y
1 26.0000000000
3 32.0000000000
9 34.0000000000
19 36.0000000000
4760 38.0000000000
5002 26.0000000000
evaluations raw_y
1 26.0000000000
6 28.0000000000
98 30.0000000000
120 32.0000000000
1010 34.0000000000
1586 36.0000000000
1703 38.0000000000
5002 24.0000000000
evaluations raw_y
1 26.0000000000
9 28.0000000000
182 30.0000000000
365 32.0000000000
367 34.0000000000
1363 36.0000000000
5002 18.0000000000
evaluations raw_y
1 26.0000000000
5 32.0000000000
1007 36.0000000000
5002 20.0000000000
evaluations raw_y
1 20.0000000000
3 30.0000000000
48 32.0000000000
1220 34.0000000000
1254 36.0000000000
3315 38.0000000000
5002 22.0000000000
evaluations raw_y
1 32.0000000000
804 34.0000000000
882 36.0000000000
2442 38.0000000000
5002 26.0000000000
evaluations raw_y
1 26.0000000000
3 28.0000000000
19 30.0000000000
20 32.0000000000
90 34.0000000000
1390 36.0000000000
5002 26.0000000000
evaluations raw_y
1 26.0000000000
2 30.0000000000
5 32.0000000000
220 34.0000000000
1065 36.0000000000
1098 38.0000000000
5002 28.0000000000
evaluations raw_y
1 16.0000000000
2 28.0000000000
8 30.0000000000
18 32.0000000000
27 34.0000000000
45 36.0000000000
5002 28.0000000000
evaluations raw_y
1 20.0000000000
2 24.0000000000
4 28.0000000000
10 30.0000000000
12 32.0000000000
982 36.0000000000
5002 22.0000000000
evaluations raw_y
1 24.0000000000
2 28.0000000000
4 32.0000000000
10 34.0000000000
163 36.0000000000
5002 28.0000000000
evaluations raw_y
1 28.0000000000
4 30.0000000000
6 32.0000000000
288 34.0000000000
996 36.0000000000
4936 38.0000000000
5002 28.0000000000
evaluations raw_y
1 24.0000000000
2 32.0000000000
5 34.0000000000
155 36.0000000000
5002 24.0000000000
evaluations raw_y
1 24.0000000000
2 26.0000000000
12 30.0000000000
136 32.0000000000
475 34.0000000000
1307 36.0000000000
2258 38.0000000000
5002 32.0000000000
evaluations raw_y
1 26.0000000000
2 28.0000000000
8 30.0000000000
17 32.0000000000
297 36.0000000000
2603 38.0000000000
5002 16.0000000000
evaluations raw_y
1 24.0000000000
32 26.0000000000
66 28.0000000000
79 30.0000000000
178 32.0000000000
374 34.0000000000
1514 36.0000000000
4306 38.0000000000
4880 40.0000000000
5002 20.0000000000
evaluations raw_y
1 28.0000000000
36 30.0000000000
62 32.0000000000
83 36.0000000000
5002 26.0000000000
