evaluations raw_y
1 32.0000000000
99 36.0000000000
187 38.0000000000
324 40.0000000000
436 42.0000000000
2979 44.0000000000
5004 44.0000000000
evaluations raw_y
1 28.0000000000
7 32.0000000000
64 34.0000000000
95 36.0000000000
140 38.0000000000
238 40.0000000000
309 42.0000000000
1019 44.0000000000
2867 46.0000000000
5004 46.0000000000
evaluations raw_y
1 28.0000000000
9 30.0000000000
61 34.0000000000
174 36.0000000000
217 38.0000000000
4935 40.0000000000
5004 38.0000000000
evaluations raw_y
1 16.0000000000
2 24.0000000000
4 26.0000000000
51 28.0000000000
116 30.0000000000
170 32.0000000000
266 34.0000000000
299 36.0000000000
396 38.0000000000
5004 38.0000000000
evaluations raw_y
1 26.0000000000
12 28.0000000000
13 32.0000000000
81 36.0000000000
419 38.0000000000
538 40.0000000000
1778 42.0000000000
3452 44.0000000000
5004 44.0000000000
evaluations raw_y
1 28.0000000000
11 32.0000000000
55 34.0000000000
99 36.0000000000
311 38.0000000000
4920 40.0000000000
5004 36.0000000000
evaluations raw_y
1 24.0000000000
6 30.0000000000
127 32.0000000000
188 36.0000000000
380 38.0000000000
584 40.0000000000
5004 38.0000000000
evaluations raw_y
1 26.0000000000
4 28.0000000000
67 30.0000000000
102 32.0000000000
144 36.0000000000
297 38.0000000000
451 40.0000000000
5004 40.0000000000
evaluations raw_y
1 22.0000000000
2 30.0000000000
134 32.0000000000
220 34.0000000000
391 36.0000000000
442 38.0000000000
1354 40.0000000000
5004 40.0000000000
evaluations raw_y
1 26.0000000000
13 28.0000000000
18 30.0000000000
69 32.0000000000
157 34.0000000000
261 36.0000000000
331 38.0000000000
343 40.0000000000
714 42.0000000000
2326 44.0000000000
5004 44.0000000000
evaluations raw_y
1 30.0000000000
16 34.0000000000
64 36.0000000000
167 38.0000000000
240 40.0000000000
2721 42.0000000000
5004 42.0000000000
evaluations raw_y
1 24.0000000000
2 26.0000000000
9 28.0000000000
53 30.0000000000
125 32.0000000000
214 34.0000000000
302 36.0000000000
484 38.0000000000
580 40.0000000000
2638 42.0000000000
5004 42.0000000000
evaluations raw_y
1 26.0000000000
4 32.0000000000
118 34.0000000000
225 36.0000000000
3814 38.0000000000
5004 38.0000000000
evaluations raw_y
1 28.0000000000
9 32.0000000000
59 34.0000000000
134 36.0000000000
211 38.0000000000
217 40.0000000000
766 42.0000000000
5004 40.0000000000
evaluations raw_y
1 24.0000000000
4 26.0000000000
27 28.0000000000
28 30.0000000000
152 32.0000000000
296 34.0000000000
478 36.0000000000
1070 38.0000000000
1546 40.0000000000
5004 40.0000000000
evaluations raw_y
1 32.0000000000
196 34.0000000000
224 36.0000000000
318 38.0000000000
364 40.0000000000
701 42.0000000000
5004 42.0000000000
evaluations raw_y
1 22.0000000000
2 24.0000000000
3 34.0000000000
146 36.0000000000
225 38.0000000000
5004 38.0000000000
evaluations raw_y
1 22.0000000000
2 32.0000000000
38 34.0000000000
63 36.0000000000
94 38.0000000000
220 40.0000000000
5004 38.0000000000
evaluations raw_y
1 20.0000000000
2 26.0000000000
4 30.0000000000
6 32.0000000000
70 34.0000000000
76 36.0000000000
189 38.0000000000
318 40.0000000000
5004 40.0000000000
evaluations raw_y
1 24.0000000000
2 28.0000000000
9 30.0000000000
17 32.0000000000
53 34.0000000000
56 36.0000000000
270 38.0000000000
5004 38.0000000000
