evaluations raw_y
1 32.0000000000
55 34.0000000000
103 36.0000000000
210 40.0000000000
1314 42.0000000000
5048 42.0000000000
evaluations raw_y
1 26.0000000000
4 28.0000000000
38 30.0000000000
247 32.0000000000
360 34.0000000000
440 36.0000000000
2098 38.0000000000
2592 40.0000000000
5048 40.0000000000
evaluations raw_y
1 28.0000000000
4 30.0000000000
52 34.0000000000
195 36.0000000000
325 38.0000000000
518 40.0000000000
1330 42.0000000000
5048 40.0000000000
evaluations raw_y
1 18.0000000000
2 24.0000000000
5 26.0000000000
7 28.0000000000
15 30.0000000000
48 32.0000000000
80 34.0000000000
218 36.0000000000
239 38.0000000000
248 40.0000000000
621 42.0000000000
5048 42.0000000000
evaluations raw_y
1 34.0000000000
86 36.0000000000
154 38.0000000000
296 40.0000000000
1023 42.0000000000
1566 44.0000000000
5048 44.0000000000
evaluations raw_y
1 24.0000000000
2 32.0000000000
5 34.0000000000
225 36.0000000000
306 38.0000000000
348 40.0000000000
487 42.0000000000
579 44.0000000000
5048 44.0000000000
evaluations raw_y
1 26.0000000000
2 28.0000000000
4 32.0000000000
184 34.0000000000
398 36.0000000000
2187 38.0000000000
2726 40.0000000000
5048 38.0000000000
evaluations raw_y
1 26.0000000000
2 30.0000000000
14 32.0000000000
86 34.0000000000
121 36.0000000000
244 38.0000000000
494 40.0000000000
874 42.0000000000
5048 40.0000000000
evaluations raw_y
1 24.0000000000
2 28.0000000000
11 30.0000000000
14 32.0000000000
96 34.0000000000
124 36.0000000000
152 38.0000000000
300 40.0000000000
424 42.0000000000
540 44.0000000000
5048 42.0000000000
evaluations raw_y
1 26.0000000000
2 28.0000000000
4 30.0000000000
8 34.0000000000
66 36.0000000000
85 38.0000000000
317 40.0000000000
5048 40.0000000000
evaluations raw_y
1 32.0000000000
174 36.0000000000
442 38.0000000000
464 40.0000000000
949 42.0000000000
5048 40.0000000000
evaluations raw_y
1 26.0000000000
4 28.0000000000
43 30.0000000000
180 32.0000000000
214 34.0000000000
409 36.0000000000
537 38.0000000000
616 40.0000000000
748 42.0000000000
5048 40.0000000000
evaluations raw_y
1 26.0000000000
2 34.0000000000
191 36.0000000000
239 38.0000000000
364 40.0000000000
1084 42.0000000000
5048 42.0000000000
evaluations raw_y
1 28.0000000000
4 32.0000000000
127 34.0000000000
245 36.0000000000
265 38.0000000000
427 40.0000000000
438 42.0000000000
673 44.0000000000
854 46.0000000000
5048 44.0000000000
evaluations raw_y
1 22.0000000000
2 32.0000000000
255 34.0000000000
330 36.0000000000
557 38.0000000000
5048 36.0000000000
evaluations raw_y
1 26.0000000000
3 28.0000000000
4 32.0000000000
99 34.0000000000
180 36.0000000000
299 38.0000000000
405 40.0000000000
467 42.0000000000
5048 42.0000000000
evaluations raw_y
1 22.0000000000
3 24.0000000000
4 28.0000000000
6 30.0000000000
9 32.0000000000
70 36.0000000000
239 38.0000000000
410 40.0000000000
733 42.0000000000
5048 40.0000000000
evaluations raw_y
1 24.0000000000
2 26.0000000000
4 28.0000000000
5 30.0000000000
56 32.0000000000
81 34.0000000000
97 36.0000000000
618 38.0000000000
5048 38.0000000000
evaluations raw_y
1 22.0000000000
3 28.0000000000
14 30.0000000000
27 34.0000000000
226 36.0000000000
276 38.0000000000
373 40.0000000000
839 42.0000000000
5048 42.0000000000
evaluations raw_y
1 22.0000000000
2 28.0000000000
6 32.0000000000
177 34.0000000000
268 36.0000000000
456 38.0000000000
2803 40.0000000000
5048 40.0000000000
