evaluations raw_y
1 1.0477787091
2 1.1737089202
3 1.4585764294
5 1.5151515152
10 1.5451174289
17 1.9500780031
55 1.9747235387
69 2.3629489603
147 2.6427061311
217 2.7352297593
221 3.2467532468
422 3.3156498674
5016 1.4060742407
evaluations raw_y
1 1.6960651289
33 1.9500780031
44 2.0525451560
100 2.1079258010
152 2.2603978300
178 2.3277467412
190 2.4752475248
276 2.6881720430
399 2.7352297593
446 2.9411764706
739 3.0562347188
3005 3.3156498674
3242 3.6231884058
5016 2.0798668885
evaluations raw_y
1 1.0137875101
2 1.3812154696
6 1.5151515152
19 2.2935779817
151 2.4366471735
427 2.6881720430
439 2.8344671202
603 3.7993920973
2605 3.9936102236
3063 4.0983606557
5016 1.8355359765
evaluations raw_y
1 0.8674531575
2 0.9077705156
3 1.1737089202
6 1.3007284079
13 1.5299877601
18 1.9747235387
65 2.5987525988
161 2.9411764706
427 2.9976019185
673 3.3875338753
836 3.7993920973
5016 0.7196315486
evaluations raw_y
1 0.6297229219
2 0.9405568096
3 1.0841283608
4 1.1916110582
6 1.7730496454
35 1.8355359765
43 1.8573551263
69 1.9260400616
105 2.1663778163
120 2.2603978300
166 2.3992322457
187 2.4752475248
189 2.9411764706
441 3.1172069825
5016 1.6254876463
evaluations raw_y
1 1.0548523207
4 1.6425755585
12 1.6600265604
39 1.8142235123
104 1.9025875190
131 2.8868360277
307 3.0562347188
344 3.1806615776
389 3.2467532468
605 3.3875338753
992 3.5410764873
3000 3.7091988131
3051 3.7993920973
4857 3.9936102236
5016 2.4366471735
evaluations raw_y
1 0.8090614887
2 1.1150758252
3 1.1649580615
4 1.3572204126
10 1.7337031900
12 1.7531556802
85 1.9260400616
161 2.2281639929
176 2.2935779817
204 2.3629489603
205 2.6427061311
227 3.1806615776
338 3.2467532468
456 3.3875338753
540 4.0983606557
5016 2.3629489603
evaluations raw_y
1 0.9238728751
6 0.9819324430
7 1.2487512488
19 1.4188422247
22 1.4318442153
42 1.5762925599
49 1.8142235123
71 2.0798668885
105 2.3992322457
148 2.4752475248
163 2.5150905433
168 2.9976019185
371 3.1172069825
405 3.2467532468
927 3.4626038781
1239 3.7091988131
5016 1.5151515152
evaluations raw_y
1 0.7886435331
3 1.0008006405
5 1.5151515152
11 1.5762925599
19 1.6254876463
45 1.6778523490
49 1.7531556802
62 1.9025875190
72 2.1968365554
302 2.9411764706
5016 1.8142235123
evaluations raw_y
1 0.8722958828
3 1.0137875101
6 1.2007684918
7 1.6254876463
46 1.6778523490
62 1.7934002869
72 2.2603978300
73 2.3277467412
104 2.4752475248
222 2.6427061311
433 2.9411764706
1605 2.9976019185
2098 3.1806615776
2371 3.7993920973
2447 3.8940809969
5016 2.4752475248
evaluations raw_y
1 0.3641130207
2 1.2899896801
5 1.3455328310
9 1.3812154696
11 1.6778523490
14 1.7146776406
61 2.0525451560
139 2.4752475248
278 2.5150905433
350 2.9976019185
451 3.3156498674
2326 3.3875338753
2651 3.4626038781
5016 2.0798668885
evaluations raw_y
1 1.0477787091
2 1.2588116818
5 1.5006002401
34 1.6778523490
46 2.1079258010
68 2.5562372188
121 2.5987525988
131 2.6881720430
137 2.7352297593
142 3.0562347188
148 3.3875338753
151 3.8940809969
5016 1.7934002869
evaluations raw_y
1 0.6731287022
2 0.7002801120
3 1.3572204126
10 1.5299877601
11 1.6960651289
31 1.9025875190
102 1.9260400616
135 2.0000000000
150 2.1079258010
189 2.1968365554
198 2.7352297593
208 2.8344671202
259 2.8868360277
262 2.9411764706
479 3.0562347188
514 3.4626038781
1528 3.9936102236
5016 2.9411764706
evaluations raw_y
1 1.2487512488
5 1.7146776406
8 1.8355359765
39 1.8573551263
49 1.9260400616
84 1.9500780031
96 2.3992322457
119 2.4752475248
140 2.5562372188
142 2.8868360277
429 2.9411764706
779 3.3156498674
5016 3.3156498674
evaluations raw_y
1 0.9520182788
2 1.0841283608
3 1.1825922422
4 1.9260400616
37 1.9747235387
87 2.0525451560
96 2.3629489603
122 2.5562372188
182 3.1806615776
237 3.4626038781
1366 4.3252595156
5016 1.9025875190
evaluations raw_y
1 1.3007284079
10 1.3116474292
14 1.4188422247
17 1.5299877601
19 1.5451174289
32 1.6600265604
33 1.9260400616
70 2.1079258010
133 2.5150905433
187 2.6881720430
256 2.8344671202
274 2.9976019185
336 3.0562347188
451 3.4626038781
1666 3.7091988131
5016 2.7352297593
evaluations raw_y
1 1.3572204126
10 1.8796992481
27 1.9747235387
38 2.0798668885
55 2.7839643653
584 2.8868360277
609 3.1172069825
800 3.1806615776
1115 3.2467532468
1534 3.3875338753
5016 1.8573551263
evaluations raw_y
1 0.9184423218
2 1.1825922422
5 1.3116474292
9 1.8142235123
31 2.1367521368
129 2.2935779817
192 2.4366471735
204 2.4752475248
245 2.5150905433
785 2.7839643653
1267 2.9976019185
1483 3.3156498674
4589 3.5410764873
5016 2.2603978300
evaluations raw_y
1 1.0841283608
2 1.3691128149
9 1.5151515152
14 1.6254876463
33 1.7934002869
61 1.9025875190
92 2.1367521368
154 3.1172069825
2864 3.1806615776
5016 3.1806615776
evaluations raw_y
1 1.2291052114
2 1.5762925599
6 1.5923566879
36 1.6087516088
44 1.8573551263
74 2.5562372188
260 3.3156498674
5011 3.5410764873
5016 2.7352297593
