evaluations raw_y
1 0.4475474400
2 0.9130752374
3 1.3935340022
4 1.5923566879
5 1.9025875190
39 2.0798668885
50 2.1079258010
52 2.3992322457
436 2.6881720430
5000 0.6879471657
evaluations raw_y
1 1.2291052114
3 1.5151515152
10 1.5605493134
14 1.9747235387
5000 1.0917030568
evaluations raw_y
1 1.1150758252
3 1.6425755585
12 1.8142235123
99 1.8355359765
101 2.0000000000
150 2.0259319287
240 2.2603978300
5000 1.6254876463
evaluations raw_y
1 0.8261731659
6 1.0008006405
7 1.0917030568
14 1.2690355330
32 1.4060742407
63 1.4450867052
64 1.9500780031
65 2.2603978300
74 2.3992322457
4113 2.5150905433
5000 0.8048937540
evaluations raw_y
1 0.8350033400
2 1.1071744907
3 1.4060742407
12 1.6087516088
21 1.6254876463
153 1.7730496454
191 2.1079258010
434 2.2603978300
596 2.4752475248
1484 2.5562372188
2937 2.8868360277
5000 0.9184423218
evaluations raw_y
1 0.7297139521
2 0.9077705156
3 1.1150758252
4 1.2100677638
5 1.5151515152
7 1.8142235123
46 1.9260400616
213 2.0798668885
5000 1.3227513228
evaluations raw_y
1 1.0407993339
3 1.1649580615
4 1.3572204126
5 1.5451174289
11 1.7934002869
116 1.9260400616
117 2.1367521368
153 2.2281639929
387 2.4752475248
1365 2.8344671202
5000 0.8440243079
evaluations raw_y
1 1.6087516088
61 1.6778523490
249 1.7531556802
297 1.7934002869
299 2.1663778163
383 2.2935779817
711 2.4366471735
1846 2.5150905433
3395 2.5562372188
4196 2.7839643653
5000 0.7580351728
evaluations raw_y
1 0.6453278265
2 1.2899896801
14 1.4450867052
33 1.5151515152
39 1.5605493134
44 1.6778523490
55 1.7730496454
123 1.9260400616
142 2.1367521368
734 2.2935779817
982 2.5562372188
5000 0.9184423218
evaluations raw_y
1 1.3691128149
4 1.5451174289
22 1.8355359765
89 1.9500780031
116 2.1663778163
780 2.2603978300
946 2.4366471735
1261 2.9976019185
5000 0.9944311854
evaluations raw_y
1 1.5006002401
5 1.5151515152
9 1.5451174289
15 1.6254876463
28 1.6960651289
63 1.7337031900
68 1.8142235123
231 1.8796992481
256 1.9500780031
259 1.9747235387
436 2.6427061311
5000 1.1478420569
evaluations raw_y
1 0.9637625289
2 1.6960651289
19 1.7934002869
52 1.8355359765
167 1.9500780031
201 2.1968365554
246 3.5410764873
5000 1.2007684918
evaluations raw_y
1 0.9077705156
2 0.9819324430
3 2.0000000000
130 2.0525451560
1269 2.1079258010
2322 2.1663778163
3894 2.9411764706
5000 1.5605493134
evaluations raw_y
1 1.1071744907
2 1.1649580615
18 1.1825922422
21 1.3455328310
27 1.7337031900
127 2.0000000000
318 2.1367521368
873 2.5150905433
912 3.1172069825
5000 1.2588116818
evaluations raw_y
1 0.7331378299
2 1.5299877601
50 1.5605493134
56 1.9747235387
270 2.0259319287
465 2.2281639929
1154 2.2603978300
1720 2.5150905433
2945 2.8344671202
5000 0.7297139521
evaluations raw_y
1 0.8440243079
2 0.9238728751
3 1.8355359765
16 1.9747235387
168 2.0525451560
485 2.3992322457
776 2.4366471735
1592 2.5150905433
5000 1.3572204126
evaluations raw_y
1 1.2487512488
11 1.6600265604
16 1.7730496454
48 2.0259319287
103 2.1079258010
397 2.5150905433
5000 0.8973438622
evaluations raw_y
1 1.0841283608
2 1.0993843448
4 1.5923566879
35 1.7730496454
43 1.9025875190
5000 1.1737089202
evaluations raw_y
1 1.5006002401
4 1.7934002869
34 1.8573551263
69 2.1968365554
342 2.2281639929
594 2.4366471735
5000 1.3007284079
evaluations raw_y
1 0.7436049970
2 1.5762925599
9 1.7337031900
166 1.8142235123
169 1.8573551263
199 1.8796992481
211 2.0798668885
292 2.3629489603
4106 2.5562372188
4578 2.6427061311
5000 1.0477787091
