evaluations raw_y
1 1.1150758252
3 1.2487512488
5 1.6254876463
136 1.7337031900
149 2.0525451560
182 2.0798668885
489 2.4752475248
1175 2.5150905433
3405 2.6427061311
5000 0.7365939894
evaluations raw_y
1 1.2690355330
5 1.4318442153
212 1.5006002401
2311 1.6254876463
2318 1.6425755585
3688 1.6778523490
3705 1.7146776406
3709 1.8142235123
3715 1.8796992481
3722 2.1367521368
3774 2.3277467412
3843 2.4752475248
4251 2.6881720430
5000 1.1916110582
evaluations raw_y
1 1.1563367253
2 1.2588116818
19 1.3935340022
33 1.5923566879
230 1.6960651289
251 1.7337031900
256 1.7934002869
307 2.2603978300
550 2.6427061311
5000 0.8973438622
evaluations raw_y
1 1.1825922422
3 1.3691128149
43 1.5923566879
192 1.7730496454
221 1.8355359765
235 1.8573551263
273 1.9500780031
293 2.1663778163
406 2.2603978300
5000 0.8922198430
evaluations raw_y
1 1.1563367253
7 1.6425755585
3141 1.9025875190
3230 1.9260400616
4692 2.0798668885
4707 2.2935779817
4759 2.3277467412
4802 2.5562372188
5000 1.4863258026
evaluations raw_y
1 1.2291052114
4 1.4188422247
12 1.6960651289
54 1.7531556802
3998 1.7934002869
4821 2.1663778163
4823 2.3277467412
5000 1.1737089202
evaluations raw_y
1 0.8626639061
2 0.8674531575
3 1.1394712853
5 1.2487512488
15 1.3340448239
293 1.4318442153
473 1.5299877601
874 1.6087516088
947 1.8796992481
5000 0.7400828893
evaluations raw_y
1 0.8440243079
2 1.1312217195
5 1.3812154696
2589 1.5006002401
2593 1.5151515152
2599 1.5299877601
2665 1.8573551263
3244 2.0259319287
3283 2.0525451560
3447 2.1079258010
3629 2.4366471735
4847 2.5150905433
5000 0.9758001561
evaluations raw_y
1 1.4450867052
3 1.6600265604
175 1.8796992481
251 1.9747235387
5000 0.9405568096
evaluations raw_y
1 0.9697439876
4 1.3572204126
5 1.4060742407
6 1.4450867052
7 1.5605493134
136 1.6425755585
152 1.7337031900
259 1.9260400616
536 1.9747235387
4994 2.2935779817
5000 1.0692899914
evaluations raw_y
1 0.7507507508
2 1.1312217195
5 1.2487512488
7 1.4188422247
13 1.5151515152
43 1.5299877601
48 1.5923566879
55 1.6960651289
59 1.7337031900
70 1.8355359765
87 1.9500780031
3754 2.1079258010
3968 2.1968365554
3981 2.3629489603
4174 2.5562372188
5000 1.1230907457
evaluations raw_y
1 1.1825922422
4395 1.3812154696
5000 1.1230907457
evaluations raw_y
1 0.6673785371
2 1.0407993339
3 1.2794268168
5 1.5151515152
7 1.5299877601
64 1.6425755585
99 1.6600265604
102 1.8142235123
112 1.8796992481
252 2.0000000000
259 2.1663778163
5000 0.8771929825
evaluations raw_y
1 0.9520182788
2 1.2007684918
3 1.6425755585
297 1.6600265604
302 1.8142235123
331 1.9747235387
2226 2.0000000000
2282 2.1367521368
2301 2.1968365554
3562 2.5562372188
5000 1.0692899914
evaluations raw_y
1 0.9637625289
2 1.2100677638
6 1.6087516088
454 1.7730496454
538 1.9500780031
654 1.9747235387
706 2.4752475248
1424 2.6427061311
5000 1.1563367253
evaluations raw_y
1 1.2690355330
3 1.4450867052
94 1.4863258026
99 1.5605493134
100 1.5762925599
104 1.6254876463
105 1.6778523490
164 1.9025875190
492 1.9260400616
767 2.0259319287
5000 0.8922198430
evaluations raw_y
1 1.0072522160
3 1.1071744907
6 1.5299877601
232 1.5762925599
262 1.6778523490
359 1.7531556802
364 2.0000000000
5000 1.2690355330
evaluations raw_y
1 0.9819324430
2 1.2195121951
4 1.5762925599
6 1.6425755585
8 1.9025875190
15 1.9500780031
938 1.9747235387
5000 1.0692899914
evaluations raw_y
1 1.1071744907
3 1.6778523490
42 1.8142235123
294 2.1079258010
426 2.1968365554
514 2.5150905433
927 2.5562372188
5000 1.8355359765
evaluations raw_y
1 0.8394895903
3 1.1916110582
151 1.2487512488
199 1.3812154696
654 1.4060742407
734 1.5006002401
5000 0.7436049970
