evaluations raw_y
1 20.0000000000
2 24.0000000000
7 30.0000000000
11 32.0000000000
44 34.0000000000
393 36.0000000000
5005 26.0000000000
evaluations raw_y
1 22.0000000000
2 26.0000000000
3 30.0000000000
10 32.0000000000
5005 28.0000000000
evaluations raw_y
1 26.0000000000
2 36.0000000000
5005 22.0000000000
evaluations raw_y
1 22.0000000000
2 32.0000000000
391 36.0000000000
5005 26.0000000000
evaluations raw_y
1 26.0000000000
3 28.0000000000
26 30.0000000000
52 32.0000000000
131 34.0000000000
5005 26.0000000000
evaluations raw_y
1 24.0000000000
4 26.0000000000
5 28.0000000000
15 30.0000000000
24 34.0000000000
5005 20.0000000000
evaluations raw_y
1 18.0000000000
2 24.0000000000
3 30.0000000000
73 32.0000000000
5005 20.0000000000
evaluations raw_y
1 26.0000000000
3 28.0000000000
4 30.0000000000
45 34.0000000000
137 36.0000000000
2079 38.0000000000
5005 26.0000000000
evaluations raw_y
1 26.0000000000
2 28.0000000000
4 30.0000000000
296 32.0000000000
303 34.0000000000
483 38.0000000000
5005 20.0000000000
evaluations raw_y
1 26.0000000000
2 32.0000000000
510 34.0000000000
1416 36.0000000000
1466 40.0000000000
5005 24.0000000000
evaluations raw_y
1 22.0000000000
2 28.0000000000
8 32.0000000000
28 34.0000000000
247 36.0000000000
4785 38.0000000000
5005 26.0000000000
evaluations raw_y
1 26.0000000000
8 28.0000000000
61 30.0000000000
5005 20.0000000000
evaluations raw_y
1 26.0000000000
6 32.0000000000
5005 22.0000000000
evaluations raw_y
1 26.0000000000
7 28.0000000000
13 32.0000000000
802 36.0000000000
1558 38.0000000000
5005 22.0000000000
evaluations raw_y
1 24.0000000000
5 36.0000000000
5005 26.0000000000
evaluations raw_y
1 28.0000000000
18 30.0000000000
265 32.0000000000
454 34.0000000000
5005 22.0000000000
evaluations raw_y
1 28.0000000000
31 30.0000000000
1316 32.0000000000
1383 34.0000000000
1400 36.0000000000
4732 38.0000000000
5005 22.0000000000
evaluations raw_y
1 32.0000000000
141 34.0000000000
2645 36.0000000000
2838 38.0000000000
5005 26.0000000000
evaluations raw_y
1 26.0000000000
11 32.0000000000
40 34.0000000000
1823 36.0000000000
5005 20.0000000000
evaluations raw_y
1 20.0000000000
2 30.0000000000
273 32.0000000000
503 34.0000000000
525 36.0000000000
3401 38.0000000000
5005 20.0000000000
