evaluations raw_y
1 1.0477787091
2 1.1737089202
3 1.4585764294
7 1.5451174289
22 1.6600265604
24 1.6778523490
26 1.8796992481
90 1.9747235387
144 2.3992322457
149 2.5987525988
647 2.6881720430
1944 2.7352297593
2494 2.8344671202
5012 0.9881422925
evaluations raw_y
1 1.2588116818
5 1.6960651289
8 1.8796992481
33 2.0525451560
62 2.0798668885
88 2.2603978300
200 2.3277467412
630 2.4366471735
1013 2.7352297593
1031 2.7839643653
1275 2.8344671202
3319 2.9411764706
3510 3.0562347188
5012 1.0620220901
evaluations raw_y
1 1.1394712853
3 1.6600265604
61 2.1367521368
434 2.5987525988
1290 2.6427061311
2061 2.8868360277
3526 3.4626038781
5012 1.6254876463
evaluations raw_y
1 1.0841283608
5 1.1478420569
10 1.2690355330
12 1.4585764294
16 1.6087516088
18 1.7531556802
47 2.0000000000
196 2.2281639929
338 2.4366471735
972 2.6427061311
1710 2.6881720430
2072 3.0562347188
5012 0.9758001561
evaluations raw_y
1 1.6254876463
5 2.0000000000
13 2.1079258010
370 2.2603978300
546 2.5987525988
818 2.9411764706
1986 2.9976019185
2156 3.3156498674
2311 3.4626038781
2798 3.5410764873
3189 4.2087542088
5012 1.8573551263
evaluations raw_y
1 1.2899896801
4 1.7146776406
10 1.8355359765
47 1.9025875190
111 2.3277467412
229 2.3629489603
892 2.6427061311
1082 3.2467532468
5012 1.7934002869
evaluations raw_y
1 1.4723203769
4 1.4863258026
10 1.6254876463
13 1.6960651289
51 1.9500780031
57 2.1367521368
426 2.1968365554
632 2.2935779817
804 2.5150905433
981 2.5562372188
1026 2.6881720430
1058 3.1806615776
1683 3.5410764873
2771 3.6231884058
2814 3.7091988131
3120 3.8940809969
4072 3.9936102236
5012 3.0562347188
evaluations raw_y
1 1.3935340022
15 1.7730496454
54 2.3629489603
335 2.4752475248
1355 2.6427061311
1839 2.8868360277
3560 2.9411764706
5012 1.1150758252
evaluations raw_y
1 1.0204081633
2 1.3116474292
7 1.5923566879
11 1.6425755585
13 1.9747235387
44 2.1367521368
223 2.4366471735
331 2.5150905433
703 2.7352297593
858 2.7839643653
993 3.1806615776
2240 3.6231884058
3321 3.7091988131
3685 3.7993920973
5012 2.0259319287
evaluations raw_y
1 0.6271951831
2 0.9578544061
3 1.5451174289
9 1.5605493134
22 1.6087516088
24 1.7337031900
34 2.2281639929
287 2.3629489603
734 2.5562372188
1474 2.6427061311
1724 3.3875338753
3264 3.7993920973
4430 4.2087542088
5012 2.6427061311
evaluations raw_y
1 1.2100677638
4 1.9500780031
20 2.1367521368
315 2.4366471735
398 2.4752475248
888 2.5562372188
1909 2.9976019185
5012 2.5150905433
evaluations raw_y
1 0.8532423208
2 1.9500780031
219 2.0259319287
235 2.1367521368
246 2.1663778163
1042 2.2603978300
1191 2.4366471735
2207 2.4752475248
2249 3.1172069825
3363 3.5410764873
3670 3.7091988131
5012 3.1806615776
evaluations raw_y
1 1.2291052114
2 1.2794268168
4 1.5605493134
8 1.6778523490
29 1.8142235123
49 1.9500780031
93 2.4752475248
439 2.7352297593
1148 3.0562347188
3672 3.1806615776
4155 3.2467532468
4474 3.5410764873
4844 3.6231884058
5012 2.7839643653
evaluations raw_y
1 1.0339123242
2 1.2291052114
4 1.3812154696
11 1.6425755585
13 1.7337031900
64 1.9260400616
87 2.1079258010
204 2.3629489603
281 2.3992322457
752 2.7352297593
1861 2.7839643653
4137 2.8344671202
4358 3.2467532468
5012 1.6425755585
evaluations raw_y
1 1.2794268168
8 1.2899896801
10 1.6425755585
17 1.9260400616
107 2.0259319287
234 2.0798668885
243 2.3992322457
258 2.5987525988
1524 2.6427061311
1750 2.6881720430
2130 2.7839643653
3237 2.9411764706
4419 2.9976019185
4473 3.4626038781
5012 0.9077705156
evaluations raw_y
1 1.7531556802
27 2.0000000000
57 2.0259319287
67 2.1968365554
194 2.3992322457
224 3.1806615776
5012 1.3007284079
evaluations raw_y
1 0.9349289454
2 1.0008006405
3 1.0620220901
4 1.2388503469
5 1.3935340022
9 1.7531556802
56 1.7730496454
100 1.7934002869
103 2.0000000000
170 2.1968365554
210 2.2281639929
503 2.4366471735
2246 2.9976019185
5012 1.6254876463
evaluations raw_y
1 1.6254876463
11 2.0259319287
14 2.1367521368
77 2.2603978300
218 2.5562372188
1056 2.7352297593
4023 2.8344671202
4624 2.8868360277
5012 1.0993843448
evaluations raw_y
1 0.9077705156
2 1.2007684918
3 1.2100677638
5 1.4318442153
26 1.7531556802
109 1.8355359765
133 2.2935779817
397 2.4366471735
695 2.5150905433
1783 2.6427061311
2621 3.3875338753
5012 0.9238728751
evaluations raw_y
1 1.1230907457
3 1.5006002401
6 1.5762925599
11 1.6778523490
22 1.9747235387
81 2.4752475248
283 2.6881720430
1200 3.0562347188
5012 1.1563367253
