evaluations raw_y
1 32.0000000000
247 34.0000000000
959 36.0000000000
3074 38.0000000000
5005 28.0000000000
evaluations raw_y
1 24.0000000000
3 26.0000000000
65 28.0000000000
5005 20.0000000000
evaluations raw_y
1 26.0000000000
23 28.0000000000
866 30.0000000000
1106 32.0000000000
1261 34.0000000000
1551 36.0000000000
4603 38.0000000000
5005 24.0000000000
evaluations raw_y
1 26.0000000000
2 28.0000000000
4 30.0000000000
127 32.0000000000
332 34.0000000000
1009 38.0000000000
5005 22.0000000000
evaluations raw_y
1 30.0000000000
101 32.0000000000
446 34.0000000000
5005 24.0000000000
evaluations raw_y
1 20.0000000000
2 22.0000000000
5 26.0000000000
11 28.0000000000
32 30.0000000000
202 32.0000000000
227 34.0000000000
331 36.0000000000
3489 38.0000000000
5005 26.0000000000
evaluations raw_y
1 20.0000000000
2 28.0000000000
67 30.0000000000
5005 18.0000000000
evaluations raw_y
1 24.0000000000
2 32.0000000000
1319 34.0000000000
1374 36.0000000000
1456 38.0000000000
5005 24.0000000000
evaluations raw_y
1 24.0000000000
2 28.0000000000
3 34.0000000000
244 36.0000000000
5005 26.0000000000
evaluations raw_y
1 22.0000000000
2 26.0000000000
10 28.0000000000
222 30.0000000000
5005 20.0000000000
evaluations raw_y
1 32.0000000000
5005 20.0000000000
evaluations raw_y
1 18.0000000000
2 24.0000000000
3 26.0000000000
5 34.0000000000
5005 14.0000000000
evaluations raw_y
1 22.0000000000
2 30.0000000000
23 32.0000000000
136 34.0000000000
4077 36.0000000000
5005 26.0000000000
evaluations raw_y
1 26.0000000000
4 34.0000000000
2796 36.0000000000
5005 26.0000000000
evaluations raw_y
1 26.0000000000
2 28.0000000000
4 30.0000000000
351 34.0000000000
5005 32.0000000000
evaluations raw_y
1 26.0000000000
4 28.0000000000
6 32.0000000000
8 34.0000000000
5005 16.0000000000
evaluations raw_y
1 28.0000000000
7 30.0000000000
21 32.0000000000
27 34.0000000000
2604 36.0000000000
5005 26.0000000000
evaluations raw_y
1 22.0000000000
2 24.0000000000
5 26.0000000000
6 32.0000000000
151 34.0000000000
807 36.0000000000
1064 38.0000000000
5005 18.0000000000
evaluations raw_y
1 32.0000000000
1305 36.0000000000
5005 24.0000000000
evaluations raw_y
1 16.0000000000
2 18.0000000000
3 22.0000000000
12 24.0000000000
101 26.0000000000
5005 24.0000000000
