evaluations raw_y
1 2.0259319287
5010 1.1150758252
evaluations raw_y
1 1.3572204126
4 1.5605493134
464 1.6778523490
697 1.6960651289
760 1.7337031900
828 1.7934002869
1070 1.8796992481
2017 2.0525451560
5010 0.5171700455
evaluations raw_y
1 0.9758001561
2 1.0407993339
3 1.1312217195
5 1.4585764294
10 1.6425755585
2211 1.8355359765
2571 1.8796992481
2943 1.9260400616
3871 1.9500780031
3981 2.0259319287
4636 2.1663778163
5010 1.0766580534
evaluations raw_y
1 1.4723203769
10 1.5006002401
59 1.5923566879
82 1.7337031900
175 1.7934002869
336 1.9500780031
401 2.0525451560
666 2.1079258010
842 2.1367521368
905 2.2603978300
3914 2.2935779817
5010 0.9520182788
evaluations raw_y
1 0.7263219059
2 1.2388503469
3 1.5605493134
6 1.8573551263
863 1.8796992481
1615 2.1367521368
5010 0.9881422925
evaluations raw_y
1 1.6600265604
9 1.9025875190
10 2.1079258010
3478 2.4752475248
5010 1.2007684918
evaluations raw_y
1 0.7617306520
2 1.0477787091
3 1.6600265604
13 2.0000000000
106 2.1968365554
111 2.2281639929
199 2.3992322457
211 2.4366471735
5010 0.6148548942
evaluations raw_y
1 1.2195121951
5 2.3629489603
5010 0.8821453776
evaluations raw_y
1 1.1071744907
2 1.4060742407
6 2.0798668885
890 2.2935779817
5010 0.7229612493
evaluations raw_y
1 1.0477787091
2 1.1230907457
4 1.5762925599
118 1.5923566879
370 1.6087516088
456 1.6254876463
470 1.7531556802
531 1.9260400616
680 1.9747235387
685 2.0525451560
853 2.2935779817
1196 2.9411764706
4212 4.0983606557
5010 1.5299877601
evaluations raw_y
1 1.0620220901
3 1.4585764294
5 1.7531556802
7 1.9260400616
217 2.3629489603
5010 0.5679236711
evaluations raw_y
1 1.0766580534
3 1.3227513228
7 1.4060742407
10 1.4863258026
11 1.5006002401
15 1.6087516088
19 1.7146776406
154 1.8573551263
384 1.9747235387
1702 2.0798668885
1717 2.1968365554
1737 2.5562372188
5010 0.3641130207
evaluations raw_y
1 1.3812154696
4 2.0259319287
5010 0.5720823799
evaluations raw_y
1 1.1916110582
2 1.2195121951
6 1.4060742407
8 1.6254876463
635 1.6960651289
2447 1.7730496454
5010 1.1071744907
evaluations raw_y
1 0.7002801120
2 1.3935340022
8 1.5451174289
12 1.8142235123
14 2.1663778163
5010 1.0766580534
evaluations raw_y
1 0.9578544061
2 1.0407993339
3 1.7146776406
1112 1.7337031900
1137 2.1968365554
1298 2.2603978300
4337 2.2935779817
4384 2.3992322457
5010 1.5605493134
evaluations raw_y
1 1.0917030568
3 1.3691128149
7 1.9260400616
14 1.9747235387
1237 2.0259319287
1411 2.1367521368
5010 1.0993843448
evaluations raw_y
1 1.6254876463
4 1.8573551263
11 2.0525451560
58 2.2281639929
64 2.4752475248
5010 1.1737089202
evaluations raw_y
1 0.4865706501
2 1.2588116818
5 1.5151515152
8 1.5762925599
9 2.1367521368
467 2.2281639929
5010 0.8486082824
evaluations raw_y
1 1.3116474292
4 1.6960651289
5010 0.4648568241
