evaluations raw_y
1 0.7229612493
3 1.5605493134
21 1.7531556802
156 1.9747235387
188 2.0798668885
343 2.6427061311
5000 1.9260400616
evaluations raw_y
1 1.0271158587
2 1.4723203769
11 1.5762925599
18 1.8355359765
744 1.8796992481
752 1.9500780031
804 2.0798668885
810 2.3629489603
5000 1.1478420569
evaluations raw_y
1 1.0620220901
2 1.0993843448
3 1.3116474292
13 1.5605493134
59 1.5923566879
137 1.6778523490
205 1.9260400616
258 2.1968365554
2640 2.4752475248
2832 2.5150905433
5000 0.7002801120
evaluations raw_y
1 1.0137875101
3 1.3935340022
4 1.4188422247
6 1.8142235123
14 1.8796992481
113 2.2935779817
550 2.5150905433
5000 1.5151515152
evaluations raw_y
1 1.3007284079
6 1.5151515152
8 1.9260400616
17 1.9500780031
44 1.9747235387
129 2.5150905433
865 2.9411764706
5000 0.4015419210
evaluations raw_y
1 1.7337031900
17 1.9260400616
39 1.9500780031
417 2.1367521368
422 2.1663778163
844 2.1968365554
949 2.2603978300
1815 2.3629489603
3086 2.3992322457
3412 2.5150905433
4869 2.7352297593
5000 1.0137875101
evaluations raw_y
1 0.8350033400
2 1.1478420569
3 1.5006002401
10 2.2281639929
705 2.2603978300
1576 2.3277467412
2239 2.3629489603
5000 1.2899896801
evaluations raw_y
1 1.2588116818
2 1.5762925599
20 2.6881720430
5000 1.1563367253
evaluations raw_y
1 0.9349289454
2 1.1563367253
4 1.2690355330
5 1.5762925599
6 1.6778523490
42 1.7337031900
66 2.0525451560
76 2.1968365554
102 2.2935779817
327 2.5562372188
5000 1.7337031900
evaluations raw_y
1 1.4723203769
16 1.5151515152
18 1.6778523490
21 1.6960651289
42 1.7146776406
74 1.9500780031
2064 2.1079258010
2415 2.1367521368
2434 2.2281639929
2667 2.2935779817
3032 2.3629489603
5000 1.4060742407
evaluations raw_y
1 1.5151515152
2 1.5299877601
10 1.5451174289
11 1.6778523490
13 1.9500780031
134 2.1968365554
593 2.2281639929
1503 2.2935779817
1601 2.3277467412
2030 2.5150905433
5000 0.4690431520
evaluations raw_y
1 1.4318442153
2 1.5451174289
3 1.6087516088
12 1.6254876463
42 1.7146776406
62 1.7934002869
129 1.8142235123
133 2.1367521368
302 2.2603978300
347 2.3277467412
2696 2.3629489603
5000 0.9405568096
evaluations raw_y
1 0.8674531575
3 0.8722958828
5 0.9130752374
6 1.4188422247
8 1.7730496454
18 1.9747235387
1828 2.0798668885
1852 2.1663778163
1961 2.1968365554
2029 2.2603978300
2046 2.3629489603
2064 2.4366471735
2079 2.5562372188
2125 3.0562347188
5000 2.0798668885
evaluations raw_y
1 0.7692307692
2 1.0137875101
7 1.2007684918
8 1.5299877601
20 1.6087516088
23 1.6600265604
36 1.7146776406
48 1.8796992481
59 2.1663778163
75 2.2281639929
161 2.3277467412
189 2.5150905433
3284 2.6881720430
4344 2.7839643653
4737 3.0562347188
5000 1.2899896801
evaluations raw_y
1 0.8261731659
2 0.8973438622
3 0.9293680297
4 1.0072522160
5 1.1071744907
8 1.2291052114
12 1.2899896801
14 1.4585764294
18 1.4723203769
24 1.6600265604
91 1.7934002869
147 2.1079258010
154 2.4752475248
440 2.5150905433
5000 0.9944311854
evaluations raw_y
1 0.8626639061
2 1.4060742407
4 1.6778523490
5 1.7730496454
100 1.7934002869
107 1.9025875190
160 2.0000000000
311 2.0259319287
344 2.1367521368
791 2.5987525988
5000 1.4585764294
evaluations raw_y
1 1.6425755585
17 1.6600265604
42 1.8355359765
107 1.9260400616
264 2.0798668885
559 2.2935779817
580 2.4752475248
5000 0.9578544061
evaluations raw_y
1 1.1737089202
4 1.3007284079
5 1.9260400616
301 2.0000000000
399 2.1079258010
611 2.1968365554
5000 1.1478420569
evaluations raw_y
1 0.8305647841
2 0.9077705156
4 1.1478420569
5 1.1563367253
6 1.3935340022
17 1.4318442153
46 1.4863258026
72 1.5762925599
87 2.5150905433
2352 2.5562372188
2359 2.5987525988
2369 2.8868360277
4362 3.0562347188
5000 0.8440243079
evaluations raw_y
1 1.1150758252
6 1.2487512488
9 1.2794268168
11 1.5451174289
17 1.6254876463
22 1.6960651289
32 1.7146776406
35 1.8796992481
36 1.9025875190
182 2.0525451560
347 2.2935779817
523 2.3992322457
4706 2.5150905433
5000 0.8579272478
