evaluations raw_y
1 1.1312217195
2 1.2007684918
3 1.5006002401
5 1.6254876463
14 1.9260400616
41 2.0525451560
187 2.1663778163
504 2.2935779817
1845 2.5150905433
2224 2.5987525988
2522 2.6427061311
5000 1.0271158587
evaluations raw_y
1 1.2195121951
2 1.2487512488
3 1.3007284079
4 1.6254876463
20 1.7730496454
25 2.1663778163
53 2.2603978300
207 2.4752475248
4307 2.5562372188
5000 1.4450867052
evaluations raw_y
1 1.2100677638
4 1.4318442153
5 1.5923566879
7 1.7146776406
21 2.0525451560
22 2.2603978300
1373 2.3629489603
1852 2.5562372188
3351 3.0562347188
5000 1.0008006405
evaluations raw_y
1 1.0620220901
2 1.0692899914
4 1.2388503469
5 1.5762925599
17 1.6778523490
76 1.7531556802
85 1.8355359765
119 1.8796992481
122 2.0259319287
457 2.1968365554
686 2.5150905433
2211 2.7839643653
5000 1.0620220901
evaluations raw_y
1 0.6731287022
2 1.0841283608
3 1.5299877601
6 1.8796992481
13 2.0259319287
743 2.0798668885
911 2.5150905433
1464 2.6427061311
2495 2.6881720430
5000 1.0993843448
evaluations raw_y
1 1.1649580615
3 1.1825922422
5 1.6425755585
34 2.1367521368
82 2.1968365554
142 2.3629489603
2014 3.1172069825
5000 0.8871540099
evaluations raw_y
1 0.4911591356
2 0.8674531575
3 1.3935340022
6 1.5151515152
8 1.8796992481
37 2.1367521368
233 2.1663778163
433 2.1968365554
905 2.2281639929
1453 2.3629489603
1811 2.7352297593
5000 1.1916110582
evaluations raw_y
1 1.1394712853
4 1.3812154696
13 1.4060742407
14 1.5923566879
24 2.0259319287
45 2.3629489603
2964 2.5987525988
3884 2.7352297593
4401 3.1172069825
5000 0.8922198430
evaluations raw_y
1 0.5893446488
2 0.9944311854
3 1.0072522160
5 1.0917030568
6 1.1563367253
7 1.2388503469
8 1.3227513228
16 1.3935340022
29 1.7337031900
52 1.7934002869
58 2.6427061311
5000 0.5849321479
evaluations raw_y
1 0.8175277959
3 1.4723203769
4 2.1079258010
866 2.3629489603
1740 2.5150905433
2379 2.5987525988
4661 2.6881720430
5000 1.6778523490
evaluations raw_y
1 1.3007284079
2 1.8355359765
79 2.0525451560
84 2.3277467412
124 2.3992322457
175 3.3875338753
5000 1.3340448239
evaluations raw_y
1 1.3007284079
5 1.5762925599
19 1.6087516088
48 1.8573551263
107 2.0000000000
214 2.0259319287
621 2.3277467412
2125 3.1806615776
5000 1.0841283608
evaluations raw_y
1 0.6322711179
2 1.4318442153
25 1.5605493134
36 1.9747235387
158 2.3629489603
819 2.3992322457
1761 2.5987525988
1942 2.8344671202
5000 1.1825922422
evaluations raw_y
1 2.0000000000
682 2.0798668885
816 2.1367521368
844 2.1663778163
1034 2.3629489603
1505 2.5150905433
4372 2.5562372188
5000 1.0692899914
evaluations raw_y
1 1.0271158587
3 1.5299877601
5 1.6087516088
7 1.6425755585
10 1.7730496454
19 1.8355359765
630 2.5150905433
1365 2.8868360277
5000 1.3812154696
evaluations raw_y
1 0.9819324430
3 1.0271158587
4 1.3691128149
6 1.3935340022
15 1.7934002869
16 1.9500780031
36 2.0259319287
52 2.1663778163
227 2.3277467412
2303 2.3629489603
2499 2.6881720430
5000 1.2487512488
evaluations raw_y
1 1.3935340022
6 1.6960651289
136 2.4366471735
698 2.5562372188
723 2.6427061311
3514 2.8344671202
5000 0.9238728751
evaluations raw_y
1 1.2690355330
3 1.3007284079
4 1.5451174289
45 1.7730496454
54 1.7934002869
86 1.8573551263
112 1.8796992481
134 1.9025875190
168 1.9747235387
185 2.0000000000
234 2.0259319287
253 2.4366471735
306 2.5987525988
310 2.6881720430
5000 1.1312217195
evaluations raw_y
1 0.7331378299
2 1.1150758252
6 1.1563367253
7 1.5451174289
24 1.5923566879
29 1.7531556802
112 1.7730496454
120 2.0259319287
164 2.1663778163
575 2.3992322457
1287 2.4366471735
3077 2.9976019185
5000 1.3227513228
evaluations raw_y
1 0.9819324430
2 2.0259319287
59 2.0525451560
68 2.4752475248
5000 1.3572204126
