evaluations raw_y
1 0.9637625289
2 1.4585764294
5 1.9747235387
1413 2.0798668885
1566 2.1079258010
1698 2.5150905433
5002 0.8132726090
evaluations raw_y
1 1.2291052114
5 1.3455328310
8 1.4188422247
14 1.4863258026
19 1.6600265604
37 1.8796992481
227 2.0798668885
480 2.5987525988
4401 2.7839643653
5002 0.7846829881
evaluations raw_y
1 2.0525451560
15 2.2603978300
557 2.3992322457
5002 0.4958349861
evaluations raw_y
1 1.2794268168
3 1.5151515152
9 1.5299877601
20 2.2281639929
146 2.2935779817
5002 0.4036164030
evaluations raw_y
1 1.2291052114
55 1.5151515152
58 1.5451174289
123 1.5605493134
291 1.5923566879
339 1.6425755585
340 1.8573551263
349 1.8796992481
515 2.2603978300
5002 0.9578544061
evaluations raw_y
1 0.7196315486
2 1.2899896801
9 1.7146776406
26 1.9747235387
38 2.0000000000
79 2.1079258010
85 2.3992322457
3016 2.5150905433
4971 2.5562372188
5002 0.7066139062
evaluations raw_y
1 1.1230907457
2 1.5006002401
11 1.6960651289
16 1.9260400616
373 2.1367521368
684 2.2281639929
705 2.6881720430
3178 2.7352297593
5002 0.6029908345
evaluations raw_y
1 0.7807620237
2 0.8394895903
3 1.2690355330
4 1.8573551263
119 2.0798668885
338 2.1079258010
810 2.2935779817
1767 2.5987525988
5002 0.9637625289
evaluations raw_y
1 0.9238728751
2 1.3572204126
14 1.3812154696
18 1.6425755585
125 1.6960651289
127 1.7730496454
141 1.8573551263
147 2.2603978300
582 2.4752475248
5002 0.7926442613
evaluations raw_y
1 1.6778523490
3 1.7531556802
5 1.8142235123
21 2.0525451560
34 2.2603978300
2887 2.3277467412
5002 1.2690355330
evaluations raw_y
1 0.6702412869
2 0.9349289454
3 1.3116474292
4 1.4450867052
11 2.0259319287
5002 0.7400828893
evaluations raw_y
1 0.7066139062
2 1.3935340022
6 1.6778523490
70 1.7730496454
74 1.8796992481
241 2.2281639929
3672 2.3992322457
5002 0.5054589567
evaluations raw_y
1 0.9293680297
3 1.1230907457
13 1.2690355330
63 1.5923566879
114 1.7337031900
4706 1.7730496454
4787 1.7934002869
5002 0.9520182788
evaluations raw_y
1 0.7098239637
2 1.3340448239
7 1.3691128149
12 1.5151515152
24 1.8142235123
50 1.8796992481
150 1.9747235387
443 2.0259319287
481 2.0798668885
1095 2.1367521368
1130 2.2603978300
1151 2.6427061311
1180 2.7352297593
5002 1.0137875101
evaluations raw_y
1 0.9520182788
3 1.5151515152
11 2.1968365554
552 2.4752475248
820 2.5987525988
5002 1.3935340022
evaluations raw_y
1 0.9349289454
2 1.2690355330
5 1.2899896801
6 1.5923566879
8 1.7337031900
26 2.1367521368
810 2.4752475248
5002 1.1478420569
evaluations raw_y
1 1.0841283608
2 1.4318442153
5 1.6425755585
6 1.6778523490
10 2.0000000000
19 2.2935779817
75 2.4752475248
1873 2.5987525988
5002 1.0692899914
evaluations raw_y
1 1.0072522160
3 1.0271158587
5 1.4318442153
6 1.7531556802
10 2.1663778163
5002 1.1071744907
evaluations raw_y
1 1.6254876463
17 1.6425755585
19 1.8796992481
246 1.9025875190
262 1.9747235387
471 2.1079258010
689 2.2281639929
1474 2.2603978300
1729 2.3629489603
2214 2.6881720430
5002 0.9578544061
evaluations raw_y
1 1.4060742407
5 1.9260400616
92 1.9500780031
158 2.3277467412
766 3.3156498674
5002 0.8175277959
