evaluations raw_y
1 0.9130752374
2 1.9025875190
3 2.3277467412
56 2.5150905433
469 2.7839643653
5002 0.7692307692
evaluations raw_y
1 0.7966857871
2 0.8305647841
3 1.6778523490
6 1.8355359765
42 1.9260400616
74 2.0000000000
236 2.2281639929
326 2.3629489603
923 2.5987525988
3611 2.7839643653
5002 1.9025875190
evaluations raw_y
1 1.7934002869
3 2.0259319287
1185 2.0525451560
1193 2.0798668885
1664 2.7839643653
5002 1.2388503469
evaluations raw_y
1 0.8440243079
2 1.8142235123
148 1.8796992481
740 1.9260400616
912 1.9747235387
1013 2.0798668885
1099 2.1367521368
1495 2.2935779817
3048 2.3992322457
4439 2.5987525988
4762 2.8344671202
5002 0.5294366794
evaluations raw_y
1 1.4188422247
10 1.6425755585
16 1.7730496454
23 1.8355359765
44 1.8796992481
296 1.9747235387
346 2.1663778163
598 2.1968365554
1616 2.3629489603
2556 3.0562347188
5002 0.8175277959
evaluations raw_y
1 0.8007687380
2 0.9184423218
3 1.3572204126
8 2.5562372188
1072 2.6881720430
5002 1.1230907457
evaluations raw_y
1 0.9881422925
2 1.0477787091
3 1.2899896801
6 1.7337031900
1915 2.1079258010
2285 2.2281639929
2766 2.2603978300
3265 2.5150905433
5002 1.2487512488
evaluations raw_y
1 1.3812154696
5 1.5923566879
12 1.9500780031
247 2.0525451560
2792 2.1968365554
3082 2.3629489603
5002 0.9293680297
evaluations raw_y
1 0.8440243079
3 1.1825922422
5 1.3116474292
7 1.4188422247
30 1.6778523490
70 2.2281639929
1229 2.7839643653
5002 0.8722958828
evaluations raw_y
1 1.2291052114
7 1.5605493134
20 1.8573551263
42 2.5987525988
490 2.9976019185
5002 1.1563367253
evaluations raw_y
1 1.2388503469
2 1.4863258026
7 2.1663778163
2711 2.3629489603
5002 0.7297139521
evaluations raw_y
1 1.4450867052
9 1.6960651289
145 1.7146776406
269 1.8142235123
322 1.9747235387
337 2.0798668885
761 3.1806615776
5002 0.7130633200
evaluations raw_y
1 1.0766580534
2 1.1737089202
4 1.2487512488
7 1.7531556802
35 1.8796992481
94 2.4366471735
1212 2.5987525988
4411 2.6427061311
5002 0.7507507508
evaluations raw_y
1 1.0917030568
4 1.2100677638
8 1.4723203769
21 1.5605493134
56 1.6425755585
96 2.0798668885
513 2.2935779817
1819 2.3629489603
3414 2.3992322457
3544 2.4366471735
4603 2.4752475248
5002 0.9025270758
evaluations raw_y
1 1.7730496454
80 1.9025875190
145 2.1663778163
266 2.3277467412
462 2.6881720430
5002 0.1900562567
evaluations raw_y
1 1.1312217195
3 1.4863258026
6 1.9500780031
3340 2.1663778163
3936 2.5562372188
4407 2.5987525988
5002 1.1916110582
evaluations raw_y
1 0.6297229219
2 0.7966857871
3 0.9293680297
5 1.1478420569
17 1.1563367253
21 1.3340448239
35 1.5451174289
82 1.6600265604
111 1.6778523490
260 1.9500780031
301 2.2603978300
1001 2.3277467412
3272 2.5150905433
5002 0.9758001561
evaluations raw_y
1 0.4187604690
2 1.4585764294
5 1.7531556802
114 1.8142235123
134 1.8573551263
156 1.8796992481
162 2.0259319287
5002 0.6731287022
evaluations raw_y
1 1.1230907457
3 1.1649580615
5 1.7337031900
11 1.7730496454
179 1.8142235123
236 2.1079258010
238 2.1663778163
267 2.6427061311
5002 1.0204081633
evaluations raw_y
1 1.1394712853
3 1.4723203769
8 1.9500780031
471 2.6427061311
927 2.7839643653
5002 1.1394712853
