evaluations raw_y
1 0.7263219059
2 1.3812154696
11 1.7934002869
35 1.9025875190
68 1.9260400616
156 1.9747235387
457 2.0259319287
471 2.2281639929
647 2.3629489603
1929 2.3992322457
2424 2.5562372188
5005 0.7846829881
evaluations raw_y
1 1.2794268168
10 1.5006002401
23 1.5762925599
27 1.6778523490
68 2.0000000000
199 2.1367521368
573 2.8868360277
2178 3.6231884058
5005 1.0137875101
evaluations raw_y
1 0.9349289454
2 1.0692899914
6 1.2007684918
11 1.4585764294
39 1.7934002869
49 1.8142235123
110 1.8355359765
122 1.9260400616
240 2.2281639929
1115 2.5987525988
5005 1.2899896801
evaluations raw_y
1 0.4990019960
2 1.5151515152
5 1.5605493134
26 1.6087516088
30 2.0798668885
500 2.2603978300
730 2.3277467412
1384 2.3629489603
1410 2.3992322457
2568 2.8344671202
5005 1.5605493134
evaluations raw_y
1 1.1478420569
2 1.3227513228
13 1.4585764294
37 1.4863258026
60 1.5451174289
174 1.6778523490
201 1.6960651289
315 2.0000000000
549 2.0259319287
965 2.4752475248
1926 2.5150905433
5005 1.0137875101
evaluations raw_y
1 0.5763024435
2 0.7730364873
3 0.9578544061
5 1.2487512488
7 1.3340448239
8 1.7934002869
11 2.0259319287
308 2.1079258010
1139 2.2935779817
2813 2.4752475248
3310 2.5987525988
3897 2.7839643653
5005 1.7146776406
evaluations raw_y
1 0.9758001561
2 1.0477787091
5 1.2195121951
6 1.3340448239
10 1.5451174289
12 1.5762925599
17 1.6600265604
37 2.1663778163
117 2.2281639929
149 2.2935779817
861 2.5987525988
2956 3.0562347188
5005 1.1737089202
evaluations raw_y
1 0.9025270758
3 1.1150758252
5 1.5299877601
6 1.9025875190
17 1.9747235387
35 3.1806615776
5005 1.1230907457
evaluations raw_y
1 1.4450867052
12 1.9500780031
234 2.2281639929
553 2.2935779817
731 2.3277467412
2450 2.3629489603
2575 2.3992322457
5005 1.2487512488
evaluations raw_y
1 1.2195121951
3 1.2487512488
10 1.5151515152
19 1.6087516088
21 1.8796992481
529 2.1663778163
669 2.2281639929
760 2.3277467412
2784 2.3992322457
4835 2.4752475248
4847 2.8868360277
5005 0.6400409626
evaluations raw_y
1 1.0137875101
2 1.3812154696
4 1.4060742407
5 1.4863258026
26 1.5006002401
38 1.5923566879
49 1.6600265604
58 1.6960651289
178 1.8796992481
214 1.9747235387
221 2.0259319287
267 2.2935779817
991 2.3629489603
1802 2.3992322457
3271 2.6881720430
4021 2.9976019185
5005 1.7146776406
evaluations raw_y
1 0.9293680297
3 1.1312217195
6 1.2588116818
7 1.6600265604
50 2.0000000000
108 2.1968365554
1235 2.5150905433
1800 2.5987525988
5005 1.5006002401
evaluations raw_y
1 1.0766580534
2 1.3007284079
5 1.8573551263
24 2.4752475248
2254 2.5562372188
5005 1.2291052114
evaluations raw_y
1 1.1563367253
3 1.2487512488
7 1.3455328310
9 1.6600265604
18 1.8796992481
27 2.1079258010
460 2.1367521368
845 2.5150905433
2060 2.7352297593
4071 2.8868360277
5005 1.1150758252
evaluations raw_y
1 0.8821453776
2 1.1563367253
3 1.1825922422
5 1.1916110582
8 1.2195121951
13 1.6254876463
43 1.9500780031
119 2.1367521368
839 2.1968365554
938 2.3277467412
1380 2.3629489603
1529 2.3992322457
2646 2.6427061311
5005 0.6731287022
evaluations raw_y
1 1.2690355330
3 1.3691128149
4 1.5299877601
15 1.6425755585
38 1.6778523490
39 1.9260400616
156 2.0525451560
291 2.1367521368
809 2.1968365554
1654 2.2281639929
2729 2.2603978300
2831 2.5150905433
2898 2.5562372188
5005 0.7507507508
evaluations raw_y
1 0.8871540099
2 1.1563367253
7 1.1737089202
8 1.3935340022
11 1.5762925599
12 1.9025875190
40 2.1367521368
339 2.2935779817
1623 2.4366471735
1647 2.4752475248
5005 0.9130752374
evaluations raw_y
1 1.0477787091
4 1.3935340022
5 1.4188422247
8 1.7337031900
19 1.8355359765
122 2.0000000000
396 2.5987525988
3854 2.8344671202
5005 0.8175277959
evaluations raw_y
1 1.3691128149
14 1.5299877601
32 1.7146776406
139 1.7337031900
154 1.8142235123
215 1.9025875190
489 2.1367521368
1160 2.6427061311
1461 2.6881720430
5005 2.0525451560
evaluations raw_y
1 1.1230907457
2 1.2100677638
8 1.6778523490
53 1.6960651289
71 1.7531556802
77 1.8142235123
101 1.8573551263
207 1.8796992481
254 1.9025875190
294 2.2603978300
516 2.3277467412
1601 2.4366471735
1689 2.4752475248
5005 1.4723203769
