evaluations raw_y
1 1.0477787091
2 1.1737089202
3 1.4585764294
10 1.5151515152
17 1.6254876463
37 1.8573551263
42 1.9260400616
84 2.1367521368
175 2.1968365554
181 2.3629489603
184 2.3992322457
202 2.7839643653
298 2.8868360277
1584 2.9976019185
1682 3.3875338753
5016 2.7839643653
evaluations raw_y
1 1.6425755585
8 1.9500780031
12 2.1367521368
62 2.5562372188
187 2.6427061311
208 2.7352297593
355 2.7839643653
406 2.8868360277
767 3.3156498674
920 3.3875338753
2051 3.4626038781
3032 3.7993920973
5016 3.2467532468
evaluations raw_y
1 0.7066139062
2 1.3340448239
3 1.3691128149
10 1.4585764294
12 1.7337031900
34 1.7730496454
35 2.0000000000
48 2.0259319287
150 2.2935779817
163 2.4366471735
195 2.6881720430
202 2.8344671202
322 3.0562347188
373 3.1172069825
1665 3.4626038781
5016 2.5987525988
evaluations raw_y
1 1.3455328310
3 1.4723203769
6 1.5605493134
33 1.5762925599
34 1.5923566879
35 2.0000000000
58 2.2281639929
116 2.4752475248
123 3.0562347188
1144 3.2467532468
5016 2.2603978300
evaluations raw_y
1 1.3007284079
2 1.9747235387
94 2.1079258010
121 2.4366471735
128 2.7839643653
703 2.8344671202
1481 2.8868360277
5016 2.8868360277
evaluations raw_y
1 1.0620220901
4 1.1478420569
5 1.2100677638
6 1.6425755585
46 2.1663778163
68 2.2281639929
118 2.5987525988
242 3.2467532468
5016 2.1968365554
evaluations raw_y
1 1.2195121951
2 1.3227513228
3 1.4188422247
4 1.5006002401
5 1.5923566879
14 1.6600265604
19 1.7730496454
20 1.9025875190
111 2.1367521368
155 2.1968365554
165 2.2603978300
178 2.4366471735
200 2.8344671202
202 3.1806615776
246 3.3156498674
5016 1.3455328310
evaluations raw_y
1 1.0841283608
4 1.3691128149
15 1.5299877601
26 2.1663778163
44 2.5987525988
117 2.7839643653
453 2.9411764706
724 3.0562347188
818 3.1806615776
5016 3.1806615776
evaluations raw_y
1 0.9293680297
4 0.9697439876
5 1.0548523207
7 2.0259319287
104 2.0525451560
113 2.1079258010
136 2.2603978300
394 2.6881720430
458 3.3156498674
527 3.3875338753
629 3.6231884058
5016 3.6231884058
evaluations raw_y
1 0.8132726090
3 0.9184423218
4 0.9405568096
5 1.4863258026
6 1.6425755585
14 2.0798668885
91 2.1663778163
160 2.2935779817
183 2.4752475248
230 2.5562372188
242 2.6881720430
304 2.9976019185
411 3.1806615776
475 3.3156498674
5016 3.3156498674
evaluations raw_y
1 1.0072522160
2 1.2690355330
4 1.4585764294
10 1.9025875190
105 2.0000000000
213 2.3277467412
360 2.4752475248
427 2.7839643653
3316 3.1806615776
5016 2.5150905433
evaluations raw_y
1 1.0008006405
2 1.4863258026
7 1.6254876463
27 1.7337031900
39 1.8355359765
77 1.8573551263
108 2.0000000000
110 2.0798668885
121 2.2935779817
135 2.3992322457
156 2.6427061311
174 2.6881720430
201 3.1806615776
262 3.3156498674
5016 3.3156498674
evaluations raw_y
1 1.7337031900
29 2.1663778163
269 2.2935779817
397 2.5150905433
463 2.5562372188
469 2.6881720430
496 2.8868360277
838 3.0562347188
1470 3.7091988131
1652 3.7993920973
5016 1.6087516088
evaluations raw_y
1 1.5006002401
3 1.8355359765
68 2.0525451560
154 2.3992322457
346 2.7352297593
512 3.1172069825
1784 3.3875338753
5016 2.3277467412
evaluations raw_y
1 1.1312217195
2 1.3227513228
4 1.7531556802
7 1.8796992481
59 2.4366471735
254 2.4752475248
260 2.5150905433
297 2.5562372188
300 2.8868360277
351 3.3875338753
2837 3.7091988131
5016 2.1968365554
evaluations raw_y
1 1.3340448239
3 1.4188422247
41 1.8573551263
58 1.8796992481
90 2.0000000000
160 2.0798668885
187 2.1663778163
226 2.3629489603
250 2.9411764706
301 3.1172069825
385 3.6231884058
5016 2.2935779817
evaluations raw_y
1 0.7365939894
2 1.0137875101
3 1.1312217195
4 1.4188422247
10 1.5762925599
23 1.6087516088
34 1.6425755585
45 2.0259319287
99 2.1367521368
108 2.8868360277
159 3.1172069825
4237 3.1806615776
5016 3.1806615776
evaluations raw_y
1 1.8355359765
22 1.8796992481
50 1.9747235387
65 2.2281639929
86 2.4366471735
129 2.5562372188
181 2.5987525988
294 2.6881720430
321 2.7352297593
385 3.3156498674
475 3.3875338753
1413 3.7993920973
2545 3.8940809969
5016 3.1806615776
evaluations raw_y
1 0.4553734062
2 1.0993843448
3 1.1649580615
4 1.5605493134
12 1.7531556802
66 2.0000000000
125 2.1663778163
145 2.1968365554
152 2.3277467412
155 2.3992322457
194 2.6427061311
273 2.9411764706
313 2.9976019185
346 3.3156498674
433 3.3875338753
5016 2.5987525988
evaluations raw_y
1 1.2487512488
3 1.2690355330
4 1.4863258026
10 2.1079258010
144 2.4752475248
168 2.5150905433
169 2.7839643653
201 2.9411764706
238 3.1806615776
1537 3.3156498674
2081 3.4626038781
2146 3.7091988131
5016 3.1172069825
