evaluations raw_y
1 1.0477787091
2 1.1737089202
6 1.5151515152
12 1.7146776406
41 2.2281639929
68 2.6881720430
171 3.1806615776
5000 2.2603978300
evaluations raw_y
1 1.1825922422
2 1.2291052114
3 1.4723203769
5 1.5923566879
12 1.6778523490
15 1.9500780031
18 2.4366471735
46 2.7839643653
64 3.2467532468
670 3.3156498674
1323 3.6231884058
5000 1.2794268168
evaluations raw_y
1 2.0798668885
40 2.5987525988
94 2.8868360277
96 3.3156498674
5000 2.5562372188
evaluations raw_y
1 1.2794268168
3 1.3812154696
5 1.6600265604
11 1.7146776406
44 1.7531556802
85 2.0259319287
125 2.1079258010
170 2.7839643653
5000 1.8796992481
evaluations raw_y
1 1.1394712853
8 1.2195121951
9 1.2588116818
19 1.4318442153
31 2.0525451560
72 2.1079258010
161 2.3277467412
333 2.3992322457
391 2.4366471735
445 2.6881720430
5000 2.0000000000
evaluations raw_y
1 0.6480041472
2 1.3227513228
9 1.5299877601
14 1.6600265604
37 1.6778523490
44 1.7730496454
47 1.8142235123
67 1.9747235387
82 2.2281639929
83 2.3277467412
114 2.6427061311
175 2.7839643653
269 2.8868360277
4483 3.0562347188
4576 3.3156498674
5000 3.3156498674
evaluations raw_y
1 1.4060742407
11 1.5605493134
265 1.8796992481
297 1.9500780031
300 2.3992322457
319 2.4366471735
328 2.7352297593
332 3.1806615776
5000 1.6778523490
evaluations raw_y
1 0.9944311854
3 1.3227513228
20 1.4318442153
21 1.8355359765
33 2.0798668885
46 2.8344671202
475 3.0562347188
930 3.4626038781
965 3.5410764873
1005 3.7993920973
5000 2.2281639929
evaluations raw_y
1 1.6960651289
22 1.8573551263
32 1.9025875190
33 2.5987525988
85 2.6881720430
109 2.7352297593
150 3.1172069825
477 3.1806615776
925 3.6231884058
5000 2.1663778163
evaluations raw_y
1 0.8922198430
2 1.2899896801
251 1.3116474292
264 1.5762925599
279 1.6425755585
408 1.6960651289
421 1.7730496454
452 2.4366471735
2604 2.5987525988
2688 2.6427061311
3247 2.7839643653
3486 3.3156498674
5000 2.3992322457
evaluations raw_y
1 1.7337031900
62 1.8573551263
81 1.9500780031
132 2.1367521368
158 2.1663778163
247 2.4752475248
904 2.5150905433
1230 2.5562372188
2080 2.6427061311
2160 2.6881720430
5000 1.4863258026
evaluations raw_y
1 1.3572204126
18 1.6960651289
37 1.7934002869
47 1.9747235387
162 2.0798668885
202 2.1663778163
250 2.2603978300
281 2.3277467412
295 2.4366471735
303 2.5562372188
1138 2.8344671202
3233 3.7091988131
5000 2.1968365554
evaluations raw_y
1 0.9520182788
2 1.3340448239
3 1.5006002401
14 2.0798668885
33 2.1663778163
64 2.4752475248
257 2.7352297593
558 2.7839643653
1745 2.8868360277
3980 2.9411764706
4068 3.1806615776
4262 3.3156498674
4905 3.7091988131
4945 4.3252595156
5000 1.9747235387
evaluations raw_y
1 0.7966857871
2 1.4863258026
5 1.6600265604
18 1.7730496454
29 1.8355359765
31 2.1663778163
45 2.2281639929
47 2.5150905433
61 2.5987525988
213 2.7352297593
257 3.5410764873
5000 2.1367521368
evaluations raw_y
1 1.6600265604
7 2.4752475248
260 2.5150905433
286 2.6427061311
292 2.7839643653
305 2.8868360277
399 2.9976019185
5000 1.6425755585
evaluations raw_y
1 1.1737089202
3 1.1825922422
4 1.2291052114
8 1.2388503469
31 1.6425755585
51 1.8142235123
62 1.8796992481
81 1.9260400616
88 2.5987525988
5000 0.9025270758
evaluations raw_y
1 1.2195121951
2 1.7337031900
32 2.1079258010
86 2.5562372188
2075 2.6427061311
2099 2.7839643653
5000 1.7337031900
evaluations raw_y
1 0.9520182788
4 1.6600265604
8 1.9260400616
25 2.0259319287
40 2.0798668885
42 2.2935779817
78 2.3629489603
89 2.8344671202
115 2.8868360277
117 3.3156498674
179 3.5410764873
5000 2.8868360277
evaluations raw_y
1 0.8871540099
2 0.9077705156
3 0.9944311854
4 1.5451174289
8 1.6778523490
36 2.1079258010
98 2.1367521368
284 2.1663778163
302 2.4752475248
370 2.6881720430
446 2.7839643653
541 3.0562347188
956 3.1172069825
5000 2.8344671202
evaluations raw_y
1 0.9238728751
2 1.0137875101
3 1.3935340022
7 1.5605493134
10 1.6960651289
12 2.0525451560
42 2.1079258010
59 2.1968365554
71 3.2467532468
5000 3.2467532468
