evaluations raw_y
1 0.9697439876
2 1.5762925599
13 1.8355359765
41 2.0259319287
142 2.4366471735
2106 2.4752475248
2974 2.5150905433
5010 0.8305647841
evaluations raw_y
1 0.7471607890
2 1.5923566879
38 1.7337031900
44 1.8355359765
49 1.9025875190
77 2.2281639929
113 2.2603978300
193 2.5562372188
4180 3.1172069825
5010 0.9637625289
evaluations raw_y
1 1.1563367253
3 1.4060742407
4 1.6778523490
18 1.7146776406
46 1.9500780031
61 2.0259319287
79 2.1079258010
413 2.1968365554
1023 2.2281639929
1320 2.4366471735
5010 0.8722958828
evaluations raw_y
1 0.8394895903
2 0.9238728751
5 0.9697439876
6 1.0917030568
7 1.2291052114
13 1.5923566879
33 2.1968365554
70 2.3277467412
420 2.3629489603
3590 2.5562372188
5010 1.3935340022
evaluations raw_y
1 1.0008006405
2 1.0407993339
3 1.2588116818
12 1.4863258026
16 1.6425755585
55 1.7730496454
158 1.7934002869
313 1.8355359765
372 2.0525451560
543 2.1367521368
579 2.2935779817
4251 2.5562372188
5010 0.8922198430
evaluations raw_y
1 1.2195121951
6 1.4318442153
8 1.6960651289
27 1.7146776406
38 1.9747235387
132 2.0525451560
150 2.1968365554
2341 2.2603978300
2581 2.4366471735
4388 2.4752475248
4465 2.5987525988
4756 2.7352297593
5010 1.2388503469
evaluations raw_y
1 1.5451174289
15 1.5762925599
29 2.0000000000
31 2.4366471735
2426 2.5150905433
5010 0.7926442613
evaluations raw_y
1 1.0204081633
5 1.0477787091
8 1.1737089202
9 1.3935340022
11 1.9500780031
15 2.2603978300
365 2.2935779817
879 2.4366471735
5010 1.4060742407
evaluations raw_y
1 0.9349289454
2 1.3340448239
3 1.5762925599
7 1.7531556802
23 2.2281639929
4726 2.5562372188
5010 1.0841283608
evaluations raw_y
1 0.5538325210
2 1.0072522160
4 1.1150758252
5 1.2100677638
6 1.2899896801
7 1.5762925599
59 1.6960651289
69 1.8355359765
96 1.9260400616
696 1.9747235387
915 2.1367521368
4803 2.2935779817
4818 2.4366471735
5000 2.6881720430
5010 1.6960651289
evaluations raw_y
1 1.2195121951
4 1.3227513228
7 1.4723203769
11 1.9500780031
298 2.2603978300
316 2.7352297593
5010 0.8048937540
evaluations raw_y
1 0.8440243079
5 1.2899896801
9 1.4318442153
17 1.4863258026
29 1.5605493134
68 1.7531556802
742 2.0259319287
1854 2.0525451560
1957 2.6881720430
5010 1.1312217195
evaluations raw_y
1 1.1071744907
2 1.3116474292
4 1.3340448239
9 2.1968365554
467 2.2603978300
606 2.2935779817
3507 2.3992322457
5010 1.2007684918
evaluations raw_y
1 0.9944311854
3 1.2794268168
4 1.3935340022
14 1.4318442153
29 1.4863258026
32 1.9025875190
76 2.0798668885
979 2.4752475248
2029 3.1172069825
5010 1.9500780031
evaluations raw_y
1 0.6819421713
2 1.3572204126
3 1.5151515152
10 1.5923566879
91 2.1968365554
2144 2.2603978300
2839 2.5150905433
5010 1.2794268168
evaluations raw_y
1 0.7034327518
2 1.6600265604
59 2.0000000000
258 2.0525451560
309 2.1968365554
1616 2.2603978300
1943 2.2935779817
3239 2.3277467412
3268 2.5150905433
5010 0.9697439876
evaluations raw_y
1 0.7263219059
2 1.7146776406
29 1.7337031900
49 1.7531556802
83 1.9025875190
2884 2.0000000000
3160 2.0525451560
3168 2.2935779817
3197 2.5562372188
5010 1.3935340022
evaluations raw_y
1 1.1563367253
2 1.2291052114
5 1.7337031900
34 1.9025875190
77 2.1367521368
203 2.2281639929
3222 2.2935779817
3633 2.8868360277
5010 1.5451174289
evaluations raw_y
1 1.0841283608
2 1.1478420569
5 1.2899896801
10 1.5923566879
12 1.8796992481
97 2.0259319287
167 2.1079258010
2109 2.1663778163
2814 2.2603978300
2852 2.3277467412
3002 2.3629489603
3281 2.6881720430
5010 1.0137875101
evaluations raw_y
1 1.3340448239
5 1.4585764294
21 2.1079258010
152 2.2935779817
188 2.5562372188
788 2.9411764706
3852 3.2467532468
5010 0.6453278265
