evaluations raw_y
1 1.5299877601
5 1.8142235123
7 2.5562372188
3384 2.8344671202
5002 0.7966857871
evaluations raw_y
1 0.6940588562
2 1.5151515152
3 1.5451174289
12 1.8142235123
37 2.2281639929
1618 2.3277467412
2012 2.4366471735
5002 0.9349289454
evaluations raw_y
1 1.0204081633
3 1.2690355330
4 1.4585764294
21 1.8142235123
120 1.9025875190
464 2.3629489603
4171 2.5987525988
5002 1.2794268168
evaluations raw_y
1 1.1071744907
3 1.7531556802
13 1.8142235123
25 1.8355359765
37 2.0000000000
542 2.0259319287
934 2.1663778163
1041 2.1968365554
1398 2.2935779817
1625 2.4366471735
2155 2.5150905433
5002 1.4450867052
evaluations raw_y
1 0.5893446488
2 0.6400409626
3 1.6778523490
11 1.6960651289
56 1.7730496454
95 2.0000000000
519 2.1663778163
930 2.4752475248
2361 2.5150905433
5002 0.9238728751
evaluations raw_y
1 1.2291052114
7 1.2487512488
9 1.5006002401
10 1.6778523490
44 1.6960651289
51 1.8355359765
402 2.0525451560
447 2.3277467412
919 2.3629489603
1034 2.5150905433
2698 2.7352297593
5002 1.6600265604
evaluations raw_y
1 1.1916110582
7 1.3935340022
18 1.4318442153
19 1.6254876463
36 1.7337031900
38 1.7531556802
138 1.9025875190
281 2.4366471735
1625 2.4752475248
2806 2.5987525988
5002 1.1071744907
evaluations raw_y
1 1.2388503469
3 1.3340448239
4 1.7531556802
58 1.8573551263
63 1.8796992481
66 2.0000000000
318 2.0525451560
568 2.1367521368
5002 1.4723203769
evaluations raw_y
1 1.0917030568
6 1.1071744907
7 1.3455328310
13 1.5151515152
15 1.5451174289
20 1.8355359765
29 2.0000000000
409 2.0525451560
458 2.9411764706
5002 1.0841283608
evaluations raw_y
1 0.5348737698
2 1.0620220901
4 1.5451174289
21 1.6254876463
27 1.6778523490
67 1.7730496454
112 2.0259319287
266 2.0525451560
316 2.3277467412
803 2.5150905433
1329 2.5562372188
1935 2.6881720430
5002 0.9758001561
evaluations raw_y
1 1.0204081633
3 1.8142235123
175 2.0798668885
3527 2.1367521368
3715 2.1663778163
3916 2.7839643653
5002 0.9130752374
evaluations raw_y
1 1.0339123242
3 1.8142235123
171 1.8796992481
172 1.9260400616
351 2.0000000000
425 2.9976019185
5002 0.9881422925
evaluations raw_y
1 0.9293680297
2 1.4863258026
6 1.6254876463
10 1.8573551263
76 2.0525451560
519 2.6881720430
5002 0.6271951831
evaluations raw_y
1 0.9405568096
2 0.9944311854
3 1.3572204126
7 1.6600265604
40 1.6960651289
50 1.8573551263
1064 2.0798668885
1582 2.1367521368
2036 2.5987525988
5002 1.1563367253
evaluations raw_y
1 1.0766580534
4 1.1071744907
5 1.1737089202
6 1.7337031900
11 1.7934002869
62 1.8573551263
85 2.0000000000
156 2.0525451560
250 2.1367521368
3691 2.1663778163
3973 2.5562372188
5002 0.6271951831
evaluations raw_y
1 0.8771929825
3 1.2388503469
7 1.2588116818
9 1.2690355330
12 1.8796992481
138 2.1079258010
216 2.2603978300
5002 1.2794268168
evaluations raw_y
1 1.4585764294
16 1.6087516088
44 1.9747235387
53 2.0798668885
66 2.4752475248
83 2.5562372188
127 2.9411764706
5002 1.3227513228
evaluations raw_y
1 0.9637625289
16 1.7730496454
42 1.8355359765
77 1.8796992481
144 1.9260400616
174 2.0798668885
450 2.2935779817
572 2.9411764706
5002 1.1230907457
evaluations raw_y
1 0.8440243079
2 0.9349289454
3 1.4188422247
8 1.5762925599
15 1.5923566879
26 1.6960651289
28 1.8355359765
50 2.0000000000
315 2.1663778163
412 2.5562372188
419 2.6427061311
5002 1.4188422247
evaluations raw_y
1 0.8771929825
2 0.9025270758
3 0.9405568096
4 1.1071744907
6 1.5006002401
12 2.0525451560
5002 1.0072522160
