evaluations raw_y
1 1.0477787091
2 1.1737089202
3 1.4585764294
7 1.5451174289
13 1.5605493134
15 1.8796992481
61 1.9260400616
71 2.0798668885
123 2.3629489603
524 2.4752475248
567 2.9976019185
949 3.2467532468
1076 3.4626038781
1732 3.5410764873
2995 3.7091988131
3534 3.7993920973
5052 2.6427061311
evaluations raw_y
1 0.9130752374
2 1.0008006405
3 1.6254876463
13 1.8142235123
37 1.9500780031
236 2.0259319287
240 2.1663778163
251 2.2281639929
653 2.6881720430
2031 2.7352297593
2197 2.7839643653
2357 2.9976019185
3044 3.0562347188
3210 3.5410764873
3373 3.6231884058
3812 3.7091988131
4701 3.9936102236
5052 2.1663778163
evaluations raw_y
1 1.9260400616
11 1.9500780031
21 2.2935779817
140 2.5562372188
554 2.6427061311
3682 2.8868360277
5052 1.2291052114
evaluations raw_y
1 1.2291052114
2 1.4060742407
6 1.5451174289
13 1.5923566879
19 1.6254876463
29 1.6425755585
34 1.7337031900
35 1.7934002869
42 1.8573551263
64 2.0259319287
195 2.4366471735
451 2.5150905433
936 2.5562372188
1140 2.5987525988
1272 2.9411764706
1554 2.9976019185
2084 3.1172069825
4005 3.3156498674
5052 1.5605493134
evaluations raw_y
1 0.8579272478
2 1.1394712853
3 1.5006002401
8 1.6960651289
14 1.7531556802
41 1.9025875190
103 2.2935779817
319 2.4752475248
419 2.6427061311
637 2.9976019185
2029 3.3156498674
2397 3.3875338753
2495 3.4626038781
3086 3.5410764873
5052 2.3992322457
evaluations raw_y
1 1.3340448239
8 1.7337031900
13 1.7934002869
30 2.0259319287
169 2.2281639929
307 2.2603978300
422 2.2935779817
444 2.5987525988
882 2.9976019185
2373 3.0562347188
3374 3.1172069825
5052 1.7730496454
evaluations raw_y
1 0.9077705156
3 1.0407993339
4 1.4863258026
11 1.7337031900
34 1.9747235387
116 2.0259319287
238 2.4752475248
873 2.6427061311
1314 2.7352297593
1383 2.8868360277
3316 2.9976019185
3579 3.1172069825
3996 3.3875338753
5052 1.6778523490
evaluations raw_y
1 1.1649580615
6 1.7934002869
9 2.1663778163
141 2.3992322457
151 2.5987525988
829 3.3156498674
3879 3.5410764873
4655 4.3252595156
5052 2.3277467412
evaluations raw_y
1 0.8007687380
2 1.2100677638
3 1.5762925599
4 1.5923566879
24 1.6600265604
46 2.1663778163
65 2.2603978300
142 2.3277467412
239 2.4366471735
439 2.5987525988
1918 2.7352297593
3416 2.7839643653
5052 1.3340448239
evaluations raw_y
1 0.4927079227
2 0.8048937540
3 0.9697439876
4 1.0993843448
6 1.2100677638
9 1.6778523490
12 1.7146776406
18 2.1079258010
89 2.5987525988
565 2.6427061311
1672 2.9976019185
5052 0.9184423218
evaluations raw_y
1 1.3116474292
4 1.4723203769
5 1.7531556802
13 2.1079258010
60 2.3629489603
278 2.4752475248
616 2.7839643653
1078 2.8344671202
1822 2.9411764706
1932 3.2467532468
4012 3.3156498674
4264 3.4626038781
5052 2.1079258010
evaluations raw_y
1 1.2794268168
2 1.4585764294
21 1.5451174289
33 1.7730496454
36 1.9260400616
46 1.9500780031
131 2.0525451560
179 2.5562372188
266 2.7352297593
1028 3.0562347188
1399 3.4626038781
2309 3.7993920973
3503 4.2087542088
5052 1.8796992481
evaluations raw_y
1 0.9025270758
2 0.9578544061
3 1.0766580534
7 1.2588116818
8 1.3007284079
11 1.3227513228
12 1.7146776406
40 2.3277467412
335 2.5987525988
1383 2.8868360277
1844 2.9976019185
2341 3.0562347188
5052 1.7146776406
evaluations raw_y
1 1.3340448239
4 2.1663778163
298 2.3629489603
323 2.5562372188
1134 2.5987525988
1455 2.7352297593
1458 2.7839643653
2419 2.8868360277
2679 3.0562347188
3113 3.2467532468
4682 3.5410764873
5052 1.6600265604
evaluations raw_y
1 1.0766580534
2 1.3812154696
3 1.6778523490
58 1.7934002869
110 2.1079258010
247 2.2935779817
1037 2.4752475248
1124 2.5987525988
1790 2.9976019185
5052 1.6087516088
evaluations raw_y
1 0.8722958828
2 1.1312217195
5 1.3116474292
6 1.4723203769
7 1.6087516088
72 1.7146776406
306 1.7730496454
418 1.7934002869
450 2.1968365554
857 2.7839643653
1703 2.8344671202
1716 2.8868360277
1813 3.0562347188
2475 3.1806615776
3981 3.2467532468
4042 3.3156498674
4079 3.3875338753
4767 3.7993920973
5052 3.5410764873
evaluations raw_y
1 1.2690355330
4 2.1367521368
114 2.7839643653
2711 2.9411764706
4296 2.9976019185
5052 1.2100677638
evaluations raw_y
1 0.8626639061
4 1.6960651289
108 1.7337031900
130 1.8573551263
314 2.3992322457
403 2.5150905433
1938 2.6427061311
3205 2.6881720430
3436 2.7839643653
3749 2.9976019185
3868 3.1806615776
5052 1.0137875101
evaluations raw_y
1 1.2100677638
3 1.2291052114
5 1.4723203769
6 1.6425755585
16 1.8573551263
31 2.0798668885
295 2.3277467412
706 3.0562347188
2401 3.2467532468
3171 3.3875338753
5010 3.4626038781
5052 2.5150905433
evaluations raw_y
1 1.2899896801
4 1.5299877601
13 1.5451174289
17 1.6425755585
22 1.7337031900
65 1.7531556802
66 1.8355359765
75 1.9500780031
105 2.0798668885
270 2.1079258010
287 2.5562372188
355 2.5987525988
518 2.6881720430
818 3.1172069825
1142 3.3156498674
3477 3.6231884058
4231 3.7091988131
5052 1.0841283608
