evaluations raw_y
1 1.1071744907
8 1.1825922422
76 1.2195121951
83 1.3340448239
85 1.8355359765
89 1.9747235387
202 2.1367521368
1715 2.5150905433
3497 2.7839643653
5002 0.5480052609
evaluations raw_y
1 0.5849321479
2 1.2291052114
6 1.2794268168
9 1.7146776406
15 1.7531556802
26 1.8796992481
48 1.9260400616
224 1.9500780031
2417 2.0798668885
2437 2.1367521368
5002 0.8175277959
evaluations raw_y
1 0.8871540099
2 1.0271158587
3 1.3935340022
11 1.7531556802
25 1.9025875190
27 2.3277467412
60 2.5987525988
2244 2.9411764706
5002 0.8532423208
evaluations raw_y
1 1.5605493134
61 1.6254876463
74 1.9500780031
99 2.0798668885
100 2.2603978300
1162 2.4752475248
3222 3.1172069825
5002 1.0993843448
evaluations raw_y
1 0.8922198430
6 0.9520182788
24 1.1394712853
40 1.1478420569
46 1.1737089202
50 1.2899896801
78 1.4863258026
205 1.5605493134
237 1.7531556802
270 2.1968365554
504 2.3629489603
767 2.5987525988
4710 2.6427061311
5002 1.1312217195
evaluations raw_y
1 1.2899896801
3 1.5006002401
4 1.8796992481
345 1.9025875190
394 2.2281639929
732 2.2935779817
734 2.3629489603
746 2.8344671202
5002 1.1230907457
evaluations raw_y
1 1.0477787091
11 1.0692899914
13 1.0993843448
17 1.2690355330
257 1.4188422247
264 1.5923566879
271 1.6254876463
325 2.0000000000
398 2.0259319287
2647 2.0525451560
2651 2.2935779817
4922 2.3992322457
5002 1.7337031900
evaluations raw_y
1 1.0917030568
2 1.6254876463
110 1.6778523490
124 1.6960651289
1298 1.8355359765
1702 1.9747235387
2220 2.4366471735
2427 2.4752475248
2429 2.5562372188
2545 2.9976019185
5002 0.7966857871
evaluations raw_y
1 1.7730496454
5 1.9260400616
27 1.9500780031
141 2.0798668885
155 2.2281639929
671 2.3629489603
2399 2.3992322457
2820 2.4752475248
5002 0.3885607709
evaluations raw_y
1 1.3572204126
3 1.8142235123
6 1.9500780031
43 2.0000000000
91 2.1663778163
479 2.2281639929
2946 2.3992322457
3628 2.6881720430
5002 1.1563367253
evaluations raw_y
1 0.8261731659
2 1.2794268168
7 1.3007284079
36 1.5762925599
82 1.6425755585
184 1.9260400616
451 2.1367521368
703 2.2603978300
1382 2.5987525988
1847 2.6881720430
4478 3.3156498674
5002 1.7146776406
evaluations raw_y
1 0.6971556051
2 2.0259319287
34 2.2935779817
182 2.4366471735
5002 0.8871540099
evaluations raw_y
1 1.1737089202
5 1.5451174289
20 1.5923566879
27 1.7146776406
43 1.7531556802
52 1.8355359765
119 1.9260400616
127 1.9500780031
227 2.1367521368
279 2.2281639929
2843 2.2603978300
5002 0.7436049970
evaluations raw_y
1 1.5006002401
52 1.6600265604
255 1.7934002869
305 1.8142235123
363 1.9025875190
376 1.9747235387
456 2.0525451560
1012 2.0798668885
1038 2.3992322457
5002 1.0620220901
evaluations raw_y
1 0.6322711179
2 1.2007684918
4 1.3691128149
9 1.4723203769
24 1.5923566879
40 1.6254876463
68 1.8355359765
785 1.8573551263
1304 2.0259319287
1344 2.1968365554
5002 1.0841283608
evaluations raw_y
1 1.2195121951
2 2.0259319287
191 2.1367521368
564 2.1663778163
593 2.5150905433
3891 2.6881720430
5002 0.7654623393
evaluations raw_y
1 1.7934002869
173 1.9260400616
189 2.0798668885
194 2.2603978300
840 2.2935779817
892 2.7839643653
5002 1.4060742407
evaluations raw_y
1 0.8440243079
3 1.4723203769
6 1.5451174289
11 1.8796992481
707 1.9260400616
5002 0.9025270758
evaluations raw_y
1 1.1071744907
2 1.1312217195
5 1.1478420569
11 1.2007684918
17 1.2588116818
33 1.3455328310
39 1.3812154696
65 1.3935340022
70 1.5762925599
81 1.6425755585
581 1.7146776406
604 1.7730496454
703 1.8142235123
777 1.9260400616
1024 1.9500780031
1135 2.0798668885
1412 2.7839643653
5002 1.4723203769
evaluations raw_y
1 0.7297139521
2 1.1478420569
4 1.2690355330
6 1.5762925599
8 1.6600265604
29 1.7730496454
48 1.8573551263
59 2.1367521368
79 2.1663778163
1006 2.1968365554
1592 2.2281639929
2044 2.3629489603
2458 2.5562372188
3268 2.5987525988
5002 1.2899896801
