evaluations raw_y
1 1.2794268168
2 1.7730496454
33 1.9025875190
35 2.0525451560
39 2.4752475248
5000 0.6374298827
evaluations raw_y
1 1.1071744907
2 1.6254876463
6 1.7146776406
88 1.7730496454
147 1.8796992481
151 2.0000000000
346 2.0525451560
411 2.2281639929
578 2.4366471735
1392 2.7352297593
5000 1.5605493134
evaluations raw_y
1 0.8090614887
2 0.8821453776
3 0.9293680297
4 1.0137875101
5 1.4188422247
15 1.4318442153
27 1.4723203769
50 1.4863258026
72 1.5762925599
106 1.6087516088
108 1.7146776406
135 1.9747235387
137 2.5150905433
197 2.5562372188
231 2.6427061311
5000 0.9578544061
evaluations raw_y
1 0.9077705156
2 1.7934002869
17 2.1663778163
199 2.1968365554
1294 2.2603978300
2848 2.4752475248
2891 2.5562372188
5000 1.2794268168
evaluations raw_y
1 0.9349289454
2 1.3572204126
10 1.6087516088
29 1.7146776406
30 1.7934002869
38 2.3277467412
205 2.3629489603
628 2.4752475248
1171 2.7352297593
5000 0.8007687380
evaluations raw_y
1 0.9758001561
2 1.0548523207
5 1.2794268168
6 1.4188422247
11 1.5006002401
19 1.6425755585
21 1.6600265604
30 1.8355359765
102 2.2281639929
634 2.2603978300
750 2.3629489603
1842 2.6881720430
5000 1.0841283608
evaluations raw_y
1 1.2690355330
2 1.3007284079
16 1.3691128149
20 1.5006002401
25 1.6960651289
29 1.8142235123
54 1.8796992481
55 2.1079258010
64 2.1968365554
285 2.5150905433
1841 2.5562372188
2958 2.5987525988
5000 0.6971556051
evaluations raw_y
1 1.1394712853
2 1.2899896801
13 2.2281639929
1074 2.3277467412
1995 2.3992322457
2735 2.5150905433
4854 2.6427061311
5000 1.3116474292
evaluations raw_y
1 1.0692899914
2 1.7934002869
64 2.0000000000
265 2.0525451560
746 2.1968365554
1009 2.4752475248
1426 2.7352297593
5000 0.8626639061
evaluations raw_y
1 0.8394895903
3 0.9758001561
8 1.5605493134
22 2.5150905433
5000 1.1312217195
evaluations raw_y
1 1.6778523490
6 1.8573551263
28 2.2935779817
314 2.3629489603
750 2.7352297593
5000 1.8573551263
evaluations raw_y
1 1.0692899914
2 1.5923566879
5 1.8355359765
9 1.9260400616
44 2.1663778163
766 2.2603978300
1024 2.8344671202
5000 0.8626639061
evaluations raw_y
1 1.2690355330
6 1.4863258026
17 1.5299877601
19 1.6600265604
42 1.7337031900
89 1.7531556802
92 1.8796992481
93 2.0525451560
544 2.1663778163
704 2.2935779817
5000 0.9697439876
evaluations raw_y
1 0.9130752374
3 1.1825922422
4 1.8573551263
26 1.8796992481
57 2.0525451560
118 2.0798668885
557 2.2603978300
567 2.3277467412
859 2.6427061311
5000 0.8175277959
evaluations raw_y
1 0.9184423218
2 1.1312217195
3 1.1478420569
5 1.1825922422
6 1.3572204126
10 1.5605493134
30 1.9500780031
39 2.2281639929
692 2.8344671202
5000 0.8218277449
evaluations raw_y
1 0.7654623393
2 1.4585764294
16 2.1663778163
320 2.1968365554
4549 2.4752475248
5000 0.6197322757
evaluations raw_y
1 1.2690355330
2 1.3455328310
4 1.8142235123
53 1.9260400616
141 2.2281639929
406 2.5150905433
1549 2.5987525988
1559 2.9976019185
5000 0.8922198430
evaluations raw_y
1 0.8440243079
2 0.9077705156
3 1.2487512488
6 1.3116474292
33 1.6778523490
1563 1.7146776406
3356 1.7531556802
3706 2.0525451560
3755 2.2603978300
5000 0.8048937540
evaluations raw_y
1 1.0620220901
7 1.6960651289
84 1.7531556802
102 1.7730496454
107 2.2603978300
135 2.2935779817
5000 0.8532423208
evaluations raw_y
1 1.2487512488
3 1.2588116818
4 1.3455328310
7 1.4188422247
23 1.4863258026
53 1.5762925599
61 1.8142235123
86 1.9747235387
139 2.2281639929
918 2.4752475248
2831 2.6427061311
5000 1.0620220901
