evaluations raw_y
1 1.3691128149
3 1.3812154696
16 1.4188422247
26 1.4863258026
32 1.7730496454
49 1.8796992481
132 1.9500780031
196 2.1367521368
473 2.2603978300
957 2.3277467412
1889 2.7839643653
5005 1.4585764294
evaluations raw_y
1 0.8871540099
2 0.9697439876
7 1.3812154696
25 1.8796992481
91 2.0000000000
171 2.3277467412
1188 2.4366471735
1961 2.4752475248
4549 2.6427061311
5005 0.9130752374
evaluations raw_y
1 1.1150758252
3 1.6087516088
22 1.7337031900
42 1.8796992481
179 1.9747235387
181 2.0259319287
459 2.2935779817
542 2.4366471735
1496 2.7352297593
5005 0.6819421713
evaluations raw_y
1 0.9293680297
2 0.9578544061
6 1.7730496454
21 1.8142235123
171 2.0525451560
209 2.1367521368
471 2.2281639929
508 2.4366471735
3103 2.4752475248
3882 2.5562372188
4617 3.1172069825
5005 1.3455328310
evaluations raw_y
1 0.7886435331
2 1.0072522160
3 1.0692899914
5 1.4060742407
7 1.7146776406
35 2.0525451560
999 2.2603978300
3233 2.2935779817
3577 2.4366471735
3646 2.4752475248
3688 2.5562372188
5005 0.8175277959
evaluations raw_y
1 0.9025270758
2 0.9637625289
3 1.2291052114
6 1.4863258026
14 1.9500780031
242 2.2603978300
1186 2.2935779817
1691 2.4752475248
5005 1.4318442153
evaluations raw_y
1 1.2487512488
4 1.5299877601
17 1.6254876463
25 1.7337031900
46 1.7531556802
97 2.0000000000
136 2.1968365554
218 2.7839643653
1941 2.8344671202
3643 2.8868360277
5005 0.5699954400
evaluations raw_y
1 0.8821453776
2 1.5923566879
8 1.6254876463
25 1.6425755585
26 1.7531556802
108 1.7730496454
219 1.8355359765
272 1.9500780031
310 2.0259319287
323 2.1367521368
339 2.2603978300
343 2.4366471735
1866 2.5987525988
3933 2.7839643653
5005 1.3227513228
evaluations raw_y
1 0.7297139521
2 1.0008006405
3 1.3691128149
20 1.7337031900
61 1.9260400616
125 2.1367521368
330 2.2281639929
1070 2.5987525988
5005 1.4863258026
evaluations raw_y
1 0.8048937540
2 1.3572204126
12 1.5762925599
14 1.7934002869
74 2.0259319287
140 2.1663778163
197 2.2281639929
317 2.2935779817
571 2.5150905433
5005 0.9881422925
evaluations raw_y
1 0.9944311854
2 1.2588116818
6 1.3691128149
8 1.4188422247
15 1.7337031900
107 2.3992322457
1702 2.5150905433
4137 2.5987525988
4596 2.9411764706
5005 0.6673785371
evaluations raw_y
1 1.1150758252
4 1.1737089202
6 1.6087516088
43 1.6600265604
51 1.6778523490
53 2.0000000000
355 2.7352297593
5005 2.2281639929
evaluations raw_y
1 1.6425755585
2 1.6960651289
11 1.9500780031
60 2.2935779817
632 2.6881720430
1971 2.8344671202
3726 3.1806615776
5005 1.5299877601
evaluations raw_y
1 0.9819324430
3 1.3455328310
10 1.3691128149
12 1.5006002401
26 1.9500780031
70 2.1968365554
87 2.5987525988
4749 3.1172069825
5005 1.6778523490
evaluations raw_y
1 1.0271158587
3 1.7337031900
12 1.8796992481
35 1.9025875190
152 1.9500780031
231 2.3277467412
1233 2.4366471735
4092 2.5987525988
5005 1.0339123242
evaluations raw_y
1 0.5577867024
2 0.9520182788
4 1.7531556802
76 2.0259319287
193 2.1367521368
238 2.1663778163
578 2.3277467412
1478 2.4366471735
1758 2.5150905433
4305 2.5562372188
4722 2.5987525988
5005 0.9077705156
evaluations raw_y
1 1.1071744907
2 1.2007684918
9 1.7531556802
117 1.8573551263
142 2.1968365554
501 2.2603978300
713 2.3992322457
3822 2.4752475248
5005 0.9405568096
evaluations raw_y
1 1.2100677638
3 1.2487512488
6 1.3116474292
10 1.9260400616
88 2.0000000000
225 2.1079258010
310 2.2281639929
592 2.3277467412
1444 2.5150905433
2084 2.5987525988
4818 2.9411764706
5005 0.8440243079
evaluations raw_y
1 0.7066139062
2 1.0072522160
3 1.7934002869
44 1.9260400616
273 2.1663778163
310 2.2603978300
494 2.2935779817
506 2.3992322457
4708 2.5987525988
5005 1.5762925599
evaluations raw_y
1 0.8305647841
2 1.0477787091
4 1.1150758252
5 1.2291052114
11 1.5923566879
26 1.9025875190
103 2.2603978300
381 2.7352297593
3930 2.8344671202
5005 1.3572204126
