evaluations raw_y
1 1.6254876463
5 1.9260400616
2312 2.2281639929
2983 2.2935779817
5000 0.7163323782
evaluations raw_y
1 0.7543753772
2 1.5006002401
12 1.8142235123
602 2.0000000000
1642 2.1663778163
1806 2.6427061311
5000 1.1394712853
evaluations raw_y
1 0.9462528388
2 1.0072522160
3 1.0477787091
4 1.2794268168
17 1.4450867052
19 1.8796992481
57 1.9500780031
65 2.0798668885
144 2.2281639929
513 2.4752475248
5000 1.4723203769
evaluations raw_y
1 0.7580351728
2 0.9238728751
3 1.0477787091
5 1.0766580534
7 1.5762925599
371 1.6254876463
488 1.8355359765
565 1.8573551263
5000 1.1394712853
evaluations raw_y
1 1.0993843448
5 1.5151515152
28 1.6960651289
66 2.0525451560
375 2.0798668885
1736 2.1367521368
1775 2.4752475248
4589 2.8344671202
5000 1.1737089202
evaluations raw_y
1 0.9697439876
3 1.3812154696
8 1.4450867052
14 1.4723203769
90 1.5762925599
747 1.7934002869
915 1.8142235123
941 2.0000000000
1307 2.0525451560
1443 2.1367521368
1543 2.4752475248
5000 0.7066139062
evaluations raw_y
1 1.4060742407
5 1.4863258026
7 1.5451174289
156 1.5762925599
210 1.6425755585
217 1.7531556802
275 1.8142235123
299 1.9260400616
332 2.1079258010
348 2.2935779817
5000 1.0841283608
evaluations raw_y
1 1.0766580534
5 1.7337031900
39 1.9500780031
5000 0.8973438622
evaluations raw_y
1 1.0993843448
2 1.1312217195
7 1.1394712853
8 1.1649580615
9 1.1737089202
12 1.4450867052
23 1.5151515152
24 1.6254876463
68 1.6778523490
78 1.7531556802
643 1.9747235387
2463 2.1663778163
2744 2.3277467412
4440 2.6881720430
5000 0.7034327518
evaluations raw_y
1 0.7034327518
2 1.3116474292
3 1.4585764294
6 1.8796992481
27 2.0259319287
29 2.0525451560
43 2.1079258010
891 2.1663778163
2090 2.2281639929
2125 2.3629489603
4913 2.4752475248
5000 0.4462691896
evaluations raw_y
1 1.0993843448
5 1.2007684918
6 1.3455328310
12 1.4318442153
97 1.5451174289
146 1.7531556802
203 1.7730496454
1106 1.7934002869
5000 0.7034327518
evaluations raw_y
1 1.2794268168
5 1.5006002401
10 1.5451174289
11 2.3992322457
4325 2.6427061311
5000 0.6246876562
evaluations raw_y
1 1.4318442153
6 1.9025875190
314 1.9260400616
540 2.0525451560
750 2.2603978300
1452 2.5562372188
5000 1.0339123242
evaluations raw_y
1 1.3116474292
6 1.7146776406
54 1.7531556802
120 1.7730496454
127 1.8796992481
3607 2.0000000000
5000 0.8674531575
evaluations raw_y
1 1.5006002401
4 2.1367521368
22 2.3992322457
2383 2.4752475248
4357 2.5150905433
5000 1.0841283608
evaluations raw_y
1 0.5617977528
2 1.4318442153
9 1.4723203769
10 1.6087516088
775 1.6960651289
5000 0.8532423208
evaluations raw_y
1 0.5348737698
2 1.0692899914
4 1.2291052114
10 1.4060742407
12 1.7146776406
619 1.7337031900
646 1.9260400616
826 1.9500780031
2194 2.0000000000
2566 2.0259319287
2637 2.1367521368
3497 2.4366471735
4117 2.4752475248
4294 2.5562372188
4331 2.6427061311
4540 2.9976019185
5000 1.0477787091
evaluations raw_y
1 0.7580351728
3 1.0620220901
4 1.0692899914
5 1.2588116818
6 1.3572204126
10 1.3691128149
16 1.4188422247
21 1.6254876463
72 1.7337031900
141 1.8355359765
240 1.9260400616
2542 2.0798668885
5000 0.9944311854
evaluations raw_y
1 1.0620220901
2 1.2487512488
3 1.2899896801
7 1.4450867052
14 1.5151515152
20 1.9500780031
504 1.9747235387
542 2.0525451560
668 2.1663778163
1049 2.3992322457
1592 2.5562372188
3099 2.6427061311
5000 1.4723203769
evaluations raw_y
1 0.7196315486
2 1.3227513228
4 1.5923566879
6 1.6425755585
555 1.7337031900
1031 1.8142235123
1185 2.0259319287
2404 2.0525451560
5000 1.0339123242
