evaluations raw_y
1 1.3227513228
4 1.6087516088
352 1.6425755585
384 1.7146776406
418 1.9260400616
419 1.9500780031
496 2.1079258010
782 2.3277467412
785 2.3992322457
5005 1.3340448239
evaluations raw_y
1 1.1649580615
4 1.3116474292
6 1.5923566879
16 1.6425755585
27 1.7730496454
36 1.8142235123
49 1.9747235387
67 2.0798668885
82 2.4752475248
3477 2.7839643653
5005 1.2588116818
evaluations raw_y
1 1.2291052114
2 1.4318442153
5 1.6425755585
28 2.0000000000
96 2.1079258010
183 2.4366471735
1226 2.5150905433
5005 1.6087516088
evaluations raw_y
1 0.9405568096
3 2.0000000000
2465 2.0798668885
2805 2.1079258010
2820 2.2281639929
2875 2.3277467412
3039 2.6427061311
5005 1.4188422247
evaluations raw_y
1 2.1663778163
819 2.3629489603
986 2.5150905433
2338 2.9411764706
5005 1.0204081633
evaluations raw_y
1 0.9944311854
2 1.9747235387
227 2.3277467412
233 2.4752475248
4898 2.5562372188
5005 1.1230907457
evaluations raw_y
1 1.0766580534
3 1.2007684918
7 1.8355359765
24 1.9025875190
5005 0.8626639061
evaluations raw_y
1 1.2794268168
4 1.3340448239
5 1.3691128149
17 1.4450867052
69 1.5605493134
167 1.5762925599
171 1.7146776406
637 1.8796992481
5005 0.3675389591
evaluations raw_y
1 0.6507027590
2 0.6534239415
3 1.1563367253
4 1.5006002401
6 1.6778523490
15 1.7730496454
17 2.0525451560
31 2.3992322457
5005 0.7297139521
evaluations raw_y
1 1.6600265604
58 1.8142235123
418 1.9747235387
631 2.0525451560
1796 2.0798668885
2103 2.2281639929
2583 2.2603978300
4237 2.3277467412
5005 1.2007684918
evaluations raw_y
1 1.0993843448
2 1.1737089202
3 1.2588116818
4 1.5299877601
5 1.6087516088
18 1.8573551263
168 1.9025875190
521 1.9260400616
529 1.9747235387
539 2.0000000000
574 2.6881720430
2377 2.8868360277
5005 0.8871540099
evaluations raw_y
1 1.0841283608
2 1.2195121951
12 1.3227513228
16 1.5762925599
35 2.0259319287
69 2.1079258010
1324 2.1367521368
1901 2.2603978300
2147 2.3629489603
3702 2.6881720430
5005 1.0841283608
evaluations raw_y
1 0.9130752374
4 1.6087516088
6 1.8355359765
10 1.9500780031
425 2.1079258010
499 3.1806615776
5005 0.8007687380
evaluations raw_y
1 1.5299877601
6 1.7934002869
272 2.1079258010
5005 1.4450867052
evaluations raw_y
1 0.7263219059
2 1.0766580534
3 1.5151515152
6 1.6778523490
12 1.7730496454
39 2.1367521368
5005 0.7730364873
evaluations raw_y
1 1.2007684918
4 2.0798668885
106 2.1079258010
1018 2.3629489603
1230 2.9411764706
5005 0.4896200548
evaluations raw_y
1 0.9819324430
2 1.0766580534
4 1.1071744907
10 1.2588116818
25 1.3572204126
80 1.4450867052
96 1.6600265604
110 1.6778523490
114 1.7531556802
4219 1.8573551263
4414 2.0798668885
5005 0.9944311854
evaluations raw_y
1 0.8821453776
2 0.9349289454
4 1.0841283608
8 1.0993843448
9 1.5006002401
10 1.5151515152
58 1.7337031900
77 1.8142235123
138 2.0000000000
658 2.0798668885
792 2.1367521368
5005 0.8007687380
evaluations raw_y
1 0.7436049970
2 1.1563367253
3 1.3007284079
4 1.5762925599
9 2.7839643653
2218 2.8344671202
5005 0.7617306520
evaluations raw_y
1 0.7507507508
2 0.8579272478
3 0.9819324430
4 1.0993843448
7 1.6960651289
35 1.8355359765
174 1.8573551263
186 1.9260400616
189 2.0259319287
304 2.0798668885
582 2.1079258010
594 2.1663778163
4178 2.2281639929
4471 2.4752475248
5005 0.9819324430
