evaluations raw_y
1 1.4585764294
11 1.5923566879
15 1.7146776406
170 2.0798668885
963 2.3277467412
2648 2.9411764706
5002 1.1737089202
evaluations raw_y
1 0.9520182788
2 1.3572204126
3 1.5451174289
5 2.1663778163
47 2.2935779817
3614 2.3629489603
4999 2.4752475248
5002 0.8175277959
evaluations raw_y
1 1.1737089202
3 1.3116474292
8 1.4585764294
25 1.5451174289
45 1.6778523490
46 1.6960651289
49 1.9260400616
59 2.0000000000
381 2.4366471735
385 2.5150905433
3809 2.6881720430
5002 1.3572204126
evaluations raw_y
1 1.0841283608
3 1.2388503469
4 1.8355359765
48 1.9747235387
64 2.0525451560
177 2.1968365554
614 2.4752475248
1315 2.5987525988
5002 0.7297139521
evaluations raw_y
1 0.9697439876
3 1.2007684918
4 1.5299877601
20 1.8573551263
566 2.0259319287
569 2.2603978300
581 2.2935779817
653 2.3992322457
798 2.6427061311
4344 2.7352297593
5002 0.9697439876
evaluations raw_y
1 1.2291052114
4 1.5923566879
10 2.1663778163
49 2.7839643653
1745 2.9411764706
5002 1.1071744907
evaluations raw_y
1 1.5762925599
16 2.2603978300
253 2.5987525988
295 2.7352297593
5002 1.5006002401
evaluations raw_y
1 1.4318442153
23 1.4723203769
34 1.6778523490
37 1.9500780031
143 2.1079258010
401 2.2603978300
668 2.3992322457
1185 2.5150905433
2119 2.5987525988
5002 0.6053268765
evaluations raw_y
1 1.4723203769
7 1.6425755585
23 1.9260400616
206 2.4752475248
346 2.5562372188
5002 1.0271158587
evaluations raw_y
1 1.1825922422
2 1.3455328310
21 1.6425755585
62 1.6778523490
174 1.7337031900
198 1.7730496454
219 1.8573551263
321 2.1968365554
914 2.2935779817
5002 0.9349289454
evaluations raw_y
1 1.4188422247
2 1.5762925599
4 1.6254876463
18 1.7146776406
117 1.9260400616
123 2.1367521368
376 2.5987525988
4912 2.8868360277
5002 0.9819324430
evaluations raw_y
1 0.4607445632
2 0.9077705156
3 0.9637625289
5 1.2195121951
8 1.4060742407
19 1.5762925599
35 1.9260400616
78 2.0259319287
79 2.1367521368
99 2.2281639929
100 2.2603978300
1340 2.3992322457
4151 3.1172069825
5002 1.0993843448
evaluations raw_y
1 0.8973438622
2 1.3812154696
4 1.8796992481
80 2.0000000000
116 2.1968365554
143 2.2603978300
169 2.2935779817
181 2.9976019185
5002 0.8532423208
evaluations raw_y
1 0.9697439876
3 1.2487512488
8 1.4723203769
12 2.4366471735
3827 2.6427061311
5002 0.7886435331
evaluations raw_y
1 1.3007284079
2 1.4450867052
10 1.4723203769
11 1.5006002401
17 1.6425755585
20 1.9500780031
27 2.0259319287
35 2.3992322457
58 2.6881720430
3632 2.8868360277
5002 0.9758001561
evaluations raw_y
1 0.9758001561
4 1.3007284079
5 1.7730496454
32 1.9747235387
270 2.0525451560
358 2.1663778163
1451 2.1968365554
1931 2.2935779817
2372 2.3992322457
3165 2.5562372188
5002 0.8440243079
evaluations raw_y
1 0.7692307692
2 1.1916110582
5 1.6960651289
34 1.8796992481
180 2.2281639929
326 2.2935779817
331 2.5150905433
1222 2.5562372188
4853 2.7839643653
5002 1.3812154696
evaluations raw_y
1 1.6425755585
30 1.9025875190
213 1.9260400616
311 2.0000000000
370 2.1663778163
840 2.2281639929
936 2.3629489603
990 2.3992322457
1608 2.7352297593
5002 0.8922198430
evaluations raw_y
1 0.8973438622
2 1.7146776406
19 1.7934002869
162 2.0000000000
342 2.2281639929
663 2.3277467412
3095 2.5987525988
4581 3.1172069825
5002 0.8350033400
evaluations raw_y
1 1.9260400616
26 2.1968365554
128 2.2935779817
145 2.4752475248
146 2.5150905433
219 2.5987525988
5002 1.4318442153
