evaluations raw_y
1 26.0000000000
2 28.0000000000
12 30.0000000000
59 32.0000000000
125 36.0000000000
5000 20.0000000000
evaluations raw_y
1 24.0000000000
2 26.0000000000
10 30.0000000000
11 34.0000000000
51 36.0000000000
644 38.0000000000
5000 22.0000000000
evaluations raw_y
1 26.0000000000
12 28.0000000000
31 32.0000000000
103 34.0000000000
213 36.0000000000
1105 38.0000000000
5000 24.0000000000
evaluations raw_y
1 30.0000000000
11 34.0000000000
820 36.0000000000
2430 38.0000000000
5000 26.0000000000
evaluations raw_y
1 28.0000000000
21 34.0000000000
757 36.0000000000
1060 38.0000000000
5000 24.0000000000
evaluations raw_y
1 32.0000000000
9 34.0000000000
784 38.0000000000
5000 24.0000000000
evaluations raw_y
1 22.0000000000
2 28.0000000000
4 30.0000000000
99 32.0000000000
345 38.0000000000
5000 22.0000000000
evaluations raw_y
1 22.0000000000
2 28.0000000000
5 32.0000000000
464 34.0000000000
2134 36.0000000000
5000 20.0000000000
evaluations raw_y
1 24.0000000000
5 26.0000000000
6 28.0000000000
26 32.0000000000
172 34.0000000000
351 38.0000000000
5000 20.0000000000
evaluations raw_y
1 24.0000000000
3 30.0000000000
15 32.0000000000
235 34.0000000000
1443 36.0000000000
3880 40.0000000000
5000 28.0000000000
evaluations raw_y
1 22.0000000000
2 30.0000000000
22 32.0000000000
113 34.0000000000
166 36.0000000000
3338 38.0000000000
5000 28.0000000000
evaluations raw_y
1 22.0000000000
2 28.0000000000
6 30.0000000000
19 32.0000000000
165 34.0000000000
536 36.0000000000
1142 38.0000000000
5000 26.0000000000
evaluations raw_y
1 30.0000000000
18 32.0000000000
43 36.0000000000
1823 38.0000000000
5000 26.0000000000
evaluations raw_y
1 20.0000000000
2 22.0000000000
3 30.0000000000
49 34.0000000000
971 36.0000000000
5000 24.0000000000
evaluations raw_y
1 26.0000000000
3 28.0000000000
11 30.0000000000
48 32.0000000000
83 38.0000000000
2527 40.0000000000
5000 22.0000000000
evaluations raw_y
1 26.0000000000
6 28.0000000000
28 32.0000000000
51 34.0000000000
342 36.0000000000
2492 38.0000000000
5000 24.0000000000
evaluations raw_y
1 18.0000000000
2 28.0000000000
7 30.0000000000
16 32.0000000000
348 34.0000000000
678 36.0000000000
4138 38.0000000000
5000 28.0000000000
evaluations raw_y
1 22.0000000000
2 26.0000000000
14 32.0000000000
56 34.0000000000
1128 36.0000000000
5000 20.0000000000
evaluations raw_y
1 20.0000000000
2 26.0000000000
8 30.0000000000
9 32.0000000000
390 34.0000000000
1155 38.0000000000
5000 24.0000000000
evaluations raw_y
1 24.0000000000
9 32.0000000000
105 34.0000000000
764 36.0000000000
1069 40.0000000000
5000 24.0000000000
