evaluations raw_y
1 1.1478420569
9 1.2588116818
12 1.3935340022
13 1.5451174289
17 1.7531556802
66 1.8796992481
318 2.1367521368
953 2.4366471735
4722 2.5150905433
5002 0.9819324430
evaluations raw_y
1 1.6960651289
64 2.2281639929
89 2.3277467412
225 2.6881720430
5002 0.5460899956
evaluations raw_y
1 1.3116474292
2 1.3935340022
13 1.5451174289
53 1.7146776406
114 1.7730496454
116 2.0798668885
411 2.1079258010
620 2.1663778163
839 2.2281639929
1184 2.3277467412
1473 2.3992322457
2719 2.6881720430
5002 1.0766580534
evaluations raw_y
1 1.0620220901
2 1.4450867052
3 1.6960651289
42 1.7146776406
44 1.7337031900
47 1.7531556802
79 2.2281639929
238 2.2603978300
332 2.3277467412
431 2.4366471735
2108 2.8344671202
5002 1.0271158587
evaluations raw_y
1 0.9881422925
3 1.4863258026
6 1.5299877601
15 2.2603978300
211 2.8344671202
5002 1.5605493134
evaluations raw_y
1 0.9758001561
4 1.0407993339
5 1.0993843448
8 1.1649580615
10 1.2690355330
13 1.3007284079
17 1.4060742407
22 1.5006002401
48 1.6254876463
94 1.8796992481
124 1.9747235387
157 2.1968365554
270 2.3629489603
536 2.3992322457
1179 2.4366471735
1195 2.6881720430
3561 2.7839643653
5002 1.0339123242
evaluations raw_y
1 1.3455328310
5 1.4585764294
7 1.7531556802
16 2.0798668885
68 2.1367521368
5002 0.7331378299
evaluations raw_y
1 0.5617977528
2 1.5151515152
66 1.5762925599
70 1.5923566879
74 1.6778523490
78 1.7934002869
4449 1.8796992481
4458 1.9260400616
4473 2.0259319287
4474 2.1367521368
4476 2.2935779817
4483 2.3629489603
4508 2.3992322457
4951 2.4366471735
5002 1.3455328310
evaluations raw_y
1 1.4450867052
3 1.4723203769
4 1.6600265604
9 1.7730496454
26 1.9500780031
39 2.2935779817
159 2.3277467412
290 2.3992322457
370 2.5987525988
1930 2.6427061311
5002 1.3935340022
evaluations raw_y
1 0.7331378299
2 0.8821453776
3 1.0204081633
4 1.0692899914
5 1.1312217195
6 1.5006002401
16 1.5762925599
31 1.8796992481
64 2.0525451560
109 3.1172069825
5002 1.0692899914
evaluations raw_y
1 1.5151515152
11 1.5605493134
16 1.8355359765
30 1.8796992481
60 1.9500780031
85 1.9747235387
375 2.0525451560
378 2.2603978300
563 2.3277467412
776 2.7352297593
5002 0.7807620237
evaluations raw_y
1 1.0917030568
2 1.2388503469
6 1.2487512488
8 1.3455328310
10 1.3812154696
11 1.5762925599
24 1.7531556802
32 1.9260400616
36 1.9500780031
97 1.9747235387
166 2.1663778163
665 2.2935779817
965 2.4752475248
1723 2.5562372188
3523 2.6881720430
3551 2.8344671202
5002 1.3572204126
evaluations raw_y
1 0.7543753772
2 1.0072522160
3 1.2007684918
6 1.5762925599
8 1.5923566879
65 1.6425755585
84 1.7730496454
95 1.8355359765
196 1.9260400616
222 2.3277467412
2631 2.3629489603
2701 2.4366471735
2712 2.7352297593
5002 0.8821453776
evaluations raw_y
1 1.3007284079
5 1.7934002869
77 1.9260400616
163 2.0000000000
249 2.0798668885
1309 2.1079258010
1527 2.1367521368
1766 2.1663778163
2034 2.1968365554
2255 2.3629489603
2668 2.8344671202
5002 0.9462528388
evaluations raw_y
1 1.5151515152
7 1.8142235123
63 1.9025875190
169 1.9260400616
195 2.0000000000
533 2.0798668885
609 2.1367521368
1299 2.1968365554
1937 2.5562372188
5002 0.9697439876
evaluations raw_y
1 1.6778523490
13 1.8142235123
24 1.9747235387
46 2.4366471735
1325 2.5562372188
2197 2.6427061311
5002 1.0137875101
evaluations raw_y
1 1.3812154696
6 1.6087516088
20 1.6600265604
76 1.6960651289
77 1.7934002869
177 1.9260400616
487 2.0000000000
503 2.1663778163
802 2.3629489603
913 2.5562372188
5002 0.9025270758
evaluations raw_y
1 0.7471607890
2 1.3572204126
10 1.6425755585
16 1.9260400616
450 2.1079258010
469 2.3277467412
472 2.4752475248
1249 2.5150905433
5002 1.0339123242
evaluations raw_y
1 1.5451174289
5 1.5923566879
31 1.7146776406
38 1.8573551263
69 2.0000000000
193 2.1663778163
636 2.2603978300
2309 2.2935779817
4105 2.4752475248
5002 1.0620220901
evaluations raw_y
1 0.9944311854
2 1.4723203769
4 1.7146776406
5 1.7730496454
15 1.9260400616
62 1.9747235387
445 2.1663778163
535 2.1968365554
538 2.2935779817
3018 2.3629489603
3153 2.4366471735
5002 0.7066139062
