evaluations raw_y
1 1.2690355330
2 1.4450867052
6 1.5451174289
8 2.1968365554
1527 2.8344671202
5000 0.8871540099
evaluations raw_y
1 1.1478420569
2 1.3116474292
4 1.4318442153
6 1.4585764294
26 1.7730496454
29 1.9025875190
61 2.1079258010
2306 2.4752475248
3519 2.5562372188
5000 1.2100677638
evaluations raw_y
1 1.1916110582
2 1.7934002869
22 1.9025875190
38 2.0259319287
90 2.1079258010
663 2.3629489603
4597 3.0562347188
5000 0.9077705156
evaluations raw_y
1 0.9944311854
3 1.2195121951
7 1.4060742407
22 1.9260400616
98 2.0259319287
313 2.1367521368
499 2.2281639929
5000 1.9747235387
evaluations raw_y
1 0.9462528388
2 1.1150758252
8 1.3455328310
9 1.4060742407
11 2.1079258010
51 2.2281639929
1026 3.1172069825
5000 1.2100677638
evaluations raw_y
1 1.2588116818
7 2.0000000000
42 2.1367521368
246 2.1968365554
5000 1.1737089202
evaluations raw_y
1 0.9405568096
2 1.1916110582
5 1.2195121951
8 1.7934002869
19 2.1968365554
2989 2.2935779817
2998 2.5150905433
5000 1.4450867052
evaluations raw_y
1 0.6971556051
2 0.9405568096
3 1.0072522160
5 1.2100677638
11 1.6778523490
80 1.6960651289
111 1.8355359765
138 2.1663778163
151 2.4366471735
5000 0.7507507508
evaluations raw_y
1 0.9881422925
2 1.7730496454
22 2.2603978300
369 2.3992322457
4271 2.4752475248
5000 1.1916110582
evaluations raw_y
1 0.9697439876
2 1.0407993339
4 1.2007684918
5 1.4188422247
10 1.4450867052
32 1.6778523490
66 1.7730496454
88 1.9747235387
101 2.2281639929
1147 2.5562372188
5000 1.6087516088
evaluations raw_y
1 1.5006002401
3 1.6425755585
13 1.6960651289
17 1.8142235123
29 1.8573551263
57 2.0259319287
108 2.2603978300
5000 0.6879471657
evaluations raw_y
1 0.6879471657
2 1.2007684918
3 1.2794268168
6 1.3340448239
8 1.6254876463
29 1.6778523490
92 1.7934002869
100 2.0000000000
125 2.0259319287
187 2.0525451560
476 2.2281639929
725 2.2935779817
1179 2.3629489603
1302 2.9411764706
5000 1.1478420569
evaluations raw_y
1 1.2388503469
2 1.6254876463
10 1.6600265604
14 1.8796992481
70 1.9260400616
74 2.0259319287
84 2.1079258010
553 2.2603978300
622 3.6231884058
5000 1.5451174289
evaluations raw_y
1 1.7146776406
81 2.1663778163
355 2.2603978300
2030 2.3992322457
2379 2.4366471735
5000 1.3007284079
evaluations raw_y
1 1.2794268168
2 1.3007284079
3 1.4585764294
7 1.7337031900
19 1.8355359765
53 2.1367521368
153 2.2281639929
164 2.2603978300
3510 2.2935779817
3733 2.4366471735
5000 0.7966857871
evaluations raw_y
1 1.3691128149
10 1.5605493134
33 1.8142235123
107 2.0525451560
183 2.2603978300
191 2.4752475248
463 2.8868360277
5000 1.0620220901
evaluations raw_y
1 1.2291052114
3 1.2794268168
4 1.3455328310
7 1.7934002869
9 2.1367521368
503 2.2935779817
1244 2.7839643653
5000 1.8796992481
evaluations raw_y
1 0.9819324430
2 1.1563367253
3 1.3812154696
4 1.4585764294
12 1.6087516088
59 2.1079258010
353 2.1663778163
527 2.5150905433
5000 1.0993843448
evaluations raw_y
1 0.8771929825
4 1.1312217195
5 1.2291052114
11 1.6425755585
37 1.8355359765
141 2.0525451560
175 2.3629489603
204 2.7839643653
5000 0.9637625289
evaluations raw_y
1 1.0766580534
3 1.2899896801
4 1.6087516088
6 1.6425755585
15 1.7934002869
105 1.8355359765
114 1.9025875190
197 1.9260400616
198 2.1663778163
225 2.3277467412
3310 2.4366471735
5000 1.3935340022
